train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_mean_loss,val_sum_loss,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,test_mean_loss,test_sum_loss
5.37272,-32.58603,0.01355,29.81397,5.46022,5.372675491436517,8118.112667560577,5.30245,-30.69889,0.04152,29.02766,5.38773,5.302288483690332,1717.9414687156677,5.33279,-32.93916,0.03091,29.30774,5.41366,5.333084210937406,1727.9192843437195
1.03873,-1.5521,0.4302,2.26547,1.50515,1.0386629476798126,1569.4197139441967,0.56634,0.32824,0.68203,0.61515,0.78431,0.5668603224150929,183.66274446249008,0.56807,0.28714,0.67226,0.61558,0.78459,0.568129792717504,184.07405284047127
0.64506,0.19144,0.6232,0.71775,0.8472,0.6450593131887131,974.6846222281456,0.5088,0.4463,0.73322,0.50704,0.71206,0.5087879541111581,164.84729713201523,0.511,0.42867,0.72316,0.49337,0.7024,0.5109459802876284,165.5464976131916
0.58362,0.32334,0.67302,0.60066,0.77502,0.5836194746743599,881.8490262329578,0.49465,0.47418,0.73642,0.48151,0.69391,0.49449895276331607,160.2176606953144,0.49987,0.44081,0.72009,0.48288,0.6949,0.49971492404555096,161.90763539075851
0.54675,0.39948,0.69615,0.53308,0.73012,0.5467506399579114,826.1402169764042,0.46916,0.5555,0.78635,0.40704,0.638,0.46918168121281967,152.01486471295357,0.46701,0.54825,0.77773,0.39011,0.62458,0.4670525915276857,151.32503965497017
0.52032,0.44951,0.71712,0.48866,0.69904,0.5202811097443932,786.1447568237782,0.53357,0.37324,0.76652,0.57394,0.75759,0.5335468087851265,172.869166046381,0.53164,0.3529,0.75654,0.55879,0.74752,0.5316571361488767,172.25691211223602
0.49753,0.49487,0.73462,0.4484,0.66963,0.4975320893474796,751.7709870040417,0.48199,0.47393,0.78475,0.48174,0.69407,0.48202302233304506,156.1754592359066,0.4737,0.48467,0.7819,0.44501,0.66709,0.4737934015783263,153.50906211137772
0.48383,0.51805,0.74468,0.42782,0.65408,0.48382540138883356,731.0601814985275,0.46473,0.58052,0.79904,0.38413,0.61978,0.4647856845899864,150.5905618071556,0.45763,0.58119,0.7928,0.36166,0.60138,0.4577047194779655,148.29632911086082
0.4763,0.53268,0.74979,0.41484,0.64408,0.4762944013649545,719.6808404624462,0.43584,0.60945,0.81244,0.35764,0.59803,0.43586480369170505,141.22019639611244,0.43046,0.6112,0.80518,0.33574,0.57943,0.4304397635989719,139.4624834060669
0.47314,0.53395,0.75168,0.41371,0.6432,0.4731244570486282,714.8910546004772,0.431,0.59829,0.80462,0.36786,0.60652,0.43090441041154626,139.613028973341,0.42196,0.60383,0.79847,0.34211,0.5849,0.4218877318924592,136.69162513315678
0.47047,0.53641,0.75626,0.41152,0.6415,0.4704705258420885,710.8809645473957,0.44493,0.55162,0.80016,0.41059,0.64077,0.4448414179094044,144.12861940264702,0.43587,0.56259,0.78953,0.37772,0.61459,0.4359156698172475,141.2366770207882
0.46272,0.55413,0.76405,0.3958,0.62912,0.46273763468926665,699.196566015482,0.43848,0.58261,0.80413,0.38222,0.61824,0.4384064276093318,142.0436825454235,0.42754,0.59517,0.80167,0.34959,0.59126,0.42758636912445963,138.53798359632492
0.45934,0.55882,0.76604,0.39163,0.6258,0.4593189188694023,694.0308864116669,0.48247,0.56983,0.82085,0.39392,0.62763,0.4824578841159373,156.3163544535637,0.47807,0.56659,0.81586,0.37427,0.61177,0.4779960145185023,154.87070870399475
0.45903,0.56179,0.76784,0.38899,0.62369,0.4590248094340336,693.5864870548248,0.41696,0.61302,0.82091,0.35437,0.59529,0.4170581478579545,135.12683990597725,0.40599,0.62644,0.81697,0.32258,0.56797,0.40587414442389097,131.50322279334068
0.45241,0.57015,0.7737,0.38157,0.61772,0.45241414267917407,683.597769588232,0.40902,0.62682,0.82205,0.34174,0.58458,0.4090691702785315,132.53841117024422,0.40262,0.63704,0.81693,0.31343,0.55985,0.40261798076055666,130.44822576642036
0.4476,0.58022,0.77956,0.37264,0.61044,0.44757883269450743,676.2916162014008,0.40379,0.63877,0.82688,0.33079,0.57514,0.40365506147528873,130.78423991799355,0.39956,0.64451,0.81845,0.30698,0.55406,0.39961490292608004,129.47522854804993
0.44715,0.5795,0.77964,0.37328,0.61096,0.44714619536852696,675.6379012018442,0.41396,0.6102,0.828,0.35696,0.59746,0.41375424722094595,134.0563760995865,0.40676,0.62101,0.81997,0.32728,0.57208,0.40675229027315424,131.78774204850197
0.44106,0.58937,0.78476,0.36451,0.60375,0.44105523733963325,666.4344636201859,0.40063,0.64995,0.83123,0.32055,0.56617,0.4005518577716969,129.77880191802979,0.39409,0.65788,0.8264,0.29543,0.54354,0.3940579556388619,127.67477762699127
0.44299,0.58532,0.78373,0.36811,0.60672,0.44296755465665927,669.3239750862122,0.40368,0.64563,0.83002,0.32451,0.56966,0.40359919145703316,130.76613803207874,0.39604,0.65689,0.82643,0.29629,0.54432,0.39604089068777765,128.31724858283997
0.43754,0.59561,0.79044,0.35897,0.59914,0.4375295844754977,661.107202142477,0.39929,0.63091,0.83016,0.33799,0.58137,0.3991054189333945,129.31015573441982,0.38882,0.64868,0.8273,0.30338,0.5508,0.38875744211269014,125.9574112445116
0.4346,0.5991,0.79192,0.35587,0.59655,0.4345974044382454,656.6766781061888,0.39836,0.63458,0.83173,0.33462,0.57847,0.3982253838100551,129.02502435445786,0.38974,0.65122,0.82785,0.30119,0.5488,0.3898053294806569,126.29692675173283
0.4403,0.58777,0.78748,0.36593,0.60492,0.4402989893066891,665.2917728424072,0.40596,0.65391,0.83839,0.31692,0.56296,0.40606746955970185,131.5658601373434,0.40136,0.65892,0.83243,0.29454,0.54271,0.4013928345140116,130.05127838253975
0.43455,0.60205,0.7945,0.35326,0.59435,0.4345456065325292,656.5984114706516,0.39347,0.65465,0.83801,0.31625,0.56236,0.39347988049741145,127.48748128116131,0.38689,0.66541,0.83361,0.28893,0.53752,0.386869363532758,125.34567378461361
0.43237,0.60344,0.79399,0.35202,0.59331,0.4323759579465217,653.3200724571943,0.42229,0.62544,0.82579,0.34299,0.58566,0.42223483894342256,136.80408781766891,0.41689,0.63384,0.82406,0.31619,0.56231,0.416770195197544,135.03354324400425
0.43024,0.60674,0.79647,0.34909,0.59084,0.43022682756915304,650.0727364569902,0.41997,0.60104,0.83438,0.36534,0.60444,0.4200673225209301,136.10181249678135,0.41096,0.61417,0.83083,0.33318,0.57722,0.4111398413869334,133.20930860936642
0.42935,0.60708,0.7967,0.34879,0.59058,0.42932956702736025,648.7169757783413,0.39769,0.65116,0.83321,0.31944,0.56519,0.3976913991349715,128.85201331973076,0.38853,0.66408,0.82976,0.29008,0.53859,0.3885094918034695,125.87707534432411
0.42746,0.61192,0.80042,0.3445,0.58694,0.42744682702617404,645.872155636549,0.4074,0.61555,0.8333,0.35206,0.59334,0.40732727816075454,131.97403812408447,0.3953,0.63529,0.83171,0.31494,0.56119,0.39544257668801297,128.1233948469162
