train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/modules/1/times
0.50001,0.5,0.99484,0.66552,0.49999,1.1599122441785281,1995.0490599870682,0.5,0.5,0.99336,0.66518,0.49999,1.1881514980942416,436.0515998005867,0.50009,0.50004,0.99538,0.66567,0.49998,1.1972532004526217,436.9974181652069,1713397968,,False,1,6fb4c431,2024-04-18_01-52-48,968.3449368476868,968.3449368476868,32348,AT-MB-PC-E13,127.0.0.1,968.3449368476868,1,3
0.8726,0.86902,0.87745,0.87322,0.96214,0.2343102760034949,403.01367472601123,0.94421,0.91794,0.97564,0.94591,0.99261,0.1463051650978305,53.693995590903796,0.9433,0.91863,0.97276,0.94493,0.99247,0.1471689154269582,53.71665413083974,1713398883,,False,2,6fb4c431,2024-04-18_02-08-03,915.6676931381226,1884.0126299858093,32348,AT-MB-PC-E13,127.0.0.1,1884.0126299858093,2,3
0.96152,0.96105,0.96203,0.96154,0.99564,0.08580590668193615,147.58615949293016,0.96618,0.94721,0.98739,0.96689,0.99738,0.0777663418073158,28.540247443284898,0.96711,0.94778,0.98869,0.96781,0.99763,0.07424339531850682,27.09883929125499,1713399800,,False,3,6fb4c431,2024-04-18_02-23-20,916.7292904853821,2800.7419204711914,32348,AT-MB-PC-E13,127.0.0.1,2800.7419204711914,3,3
0.97068,0.97018,0.9712,0.97069,0.9975,0.06480977023842739,111.47280481009511,0.97368,0.97215,0.9753,0.97372,0.99823,0.05311158845902243,19.491952964461234,0.97722,0.97738,0.97705,0.97721,0.99835,0.05143149578142497,18.772495960220112,1713400718,,False,4,6fb4c431,2024-04-18_02-38-38,917.5943331718445,3718.336253643036,32348,AT-MB-PC-E13,127.0.0.1,3718.336253643036,4,3
0.97436,0.97374,0.975,0.97437,0.99798,0.05616929153160907,96.61118143436761,0.973,0.96672,0.97973,0.97318,0.9981,0.057781616115886454,21.205853114530328,0.97422,0.96852,0.9803,0.97438,0.99827,0.05601143710287718,20.444174542550172,1713401637,,False,5,6fb4c431,2024-04-18_02-53-57,919.2946410179138,4637.63089466095,32348,AT-MB-PC-E13,127.0.0.1,4637.63089466095,5,3
0.9756,0.97486,0.97638,0.97562,0.99825,0.052072852105414125,89.56530562131229,0.97189,0.96013,0.98467,0.97225,0.998,0.07033494832980097,25.81292603703696,0.97131,0.95989,0.98373,0.97166,0.99815,0.07131618199848462,26.030406429446884,1713402557,,False,6,6fb4c431,2024-04-18_03-09-17,920.1213614940643,5557.752256155014,32348,AT-MB-PC-E13,127.0.0.1,5557.752256155014,6,3
0.97699,0.97493,0.97916,0.97704,0.99846,0.04851693286342451,83.44912452509016,0.97888,0.97969,0.97802,0.97886,0.9988,0.04307727001590606,15.809358095837524,0.97945,0.98076,0.97807,0.97942,0.99858,0.045948012622112365,16.771024607071013,1713403476,,False,7,6fb4c431,2024-04-18_03-24-36,918.6857390403748,6476.437995195389,32348,AT-MB-PC-E13,127.0.0.1,6476.437995195389,7,3
0.97751,0.97723,0.9778,0.97751,0.99856,0.04684500316871192,80.57340545018451,0.97044,0.98118,0.95928,0.97011,0.99813,0.05506750745908167,20.209775237482972,0.97011,0.98293,0.95683,0.96971,0.99816,0.05413439711021604,19.759054945228854,1713404396,,False,8,6fb4c431,2024-04-18_03-39-56,919.7361969947815,7396.17419219017,32348,AT-MB-PC-E13,127.0.0.1,7396.17419219017,8,3
0.97803,0.97689,0.97923,0.97806,0.99862,0.04563661126558568,78.49497137680737,0.97675,0.98308,0.97019,0.97659,0.9983,0.049988825175986046,18.34589883958688,0.97927,0.98442,0.97396,0.97916,0.9987,0.04417114171665162,16.12246672657784,1713405314,,False,9,6fb4c431,2024-04-18_03-55-14,918.0044782161713,8314.178670406342,32348,AT-MB-PC-E13,127.0.0.1,8314.178670406342,9,3
0.97804,0.97462,0.98165,0.97812,0.99872,0.04445365651169469,76.46028920011486,0.97913,0.97856,0.97973,0.97914,0.99896,0.040422059546427545,14.83489585353891,0.98116,0.97886,0.98356,0.9812,0.99906,0.03886752744026487,14.186647515696677,1713406233,,False,10,6fb4c431,2024-04-18_04-10-33,919.1811654567719,9233.359835863113,32348,AT-MB-PC-E13,127.0.0.1,9233.359835863113,10,3
