train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/modules/1/times
0.50001,0.5,0.99484,0.66552,0.49999,1.1599122453567594,1995.049062013626,0.5,0.5,0.99336,0.66518,0.49999,1.1881512119269826,436.0514947772026,0.50009,0.50004,0.99538,0.66567,0.49998,1.197252902102797,436.9973092675209,1713397964,,False,1,f1188778,2024-04-18_01-52-44,969.0110304355621,969.0110304355621,17176,AT-MB-PC-E13,127.0.0.1,969.0110304355621,1,3
0.87357,0.86938,0.87925,0.87429,0.96262,0.23338607244726897,401.42404460930265,0.95503,0.95736,0.95247,0.95491,0.99491,0.09028137041501985,33.133262942312285,0.95598,0.95739,0.95444,0.95591,0.99487,0.0933772417035732,34.08269322180422,1713398880,,False,2,f1188778,2024-04-18_02-08-00,916.6648652553558,1885.675895690918,17176,AT-MB-PC-E13,127.0.0.1,1885.675895690918,2,3
0.96243,0.96194,0.96295,0.96245,0.99571,0.08541277917501311,146.90998018102255,0.96371,0.95671,0.97138,0.96399,0.99659,0.08193763756351508,30.071112985810032,0.96394,0.95376,0.97516,0.96434,0.99688,0.07900821186597332,28.83799733108026,1713399798,,False,3,f1188778,2024-04-18_02-23-18,918.0806200504303,2803.7565157413483,17176,AT-MB-PC-E13,127.0.0.1,2803.7565157413483,3,3
0.97131,0.97034,0.97235,0.97134,0.99755,0.0643230853451441,110.63570679364784,0.97351,0.96209,0.98586,0.97383,0.99816,0.0585635152921043,21.492810112202278,0.97756,0.96826,0.9875,0.97778,0.9984,0.05352627185092799,19.537089225588716,1713400717,,False,4,f1188778,2024-04-18_02-38-37,918.4475255012512,3722.2040412425995,17176,AT-MB-PC-E13,127.0.0.1,3722.2040412425995,4,3
0.97497,0.97277,0.97731,0.97503,0.99811,0.05444939788306773,93.65296435887649,0.97521,0.97839,0.97189,0.97513,0.99851,0.050158844043493425,18.408295763962087,0.97748,0.98218,0.97259,0.97736,0.99873,0.04633332083646801,16.911662105310825,1713401637,,False,5,f1188778,2024-04-18_02-53-57,919.7927527427673,4641.996793985367,17176,AT-MB-PC-E13,127.0.0.1,4641.996793985367,5,3
0.97567,0.97452,0.97689,0.9757,0.99826,0.05230725555462244,89.9684795539506,0.97819,0.97592,0.98058,0.97825,0.99885,0.04304675128208342,15.798157720524614,0.97927,0.9765,0.98219,0.97933,0.99871,0.045374201275103276,16.561583465412696,1713402557,,False,6,f1188778,2024-04-18_03-09-17,920.3463444709778,5562.343138456345,17176,AT-MB-PC-E13,127.0.0.1,5562.343138456345,6,3
0.97715,0.97664,0.97769,0.97717,0.99849,0.04775112027345723,82.13192687034643,0.97743,0.98128,0.97342,0.97734,0.99873,0.04558794315081145,16.730775136347802,0.97953,0.98027,0.97876,0.97951,0.9989,0.041911013476643874,15.297519918975013,1713403476,,False,7,f1188778,2024-04-18_03-24-36,918.8470773696899,6481.190215826035,17176,AT-MB-PC-E13,127.0.0.1,6481.190215826035,7,3
0.97723,0.97466,0.97992,0.97729,0.99846,0.048030374922644455,82.61224486694846,0.97496,0.97756,0.97223,0.97489,0.99843,0.049817237093659594,18.28292601337307,0.97688,0.98133,0.97225,0.97677,0.99853,0.0500483153841605,18.26763511521858,1713404396,,False,8,f1188778,2024-04-18_03-39-56,919.9829888343811,7401.173204660416,17176,AT-MB-PC-E13,127.0.0.1,7401.173204660416,8,3
0.97674,0.97259,0.98112,0.97684,0.99849,0.04780703266821103,82.22809618932297,0.97862,0.97418,0.9833,0.97872,0.99884,0.04345576599542761,15.948266120321932,0.98004,0.97508,0.98527,0.98015,0.99897,0.04211632714535856,15.372459408055875,1713405314,,False,9,f1188778,2024-04-18_03-55-14,918.4983167648315,8319.671521425247,17176,AT-MB-PC-E13,127.0.0.1,8319.671521425247,9,3
0.97783,0.97557,0.98021,0.97789,0.99866,0.0445821840675572,76.68135659619838,0.97802,0.97933,0.97666,0.97799,0.99874,0.04839072984952746,17.75939785477658,0.97987,0.9793,0.98047,0.97989,0.99903,0.04229172970802347,15.436481343428568,1713406234,,False,10,f1188778,2024-04-18_04-10-34,919.1858642101288,9238.857385635376,17176,AT-MB-PC-E13,127.0.0.1,9238.857385635376,10,3
