train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.6399999856948853,0.19,0.63,0.699999988079071,0.8399999737739563,0.6380821558804558,199.71971479058266,1.3200000524520874,-1.65,0.66,2.430000066757202,1.559999942779541,1.319085133913607,412.87364691495895,1712700721,,True,45,a9b38ce9,2024-04-09_22-12-01,150.5839774608612,6878.784978866577,1343058,vader,131.130.125.97,6878.784978866577,45,64,3,0.5,1e-05,a9b38ce9
0.800000011920929,-0.26,0.51,1.090000033378601,1.0499999523162842,0.800824597049445,250.6580988764763,1.690000057220459,-3.75,0.65,4.360000133514404,2.0899999141693115,1.6892200201845016,528.725866317749,1712695312,,True,5,40ff2218,2024-04-09_20-41-52,270.27871012687683,1465.8341536521912,1343351,vader,131.130.125.97,1465.8341536521912,5,256,6,0.5,0.001,40ff2218
0.5899999737739563,0.31,0.66,0.6000000238418579,0.7799999713897705,0.5920774138773592,185.32023054361343,1.149999976158142,-1.07,0.68,1.899999976158142,1.3799999952316284,1.1543158191842393,361.3008514046669,1712709087,,True,100,14eaee27,2024-04-10_00-31-27,161.73147130012512,15235.806599855423,1343637,vader,131.130.125.97,15235.806599855423,100,64,3,0.5,1e-05,14eaee27
1.5,-3.16,0.19,3.609999895095825,1.899999976158142,1.5029807077429165,470.43296152353287,2.0199999809265137,-5.55,0.29,6.010000228881836,2.450000047683716,2.0209399972099087,632.5542191267014,1712695194,,True,5,254f5f7e,2024-04-09_20-39-54,249.45899772644043,1339.4999256134033,1343895,vader,131.130.125.97,1339.4999256134033,5,64,6,0.5,1e-05,254f5f7e
0.33000001311302185,0.77,0.88,0.20000000298023224,0.44999998807907104,0.32669655892986077,102.25602294504642,0.3499999940395355,0.71,0.87,0.27000001072883606,0.5199999809265137,0.3503811283233448,109.66929316520691,1712708258,,True,100,feb88830,2024-04-10_00-17-38,134.9209635257721,14398.460576057434,1344146,vader,131.130.125.97,14398.460576057434,100,64,3,0.0,0.0001,feb88830
0.36000001430511475,0.72,0.86,0.23999999463558197,0.49000000953674316,0.3605620226444909,112.85591308772564,0.36000001430511475,0.71,0.87,0.27000001072883606,0.5199999809265137,0.35557408830799614,111.2946896404028,1712710231,,True,100,62f96fe8,2024-04-10_00-50-31,148.43341159820557,15031.571855068207,1346552,vader,131.130.125.97,15031.571855068207,100,256,3,0.5,0.001,62f96fe8
0.949999988079071,-0.73,0.42,1.5,1.2300000190734863,0.9477678247914908,296.65132915973663,2.0999999046325684,-5.68,0.48,6.130000114440918,2.4800000190734863,2.098185873640993,656.7321784496307,1712697626,,True,5,2919f194,2024-04-09_21-20-26,439.067852973938,2308.0369794368744,1346852,vader,131.130.125.97,2308.0369794368744,5,256,10,0.5,0.0001,2919f194
0.6700000166893005,0.11,0.59,0.7699999809265137,0.8799999952316284,0.6675597323586766,208.94619622826576,1.25,-1.48,0.62,2.2799999713897705,1.5099999904632568,1.250534993962358,391.41745311021805,1712703877,,True,15,12708db6,2024-04-09_23-04-37,384.71299862861633,6246.045424938202,1351291,vader,131.130.125.97,6246.045424938202,15,256,10,0.2,1e-05,12708db6
0.5400000214576721,0.4,0.71,0.5199999809265137,0.7200000286102295,0.5437185713848748,170.1839128434658,0.7900000214576721,-0.14,0.7,1.0499999523162842,1.0199999809265137,0.7932839157482305,248.29786562919617,1712705132,,True,15,f7391d5d,2024-04-09_23-25-32,320.916894197464,4406.093275547028,1356351,vader,131.130.125.97,4406.093275547028,15,64,6,0.2,0.0001,f7391d5d
1.7300000190734863,-4.55,0.21,4.809999942779541,2.190000057220459,1.7337914210158034,542.6767147779465,1.4800000190734863,-3.15,0.31,3.809999942779541,1.9500000476837158,1.475929907335641,461.9660609960556,1712704818,,True,5,c2bcce69,2024-04-09_23-20-18,136.30539536476135,935.5615553855896,1361262,vader,131.130.125.97,935.5615553855896,5,256,3,0.5,1e-05,c2bcce69
