train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/modules/1/times
0.5001,0.50012,0.41546,0.45388,0.49999,0.7161745615476786,1231.8202458620071,0.50017,0.50021,0.40852,0.44974,0.49963,0.7201354402937097,264.28970658779144,0.50026,0.50032,0.4051,0.4477,0.50022,0.7210137623630158,263.17002326250076,1713898897,,False,1,b591667d,2024-04-23_21-01-37,696.1570284366608,696.1570284366608,42388,AT-MB-PC-E13,127.0.0.1,696.1570284366608,1,3
0.89509,0.89386,0.89664,0.89525,0.97474,0.19014522734404066,327.0497910317499,0.93024,0.91613,0.94719,0.9314,0.98895,0.1236642470217896,45.38477865699679,0.94159,0.92909,0.95615,0.94243,0.99169,0.11039593353794173,40.29451574134873,1713899534,,False,2,b591667d,2024-04-23_21-12-14,636.9658622741699,1333.1228907108307,42388,AT-MB-PC-E13,127.0.0.1,1333.1228907108307,2,3
0.96038,0.95917,0.9617,0.96044,0.99563,0.0839884297267079,144.4600991299376,0.93296,0.92225,0.94566,0.9338,0.99081,0.10823018611592751,39.720478304545395,0.95384,0.9519,0.95598,0.95394,0.995,0.08683913850248631,31.696285553407506,1713900166,,False,3,b591667d,2024-04-23_21-22-46,631.9484302997589,1965.0713210105896,42388,AT-MB-PC-E13,127.0.0.1,1965.0713210105896,3,3
0.96585,0.96635,0.96532,0.96583,0.99679,0.07085948681528545,121.87831732229097,0.93978,0.91819,0.96559,0.94129,0.99225,0.10744812169520829,39.43346066214144,0.94853,0.93032,0.96968,0.94959,0.9939,0.09952185855100365,36.32547837111633,1713900798,,False,4,b591667d,2024-04-23_21-33-18,631.5953996181488,2596.6667206287384,42388,AT-MB-PC-E13,127.0.0.1,2596.6667206287384,4,3
0.96905,0.96843,0.96971,0.96907,0.99734,0.06358764534617325,109.37074999541801,0.93578,0.90347,0.97581,0.93825,0.99117,0.12018776479079953,44.10890967822343,0.94964,0.92531,0.97825,0.95104,0.99401,0.09686477344813246,35.35564230856835,1713901405,,False,5,b591667d,2024-04-23_21-43-25,607.3335089683533,3204.0002295970917,42388,AT-MB-PC-E13,127.0.0.1,3204.0002295970917,5,3
0.96998,0.96958,0.9704,0.96999,0.99742,0.06260223848107989,107.6758501874574,0.94608,0.98662,0.90443,0.94374,0.99403,0.09325522679176718,34.22466823257855,0.95555,0.98241,0.92771,0.95428,0.99503,0.08902125414895462,32.492757764368434,1713902020,,False,6,b591667d,2024-04-23_21-53-40,614.7403728961945,3818.740602493286,42388,AT-MB-PC-E13,127.0.0.1,3818.740602493286,6,3
0.97109,0.9705,0.97173,0.97111,0.99765,0.05950836828322831,102.35439344715269,0.94233,0.96308,0.91993,0.94101,0.99301,0.09420002227834977,34.571408176154364,0.95341,0.96471,0.94125,0.95284,0.99541,0.0820408616124091,29.94491448852932,1713902625,,False,7,b591667d,2024-04-23_22-03-45,605.2700130939484,4424.0106155872345,42388,AT-MB-PC-E13,127.0.0.1,4424.0106155872345,7,3
0.97082,0.97115,0.97048,0.97081,0.9975,0.061150280925670986,105.17848319215409,0.9402,0.93283,0.94872,0.94071,0.99272,0.09564521784129063,35.10179494775366,0.95212,0.95205,0.95221,0.95213,0.99529,0.0804940362936141,29.380323247169144,1713903232,,False,8,b591667d,2024-04-23_22-13-52,607.1012337207794,5031.111849308014,42388,AT-MB-PC-E13,127.0.0.1,5031.111849308014,8,3
0.97123,0.97006,0.97247,0.97127,0.9978,0.05762320499671596,99.11191259435145,0.9425,0.96861,0.91465,0.94086,0.99217,0.1071811306803571,39.335474959691055,0.95238,0.96993,0.93371,0.95147,0.99408,0.09655526932711675,35.24267330439761,1713903836,,False,9,b591667d,2024-04-23_22-23-56,603.8924820423126,5635.0043313503265,42388,AT-MB-PC-E13,127.0.0.1,5635.0043313503265,9,3
0.97181,0.97028,0.97344,0.97186,0.99789,0.056344821698262104,96.91309332101082,0.94165,0.99128,0.89114,0.93855,0.99324,0.09636581749626758,35.3662550211302,0.94776,0.99284,0.90202,0.94525,0.99461,0.09007768805245614,32.87835613914649,1713904434,,False,10,b591667d,2024-04-23_22-33-54,597.8596773147583,6232.864008665085,42388,AT-MB-PC-E13,127.0.0.1,6232.864008665085,10,3
