train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate
4.650000095367432,-25.01,0.17,22.56999969482422,4.75,4.6508263383810515,1455.708643913269,4.71999979019165,-24.4,0.16,23.309999465942383,4.829999923706055,4.72434282988405,1478.7193057537079,1712158081,,False,1,804eec2e,2024-04-03_15-28-01,288.5822937488556,288.5822937488556,608465,vader,131.130.125.97,288.5822937488556,1,128,10,0.2,0.0001
2.3299999237060547,-8.58,0.12,8.3100004196167,2.880000114440918,2.3299125288241207,729.2626215219498,1.2699999809265137,-2.68,0.38,3.369999885559082,1.840000033378601,1.2745914933399651,398.9471374154091,1712158322,,False,2,804eec2e,2024-04-03_15-32-02,241.8063199520111,530.3886137008667,608465,vader,131.130.125.97,530.3886137008667,2,128,10,0.2,0.0001
1.2599999904632568,-2.28,0.3,2.8399999141693115,1.690000057220459,1.255314928083755,392.9135724902153,1.0,-1.09,0.45,1.909999966621399,1.3799999952316284,0.998539360948264,312.54281997680664,1712158568,,False,3,804eec2e,2024-04-03_15-36-08,245.0797941684723,775.468407869339,608465,vader,131.130.125.97,775.468407869339,3,128,10,0.2,0.0001
0.9700000286102295,-0.96,0.42,1.7000000476837158,1.2999999523162842,0.9736023038720932,304.7375211119652,1.0,-0.82,0.54,1.6699999570846558,1.2899999618530273,1.0020168644551652,313.6312785744667,1712158810,,False,4,804eec2e,2024-04-03_15-40-10,242.32935452461243,1017.7977623939514,608465,vader,131.130.125.97,1017.7977623939514,4,128,10,0.2,0.0001
0.800000011920929,-0.31,0.5,1.1299999952316284,1.059999942779541,0.799981096396431,250.3940831720829,0.6600000262260437,0.08,0.63,0.8500000238418579,0.9200000166893005,0.6620279910465399,207.214761197567,1712159047,,False,5,804eec2e,2024-04-03_15-44-07,237.4476261138916,1255.245388507843,608465,vader,131.130.125.97,1255.245388507843,5,128,10,0.2,0.0001
0.699999988079071,0.0,0.57,0.8700000047683716,0.9300000071525574,0.6996208132265475,218.98131453990936,0.6200000047683716,0.19,0.67,0.75,0.8600000143051147,0.6236741439983867,195.21000707149506,1712159282,,False,6,804eec2e,2024-04-03_15-48-02,234.26314568519592,1489.508534193039,608465,vader,131.130.125.97,1489.508534193039,6,128,10,0.2,0.0001
0.6399999856948853,0.17,0.61,0.7200000286102295,0.8500000238418579,0.6418514092699789,200.89949110150337,0.6700000166893005,0.11,0.7,0.8199999928474426,0.8999999761581421,0.6749702268324721,211.26568099856377,1712159523,,False,7,804eec2e,2024-04-03_15-52-03,241.1251130104065,1730.6336472034454,608465,vader,131.130.125.97,1730.6336472034454,7,128,10,0.2,0.0001
0.6299999952316284,0.19,0.62,0.699999988079071,0.8399999737739563,0.6260141826475771,195.94243916869164,0.7300000190734863,-0.03,0.68,0.949999988079071,0.9700000286102295,0.733984684030088,229.73720610141754,1712159763,,False,8,804eec2e,2024-04-03_15-56-03,239.98936867713928,1970.6230158805847,608465,vader,131.130.125.97,1970.6230158805847,8,128,10,0.2,0.0001
0.5899999737739563,0.3,0.66,0.6100000143051147,0.7799999713897705,0.5918378109177842,185.24523481726646,0.5299999713897705,0.43,0.74,0.5199999809265137,0.7200000286102295,0.5260026322576565,164.6388238966465,1712159997,,False,9,804eec2e,2024-04-03_15-59-57,233.99335932731628,2204.616375207901,608465,vader,131.130.125.97,2204.616375207901,9,128,10,0.2,0.0001
0.5799999833106995,0.33,0.67,0.5799999833106995,0.7599999904632568,0.5775275332287858,180.76611790060997,0.5199999809265137,0.43,0.75,0.5299999713897705,0.7300000190734863,0.5209097690856495,163.0447577238083,1712160225,,False,10,804eec2e,2024-04-03_16-03-45,227.76477694511414,2432.381152153015,608465,vader,131.130.125.97,2432.381152153015,10,128,10,0.2,0.0001
0.5899999737739563,0.3,0.65,0.6100000143051147,0.7799999713897705,0.5871201883108852,183.76861894130707,0.5099999904632568,0.48,0.74,0.47999998927116394,0.6899999976158142,0.510180332218877,159.68644398450851,1712160510,,False,11,804eec2e,2024-04-03_16-08-30,284.9446110725403,2717.3257632255554,608465,vader,131.130.125.97,2717.3257632255554,11,128,10,0.2,0.0001
