train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,test_accuracy-0_0,test_accuracy-0_5,test_ap,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate,logdir
0.07743,0.95225,0.69715,0.93632,0.13068393631016506,22.21626917272806,0.07345,0.93754,0.42438,0.8208,0.19513544976711272,4.878386244177818,0.08194,0.93232,0.46375,0.83429,0.20252229014829715,9.92359221726656,1713625854,,False,100,57fff139,2024-04-20_17-10-54,51.32108116149902,5255.36922621727,37832,AT-MB-PC-E13,127.0.0.1,5255.36922621727,100,64,0.0,3,0.001,57fff139
0.07743,0.95211,0.69758,0.93511,0.1301459824118544,22.12481701001525,0.07345,0.93586,0.40518,0.81257,0.20307702958583831,5.076925739645958,0.08194,0.93387,0.45833,0.82717,0.203949506945756,9.993525840342045,1713625865,,False,100,beffc329,2024-04-20_17-11-05,44.53859329223633,5261.917790412903,14720,AT-MB-PC-E13,127.0.0.1,5261.917790412903,100,256,0.0,3,0.001,beffc329
0.07743,0.95178,0.69004,0.93214,0.1318941053441342,22.421997908502817,0.07345,0.93566,0.40474,0.82698,0.1975142937898636,4.93785734474659,0.08194,0.93327,0.4586,0.83191,0.20358741465879945,9.975783318281174,1713625865,,False,100,2d5e7276,2024-04-20_17-11-05,44.05358695983887,5257.204027414322,34428,AT-MB-PC-E13,127.0.0.1,5257.204027414322,100,64,0.0,3,0.001,2d5e7276
