train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/modules/1/times,logdir
0.7,0.71,0.67,0.69,0.81,0.4734242263321693,147.70835861563683,0.63,0.65,0.58,0.61,0.74,0.6764232756230778,211.72048527002335,1712426148,,True,10,292064b6,2024-04-06_19-55-48,79.61223292350769,812.8583993911743,46288,AT-MB-PC-E13,127.0.0.1,812.8583993911743,10,1,292064b6
0.96,0.96,0.96,0.96,1.0,0.08830136507197331,27.550025902455673,0.95,0.97,0.93,0.95,0.99,0.13420762409331105,42.00698634120636,1712426624,,True,9,7243235e,2024-04-06_20-03-44,156.17316102981567,1283.004426240921,30740,AT-MB-PC-E13,127.0.0.1,1283.004426240921,9,3,7243235e
0.5,0.5,0.42,0.46,0.5,0.699321390917668,218.1882739663124,0.5,0.5,0.15,0.23,0.5,0.6945878440579667,217.40599519014359,1712426339,,True,2,1859a237,2024-04-06_19-58-59,77.69036269187927,191.1790919303894,46288,AT-MB-PC-E13,127.0.0.1,191.1790919303894,2,1,1859a237
0.97,0.96,0.97,0.97,1.0,0.08220162571617551,25.64690722344676,0.95,0.98,0.93,0.95,0.99,0.12151458939483847,38.03406648058444,1712427680,,True,10,115b79ba,2024-04-06_20-21-20,104.63625502586365,1340.0720269680023,46288,AT-MB-PC-E13,127.0.0.1,1340.0720269680023,10,3,115b79ba
0.51,0.51,0.48,0.49,0.51,0.6984770825276008,217.92484974861145,0.51,0.51,0.83,0.63,0.52,0.6932466485248968,216.9862009882927,1712426901,,True,2,b1e339d1,2024-04-06_20-08-21,118.02322292327881,276.5531222820282,30740,AT-MB-PC-E13,127.0.0.1,276.5531222820282,2,2,b1e339d1
0.51,0.51,0.49,0.5,0.51,0.6984484480359615,217.91591578722,0.51,0.51,0.71,0.59,0.52,0.6934284760167424,217.04311299324036,1712427181,,True,2,bd6f74e0,2024-04-06_20-13-01,117.69367289543152,278.8925383090973,30740,AT-MB-PC-E13,127.0.0.1,278.8925383090973,2,2,bd6f74e0
