train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate,logdir
0.52249,0.51908,0.47552,0.49635,0.51021,0.694513854227568,13.195763230323792,0.5,0.5,0.45455,0.47619,0.49923,0.7084453105926514,2.125335931777954,0.49102,0.5,0.51765,0.50867,0.49132,0.6937742133935293,4.1626452803611755,1714080361,,False,100,cf8ae5d8,2024-04-25_23-26-01,2.6964731216430664,295.66707468032837,29088,AT-MB-PC-E13,127.0.0.1,295.66707468032837,100,32,0.2,1,1e-05,cf8ae5d8
0.49827,0.49167,0.41259,0.44867,0.49465,0.7107805264623541,13.504830002784729,0.5,0.5,0.54545,0.52174,0.49897,0.7041376431783041,2.112412929534912,0.49102,0.5,0.63529,0.55959,0.48615,0.6971115469932556,4.182669281959534,1714080365,,False,100,9fb68107,2024-04-25_23-26-05,2.3643834590911865,295.83879494667053,32360,AT-MB-PC-E13,127.0.0.1,295.83879494667053,100,32,0.5,1,1e-05,9fb68107
0.49654,0.48663,0.31818,0.38478,0.50248,0.6910801184804816,13.13052225112915,0.5,0.5,0.68182,0.57692,0.49845,0.6985946098963419,2.095783829689026,0.49102,0.5,0.49412,0.49704,0.48422,0.6988837718963623,4.193302631378174,1714080527,,False,100,51221648,2024-04-25_23-28-47,3.2063589096069336,452.43320512771606,23984,AT-MB-PC-E13,127.0.0.1,452.43320512771606,100,64,0.0,3,0.001,51221648
