train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/modules/1/times
0.49965,0.49954,0.37891,0.43094,0.49985,0.7186783426083051,224.2276428937912,0.5007,0.50085,0.4122,0.45222,0.50139,0.720621114340834,225.55440878868103,1714561897,,False,1,52adc8ab,2024-05-01_13-11-37,397.2017648220062,397.2017648220062,11564,AT-MB-PC-E13,127.0.0.1,397.2017648220062,1,3
0.718,0.71689,0.72055,0.71872,0.82509,0.4781466335750734,149.1817496754229,0.8668,0.8668,0.8668,0.8668,0.95025,0.2858316070926837,89.46529302001,1714562256,,False,2,52adc8ab,2024-05-01_13-17-36,359.19147396087646,756.3932387828827,11564,AT-MB-PC-E13,127.0.0.1,756.3932387828827,2,3
0.91917,0.92384,0.91366,0.91872,0.98258,0.16724035651303637,52.17899123206735,0.8929,0.89032,0.8962,0.89325,0.97292,0.21572084349398604,67.52062401361763,1714562677,,False,3,52adc8ab,2024-05-01_13-24-37,420.6279649734497,1177.0212037563324,11564,AT-MB-PC-E13,127.0.0.1,1177.0212037563324,3,3
0.94802,0.94667,0.94952,0.94809,0.99143,0.1187482465369006,37.04945291951299,0.9197,0.88782,0.9608,0.92287,0.98423,0.15543447792553863,48.65099159069359,1714563111,,False,4,52adc8ab,2024-05-01_13-31-51,433.8300654888153,1610.8512692451477,11564,AT-MB-PC-E13,127.0.0.1,1610.8512692451477,4,3
0.95453,0.9528,0.95643,0.95461,0.9937,0.10155667000724815,31.68568104226142,0.9084,0.85612,0.9818,0.91466,0.98206,0.17008407194964803,53.23631452023983,1714563544,,False,5,52adc8ab,2024-05-01_13-39-04,433.91630816459656,2044.7675774097443,11564,AT-MB-PC-E13,127.0.0.1,2044.7675774097443,5,3
0.95838,0.95852,0.95823,0.95838,0.99434,0.09470041688734618,29.546530068852007,0.9155,0.8973,0.9384,0.91739,0.98393,0.17137166460754333,53.63933102216106,1714563958,,False,6,52adc8ab,2024-05-01_13-45-58,413.7921886444092,2458.5597660541534,11564,AT-MB-PC-E13,127.0.0.1,2458.5597660541534,6,3
0.96114,0.96114,0.96114,0.96114,0.9952,0.08820384053083566,27.519598245620728,0.9165,0.93778,0.8922,0.91442,0.98158,0.17289309730580726,54.11553945671767,1714564319,,False,7,52adc8ab,2024-05-01_13-51-59,360.4911916255951,2819.0509576797485,11564,AT-MB-PC-E13,127.0.0.1,2819.0509576797485,7,3
0.96204,0.96213,0.96194,0.96204,0.99534,0.08641159151141974,26.960416551562957,0.9212,0.89364,0.9562,0.92386,0.98542,0.15098174914722137,47.25728748308029,1714564678,,False,8,52adc8ab,2024-05-01_13-57-58,359.582181930542,3178.6331396102905,11564,AT-MB-PC-E13,127.0.0.1,3178.6331396102905,8,3
0.96544,0.96498,0.96595,0.96546,0.99589,0.08026738273791778,25.043423414230347,0.908,0.92696,0.8858,0.90591,0.98126,0.18328244112485562,57.36740407207981,1714565102,,False,9,52adc8ab,2024-05-01_14-05-02,424.07214307785034,3602.705282688141,11564,AT-MB-PC-E13,127.0.0.1,3602.705282688141,9,3
0.96314,0.96435,0.96184,0.96309,0.9956,0.08414299863924941,26.252615575445816,0.9228,0.91484,0.9324,0.92353,0.98509,0.18071635893788546,56.56422034755815,1714565532,,True,10,52adc8ab,2024-05-01_14-12-12,429.7637457847595,4032.4690284729004,11564,AT-MB-PC-E13,127.0.0.1,4032.4690284729004,10,3
