train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_mean_loss,val_sum_loss,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,test_mean_loss,test_sum_loss
5.67,-36.2,0.29,33.02,5.75,5.67285913098813,8571.690146923065,5.63,-34.55,0.31,32.56,5.71,5.631340434521805,1824.5543007850647,5.67,-37.23,0.3,33.01,5.75,5.67376982871397,1838.3014245033264
0.71,-0.21,0.6,1.07,1.03,0.7068799837072665,1068.0956553816795,0.5,0.49,0.73,0.46,0.68,0.4978537091318472,161.3046017587185,0.49,0.5,0.72,0.43,0.66,0.49423112996198515,160.13088610768318
0.51,0.47,0.73,0.47,0.68,0.5106385615016356,771.5748664289713,0.43,0.59,0.81,0.38,0.61,0.42588987670562883,137.98832005262375,0.42,0.6,0.81,0.34,0.59,0.4182450093420935,135.5113830268383
0.48,0.52,0.76,0.42,0.65,0.4812989422692754,727.2427017688751,0.45,0.58,0.82,0.38,0.62,0.4496906108142417,145.69975790381432,0.44,0.6,0.82,0.35,0.59,0.4372903106757152,141.68206065893173
0.47,0.54,0.77,0.41,0.64,0.4720430058568302,713.2569818496704,0.4,0.65,0.84,0.32,0.56,0.40306308966727905,130.5924410521984,0.39,0.67,0.84,0.29,0.54,0.39327044251524373,127.41962337493896
0.48,0.53,0.76,0.42,0.65,0.4807186743662422,726.365916967392,0.44,0.61,0.81,0.36,0.6,0.43567967465446317,141.16021458804607,0.42,0.63,0.81,0.32,0.57,0.42198335342569115,136.72260650992393
0.46,0.55,0.77,0.4,0.63,0.4635727677733436,700.4584521055222,0.43,0.57,0.83,0.39,0.63,0.4314388979548289,139.78620293736458,0.42,0.59,0.83,0.36,0.6,0.42013941640839164,136.1251709163189
0.45,0.57,0.78,0.38,0.61,0.4516926072316009,682.5075295269489,0.6,0.41,0.81,0.54,0.74,0.5992600091813524,194.16024297475815,0.6,0.39,0.81,0.53,0.73,0.5966239375648675,193.30615577101707
0.45,0.58,0.79,0.37,0.61,0.4456591285138948,673.390943184495,0.44,0.61,0.82,0.36,0.6,0.44490016132225224,144.14765226840973,0.43,0.62,0.83,0.33,0.57,0.4332658131549388,140.37812346220016
0.44,0.59,0.79,0.36,0.6,0.4412626507047941,666.7478652149439,0.52,0.53,0.84,0.43,0.65,0.5210842859045959,168.83130863308907,0.52,0.53,0.84,0.4,0.63,0.5160893532964919,167.21295046806335
0.44,0.59,0.79,0.37,0.61,0.44461826820353023,671.8182032555342,0.55,0.5,0.84,0.46,0.68,0.5476671644934902,177.4441612958908,0.55,0.47,0.83,0.46,0.68,0.5539636103275382,179.48420974612236
0.43,0.6,0.8,0.35,0.59,0.4343035530464133,656.2326686531305,0.44,0.55,0.82,0.41,0.64,0.43936348738677705,142.35376991331577,0.43,0.57,0.82,0.37,0.61,0.4267922055758076,138.28067460656166
0.43,0.62,0.8,0.34,0.58,0.42796156416856085,646.6499234586954,0.38,0.69,0.85,0.29,0.54,0.38093095033625024,123.42162790894508,0.37,0.69,0.85,0.26,0.51,0.3745402112879135,121.35102845728397
0.42,0.63,0.81,0.33,0.58,0.4214975413977903,636.8827850520611,0.39,0.68,0.85,0.3,0.54,0.39413427386754823,127.69950473308563,0.39,0.68,0.85,0.28,0.52,0.3866797325971686,125.28423336148262
0.41,0.64,0.82,0.32,0.57,0.4143766198506977,626.1230725944042,0.55,0.48,0.84,0.48,0.69,0.551641841729482,178.73195672035217,0.56,0.45,0.84,0.47,0.69,0.557650922993083,180.6788990497589
0.42,0.64,0.81,0.32,0.57,0.4167965279558019,629.7795537412167,0.4,0.66,0.86,0.31,0.55,0.3963389770576247,128.41382856667042,0.38,0.68,0.86,0.28,0.53,0.38302969348467425,124.10162068903446
0.41,0.65,0.82,0.31,0.56,0.40851223965814615,617.2619941234589,0.47,0.54,0.86,0.42,0.65,0.4712161973670677,152.67404794692993,0.46,0.56,0.86,0.38,0.62,0.45766830775472855,148.28453171253204
0.41,0.64,0.82,0.32,0.56,0.410749498905132,620.6424928456545,0.39,0.68,0.84,0.29,0.54,0.38623386810039295,125.13977326452732,0.38,0.69,0.84,0.27,0.52,0.37886790669074766,122.75320176780224
0.41,0.64,0.82,0.32,0.56,0.41102095208642975,621.0526586025953,0.39,0.65,0.85,0.32,0.57,0.38852357491850853,125.88163827359676,0.38,0.67,0.85,0.29,0.53,0.3756463008438363,121.70940147340298
0.4,0.65,0.82,0.31,0.56,0.40342243729759575,609.5713027566671,0.37,0.71,0.86,0.27,0.52,0.3666378450522452,118.79066179692745,0.36,0.72,0.86,0.25,0.5,0.3611488162459415,117.01221646368504
0.4,0.66,0.83,0.3,0.55,0.3963818569143113,598.9329857975245,0.37,0.7,0.86,0.27,0.52,0.3706459338190379,120.08928255736828,0.37,0.7,0.85,0.26,0.51,0.36645426375814427,118.73118145763874
0.39,0.67,0.83,0.29,0.54,0.39288960193104494,593.6561885178089,0.37,0.7,0.86,0.28,0.53,0.3731238990102285,120.89214327931404,0.37,0.7,0.85,0.26,0.51,0.36761478136902975,119.10718916356564
0.4,0.66,0.83,0.3,0.55,0.396147709505042,598.5791890621185,0.39,0.65,0.84,0.32,0.57,0.38509292321072686,124.7701071202755,0.37,0.67,0.84,0.29,0.53,0.373666350396327,121.06789752840996
0.39,0.67,0.84,0.29,0.54,0.39102189258618675,590.8340796977282,0.48,0.52,0.85,0.44,0.66,0.48333232123174785,156.5996720790863,0.47,0.54,0.85,0.39,0.63,0.4700061861931542,152.28200432658195
0.39,0.68,0.84,0.29,0.54,0.38743784770241324,585.4185878783464,0.36,0.71,0.87,0.26,0.51,0.35835823182154586,116.10806711018085,0.35,0.73,0.87,0.24,0.49,0.3511590109563168,113.77551954984665
