train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.5634599924087524,0.36677,0.68406,0.5493500232696533,0.7411800026893616,0.5634296911593062,176.35349333286285,0.6559500098228455,0.16615,0.76789,0.7653499841690063,0.8748400211334229,0.6562016945296583,205.39113038778305,1714090077,,True,100,8b965ba3,2024-04-26_02-07-57,88.03975796699524,9099.667712688446,30624,AT-MB-PC-E13,127.0.0.1,9099.667712688446,100,64,3,0.5,1e-05,8b965ba3
0.4453499913215637,0.59301,0.78161,0.35308000445365906,0.5942000150680542,0.4457633852387389,139.52393957972527,0.5540000200271606,0.44594,0.81459,0.5085399746894836,0.7131199836730957,0.5540243583365371,173.4096241593361,1714088471,,True,45,cb532e21,2024-04-26_01-41-11,167.01556015014648,7487.766205787659,31468,AT-MB-PC-E13,127.0.0.1,7487.766205787659,45,256,6,0.5,0.001,cb532e21
2.1237199306488037,-7.71235,0.08249,7.5582499504089355,2.749229907989502,2.124820046150646,665.0686744451523,1.9246699810028076,-6.17837,0.12189,6.588669776916504,2.5668399333953857,1.9253499549798692,602.634535908699,1714081501,,True,5,b5eeadf1,2024-04-25_23-45-01,92.3954017162323,513.2600090503693,39724,AT-MB-PC-E13,127.0.0.1,513.2600090503693,5,64,3,0.5,1e-05,b5eeadf1
2.1040101051330566,-7.16138,0.04872,7.080269813537598,2.6608800888061523,2.1029962438364,658.2378243207932,2.217600107192993,-6.66268,0.09628,7.033199787139893,2.65201997756958,2.2170308851205505,693.9306670427322,1714082413,,True,5,bd265436,2024-04-26_00-00-13,170.3734645843506,911.321986913681,39724,AT-MB-PC-E13,127.0.0.1,911.321986913681,5,64,6,0.5,1e-05,bd265436
0.3017500042915344,0.80382,0.90024,0.17020000517368317,0.4125500023365021,0.3019137661011455,94.49900878965855,0.35054999589920044,0.73094,0.87109,0.24695999920368195,0.4969500005245209,0.3504328694872963,109.68548814952374,1714091486,,True,100,115bc135,2024-04-26_02-31-26,76.67770957946777,9072.08092880249,39724,AT-MB-PC-E13,127.0.0.1,9072.08092880249,100,64,3,0.0,0.0001,115bc135
0.3523400127887726,0.72898,0.8622,0.2351199984550476,0.48489001393318176,0.3526386038754314,110.37588301301003,0.3556700050830841,0.70954,0.87108,0.26660001277923584,0.5163300037384033,0.35556539407553384,111.29196834564209,1714097488,,True,100,badd0282,2024-04-26_04-11-28,96.59279417991638,9016.449232578278,31468,AT-MB-PC-E13,127.0.0.1,9016.449232578278,100,256,3,0.5,0.001,badd0282
0.8940200209617615,-0.67041,0.44082,1.449139952659607,1.2037999629974365,0.893823249842793,279.7666772007942,1.0856900215148926,-1.07136,0.55632,1.9012000560760498,1.3788399696350098,1.086405424073862,340.04489773511887,1714091472,,True,5,b0413b5d,2024-04-26_02-31-12,268.74520325660706,1394.6945095062256,30624,AT-MB-PC-E13,127.0.0.1,1394.6945095062256,5,256,10,0.5,0.0001,b0413b5d
1.5097999572753906,-3.50149,0.26505,3.9051899909973145,1.9761600494384766,1.509229634326106,472.3888755440712,1.1304399967193604,-1.58628,0.35036,2.3738200664520264,1.540719985961914,1.1301402373435778,353.7338942885399,1714092879,,True,5,2be2b992,2024-04-26_02-54-39,270.03906202316284,1406.6512899398804,30624,AT-MB-PC-E13,127.0.0.1,1406.6512899398804,5,256,10,0.2,1e-05,2be2b992
0.7112200260162354,-0.00698,0.56245,0.8735799789428711,0.934660017490387,0.7113363592388531,222.64828044176102,0.660290002822876,0.12698,0.69008,0.8012999892234802,0.8951500058174133,0.6600421777548501,206.59320163726807,1714092409,,True,5,01445cd2,2024-04-26_02-46-49,167.03324794769287,923.0711123943329,39724,AT-MB-PC-E13,127.0.0.1,923.0711123943329,5,64,6,0.2,0.0001,01445cd2
2.1237900257110596,-7.71239,0.08252,7.558279991149902,2.749229907989502,2.1248831356676243,665.0884214639664,1.9240700006484985,-6.17552,0.12206,6.586050033569336,2.5663299560546875,1.9247461915397035,602.4455579519272,1714092905,,True,5,97d4f59c,2024-04-26_02-55-05,72.72520637512207,495.099622964859,39724,AT-MB-PC-E13,127.0.0.1,495.099622964859,5,256,3,0.5,1e-05,97d4f59c
