train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.46981,0.45614,0.99153,0.62483,0.59732,0.8397027166450725,28.549892365932465,0.47682,0.47682,1.0,0.64574,0.56716,1.1613556742668152,5.806778371334076,0.48675,0.48675,1.0,0.65479,0.56743,1.1282482028007508,11.282482028007507,1713379297,,False,1,c78acb8a,2024-04-17_20-41-37,17.237521409988403,17.237521409988403,38864,AT-MB-PC-E13,127.0.0.1,17.237521409988403,1,64,0.0,3,0.0001
0.51981,0.47914,0.90042,0.62546,0.62539,0.7258975383113412,24.680516302585602,0.49669,0.48438,0.86111,0.62,0.64214,0.6816184163093567,3.4080920815467834,0.57285,0.53689,0.89116,0.67008,0.64393,0.7076261639595032,7.076261639595032,1713379322,,False,2,c78acb8a,2024-04-17_20-42-02,25.008738040924072,42.246259450912476,38864,AT-MB-PC-E13,127.0.0.1,42.246259450912476,2,64,0.0,3,0.0001
0.60566,0.54355,0.71398,0.61722,0.68092,0.6529084005776573,22.19888561964035,0.60927,0.58025,0.65278,0.61438,0.63379,0.6511295437812805,3.2556477189064026,0.63907,0.6131,0.70068,0.65397,0.70542,0.653687185049057,6.53687185049057,1713379347,,False,3,c78acb8a,2024-04-17_20-42-27,24.98854398727417,67.23480343818665,38864,AT-MB-PC-E13,127.0.0.1,67.23480343818665,3,64,0.0,3,0.0001
0.66132,0.60762,0.67585,0.63992,0.72716,0.616884214036605,20.974063277244568,0.57616,0.5303,0.97222,0.68627,0.69603,0.6842134833335877,3.4210674166679382,0.61921,0.56838,0.90476,0.69816,0.70713,0.6715896129608154,6.715896129608154,1713379372,,False,4,c78acb8a,2024-04-17_20-42-52,24.998897314071655,92.2337007522583,38864,AT-MB-PC-E13,127.0.0.1,92.2337007522583,4,64,0.0,3,0.0001
0.68302,0.6371,0.66949,0.65289,0.762,0.5833864247097689,19.83513844013214,0.60265,0.60714,0.47222,0.53125,0.65726,0.6502749919891357,3.2513749599456787,0.70861,0.70629,0.68707,0.69655,0.76221,0.5907005667686462,5.907005667686462,1713379397,,False,5,c78acb8a,2024-04-17_20-43-17,24.968061447143555,117.20176219940186,38864,AT-MB-PC-E13,127.0.0.1,117.20176219940186,5,64,0.0,3,0.0001
0.7283,0.67557,0.75,0.71084,0.80426,0.5539277493953705,18.833543479442596,0.64901,0.6092,0.73611,0.66667,0.67256,0.6650494694709778,3.325247347354889,0.67881,0.63298,0.80952,0.71045,0.77029,0.5980522572994232,5.980522572994232,1713379422,,False,6,c78acb8a,2024-04-17_20-43-42,25.206077098846436,142.4078392982483,38864,AT-MB-PC-E13,127.0.0.1,142.4078392982483,6,64,0.0,3,0.0001
0.74528,0.70612,0.73305,0.71933,0.80674,0.5414169509621227,18.408176332712173,0.68874,0.67123,0.68056,0.67586,0.69603,0.6248863577842713,3.124431788921356,0.68874,0.66258,0.73469,0.69677,0.73526,0.6164570569992065,6.164570569992065,1713379447,,False,7,c78acb8a,2024-04-17_20-44-07,24.533960342407227,166.94179964065552,38864,AT-MB-PC-E13,127.0.0.1,166.94179964065552,7,64,0.0,3,0.0001
0.7566,0.71573,0.75212,0.73347,0.8313,0.5106494058580959,17.362079799175262,0.62252,0.58621,0.70833,0.64151,0.69989,0.639223712682724,3.19611856341362,0.64901,0.59624,0.86395,0.70556,0.76664,0.6174756646156311,6.174756646156311,1713379472,,False,8,c78acb8a,2024-04-17_20-44-32,24.99294924736023,191.93474888801575,38864,AT-MB-PC-E13,127.0.0.1,191.93474888801575,8,64,0.0,3,0.0001
0.7717,0.74468,0.74153,0.7431,0.84775,0.49521273286903605,16.837232917547226,0.63576,0.57798,0.875,0.69613,0.74578,0.650063669681549,3.2503183484077454,0.65232,0.59292,0.91156,0.7185,0.79074,0.6150424897670745,6.150424897670746,1713379497,,False,9,c78acb8a,2024-04-17_20-44-57,24.70291805267334,216.6376669406891,38864,AT-MB-PC-E13,127.0.0.1,216.6376669406891,9,64,0.0,3,0.0001
0.78113,0.74896,0.76483,0.75681,0.85912,0.4780695666285122,16.254365265369415,0.63576,0.64912,0.51389,0.57364,0.69357,0.6563466310501098,3.2817331552505493,0.70861,0.71533,0.66667,0.69014,0.76366,0.5943245708942413,5.943245708942413,1713379522,,False,10,c78acb8a,2024-04-17_20-45-22,25.001237154006958,241.63890409469604,38864,AT-MB-PC-E13,127.0.0.1,241.63890409469604,10,64,0.0,3,0.0001
