train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss
0.52,0.47,0.69,0.56,0.56,0.7609601774636436,25.872646033763885,0.48,0.47,0.61,0.53,0.53,0.7824088335037231,3.9120441675186157,0.54,0.52,0.67,0.59,0.57,0.7005901038646698,7.005901038646698
0.67,0.62,0.66,0.64,0.75,0.5900023781201419,20.060080856084824,0.53,0.5,0.93,0.65,0.63,0.9044604539871216,4.522302269935608,0.57,0.53,0.94,0.68,0.74,0.7977290153503418,7.977290153503418
0.77,0.74,0.75,0.75,0.83,0.5177591258988661,17.603810280561447,0.66,0.68,0.54,0.6,0.73,0.6596138596534729,3.2980692982673645,0.71,0.73,0.62,0.67,0.75,0.6339426964521409,6.339426964521408
0.72,0.68,0.71,0.69,0.79,0.5670201638165642,19.278685569763184,0.68,0.61,0.92,0.73,0.71,0.8062672019004822,4.031336009502411,0.67,0.61,0.88,0.72,0.76,0.727297767996788,7.27297767996788
0.76,0.73,0.74,0.74,0.83,0.5205960308804232,17.700265049934387,0.56,0.69,0.15,0.25,0.55,1.3798196077346803,6.899098038673401,0.56,0.71,0.16,0.27,0.64,1.2884581208229064,12.884581208229065
0.74,0.71,0.71,0.71,0.81,0.5824417322874069,19.803018897771835,0.52,0.5,0.72,0.59,0.56,1.8545960187911987,9.272980093955994,0.6,0.56,0.82,0.67,0.62,1.5611340403556824,15.611340403556824
0.72,0.67,0.75,0.71,0.79,0.6337405600968529,21.547179043293,0.62,0.63,0.51,0.56,0.67,0.8122288346290588,4.061144173145294,0.66,0.65,0.65,0.65,0.69,0.8270438849925995,8.270438849925995
0.75,0.72,0.73,0.73,0.82,0.5429696230327382,18.460967183113098,0.59,0.55,0.76,0.64,0.64,0.9728890299797058,4.864445149898529,0.6,0.56,0.86,0.67,0.66,0.9525075495243073,9.525075495243073
0.76,0.72,0.76,0.74,0.82,0.5296453132348902,18.007940649986267,0.65,0.61,0.72,0.66,0.68,0.8623624444007874,4.311812222003937,0.68,0.65,0.72,0.68,0.67,0.8787629544734955,8.787629544734955
0.77,0.75,0.73,0.74,0.84,0.5091950674267376,17.31263229250908,0.6,0.62,0.42,0.5,0.65,0.9303333282470703,4.651666641235352,0.6,0.7,0.31,0.43,0.7,0.9174360036849976,9.174360036849976
0.78,0.75,0.75,0.75,0.85,0.5100987325696384,17.343356907367706,0.66,0.62,0.69,0.66,0.65,1.0103732347488403,5.051866173744202,0.66,0.63,0.69,0.66,0.67,0.8695857226848602,8.695857226848602
0.75,0.7,0.74,0.72,0.82,0.5539329963571885,18.83372187614441,0.6,0.56,0.71,0.63,0.65,0.6817322015762329,3.4086610078811646,0.56,0.55,0.55,0.55,0.65,0.6855119228363037,6.855119228363037
0.8,0.76,0.82,0.79,0.86,0.45920515323386474,15.6129752099514,0.62,0.63,0.5,0.56,0.72,0.7466629862785339,3.7333149313926697,0.69,0.73,0.58,0.65,0.77,0.6602079123258591,6.602079123258591
0.82,0.78,0.82,0.8,0.89,0.4161396745373221,14.148748934268951,0.63,0.61,0.64,0.62,0.71,0.6212577164173126,3.106288582086563,0.61,0.62,0.49,0.55,0.67,0.7657451421022415,7.657451421022415
