train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,test_accuracy-0_0,test_accuracy-0_5,test_ap,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate,logdir
0.07743,0.93177,0.40848,0.83721,0.1908529031364357,32.444993533194065,0.07345,0.93245,0.3409,0.81077,0.1942674621939659,4.856686554849148,0.08194,0.92747,0.39526,0.81617,0.20374810452363928,9.983657121658325,1713388275,,False,100,2a902633,2024-04-17_23-11-15,53.71962308883667,5349.826600313187,41536,AT-MB-PC-EOS,127.0.0.1,5349.826600313187,100,256,0.5,3,0.001,2a902633
0.07743,0.93461,0.46298,0.85959,0.17932578312123523,30.48538313060999,0.07345,0.93313,0.36079,0.82332,0.19690344005823135,4.922586001455784,0.08194,0.92956,0.43173,0.82137,0.19974150569463262,9.787333779036999,1713390326,,False,100,4d881a4a,2024-04-17_23-45-26,49.34578204154968,7391.913528442383,10272,AT-MB-PC-EOS,127.0.0.1,7391.913528442383,100,256,0.2,6,0.001,4d881a4a
0.07743,0.947,0.63931,0.91594,0.14408740252256394,24.49485842883587,0.07345,0.9364,0.40833,0.81825,0.1957908606529236,4.89477151632309,0.08194,0.9325,0.46215,0.82852,0.1995577883659577,9.778331629931927,1713388300,,False,100,db5d7305,2024-04-17_23-11-40,46.95813059806824,5354.238303184509,15928,AT-MB-PC-EOS,127.0.0.1,5354.238303184509,100,128,0.0,3,0.001,db5d7305
