train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.08,0.98,0.92,0.99,0.061658693707602866,10.481977930292487,0.07,0.94,0.44,0.82,0.23358851432800293,5.839712858200073,1712420551,,True,100,de22581e,2024-04-06_18-22-31,78.05043697357178,7925.707023143768,41108,AT-MB-PC-EOS,127.0.0.1,7925.707023143768,100,256,6,0.0,0.0001,de22581e
0.08,0.61,0.08,0.49,0.6703452054192038,113.95868492126465,0.07,0.7,0.08,0.46,0.7548849010467529,18.872122526168823,1712414453,,True,5,90af5535,2024-04-06_16-40-53,126.55971837043762,626.7355167865753,23476,AT-MB-PC-EOS,127.0.0.1,626.7355167865753,5,64,10,0.5,1e-05,90af5535
0.08,0.64,0.08,0.5,0.6421064913272858,109.15810352563858,0.07,0.6,0.1,0.52,0.6721210598945617,16.803026497364044,1712414611,,True,5,d67a8573,2024-04-06_16-43-31,82.06768226623535,418.2241199016571,35216,AT-MB-PC-EOS,127.0.0.1,418.2241199016571,5,256,6,0.5,1e-05,d67a8573
0.08,1.0,1.0,1.0,0.007433209798011162,1.2636456656618975,0.07,0.94,0.44,0.79,0.5245360977947712,13.11340244486928,1712422232,,True,100,229e6e03,2024-04-06_18-50-32,69.4922411441803,7770.454584598541,30220,AT-MB-PC-EOS,127.0.0.1,7770.454584598541,100,128,6,0.0,0.001,229e6e03
0.08,0.96,0.77,0.96,0.11001236500108943,18.702102050185204,0.07,0.94,0.46,0.82,0.22890080541372299,5.722520135343075,1712422428,,True,100,62456f0a,2024-04-06_18-53-48,70.6270661354065,7808.330678939819,35644,AT-MB-PC-EOS,127.0.0.1,7808.330678939819,100,256,6,0.2,0.001,62456f0a
0.08,0.96,0.76,0.95,0.11517323910751763,19.579450648277998,0.07,0.94,0.45,0.82,0.2028721570968628,5.07180392742157,1712421142,,True,100,740b10f6,2024-04-06_18-32-22,48.6059091091156,4821.658425331116,30768,AT-MB-PC-EOS,127.0.0.1,4821.658425331116,100,64,3,0.0,0.0001,740b10f6
0.08,0.93,0.43,0.83,0.19391878755653605,32.96619388461113,0.07,0.93,0.32,0.77,0.21070339918136596,5.267584979534149,1712421705,,True,15,323d2307,2024-04-06_18-41-45,73.95260739326477,1145.1557817459106,40288,AT-MB-PC-EOS,127.0.0.1,1145.1557817459106,15,64,6,0.0,0.0001,323d2307
0.08,0.94,0.61,0.91,0.1492995361194891,25.38092114031315,0.07,0.94,0.39,0.8,0.20623846650123595,5.155961662530899,1712423160,,True,45,d4631fa8,2024-04-06_19-06-00,43.648006439208984,2008.283692598343,20464,AT-MB-PC-EOS,127.0.0.1,2008.283692598343,45,64,3,0.0,0.0001,d4631fa8
0.08,0.95,0.61,0.9,0.15075979320441976,25.629164844751358,0.07,0.94,0.39,0.8,0.2042927262187004,5.10731815546751,1712423216,,True,45,57691f1e,2024-04-06_19-06-56,44.4422767162323,2005.9815876483917,36860,AT-MB-PC-EOS,127.0.0.1,2005.9815876483917,45,64,3,0.0,0.0001,57691f1e
0.08,0.95,0.61,0.91,0.14979277590618414,25.464771904051304,0.07,0.94,0.38,0.79,0.21058942794799804,5.264735698699951,1712423719,,True,45,81c72085,2024-04-06_19-15-19,46.76749229431152,2004.8323593139648,21296,AT-MB-PC-EOS,127.0.0.1,2004.8323593139648,45,64,3,0.0,0.0001,81c72085
0.08,0.93,0.36,0.81,0.20760764264885118,35.2932992503047,0.07,0.93,0.29,0.77,0.23632410794496536,5.908102698624134,1712422891,,True,15,cdf33fa6,2024-04-06_19-01-31,42.42680311203003,648.7844350337982,25628,AT-MB-PC-EOS,127.0.0.1,648.7844350337982,15,64,3,0.0,0.0001,cdf33fa6
0.08,0.93,0.36,0.8,0.2052612378316767,34.89441043138504,0.07,0.93,0.31,0.76,0.21418575644493104,5.354643911123276,1712423499,,True,15,53d6da22,2024-04-06_19-11-39,74.84235882759094,1060.3933238983154,13472,AT-MB-PC-EOS,127.0.0.1,1060.3933238983154,15,256,6,0.2,0.001,53d6da22
0.08,0.93,0.35,0.8,0.20612022232483415,35.040437795221806,0.07,0.93,0.31,0.75,0.21268507778644563,5.31712694466114,1712424014,,True,15,e626ae56,2024-04-06_19-20-14,79.74135541915894,1113.993374824524,42532,AT-MB-PC-EOS,127.0.0.1,1113.993374824524,15,256,6,0.2,0.001,e626ae56
0.08,0.95,0.61,0.91,0.1503673053401358,25.562441907823086,0.07,0.94,0.39,0.8,0.20549762070178987,5.137440517544746,1712425295,,True,45,1961860f,2024-04-06_19-41-35,43.54800057411194,2125.1928141117096,36308,AT-MB-PC-EOS,127.0.0.1,2125.1928141117096,45,64,3,0.0,0.0001,1961860f
0.08,0.96,0.78,0.96,0.10680989642791888,18.15768239274621,0.07,0.94,0.43,0.82,0.23143411666154862,5.785852916538715,1712429677,,True,100,33c04cf8,2024-04-06_20-54-37,26.318437099456787,6451.147394895554,37160,AT-MB-PC-EOS,127.0.0.1,6451.147394895554,100,256,6,0.2,0.001,33c04cf8
0.08,0.93,0.31,0.77,0.21530523462330595,36.60188988596201,0.07,0.93,0.26,0.68,0.2407295113801956,6.01823778450489,1712425264,,True,15,44926c36,2024-04-06_19-41-04,114.95612144470215,1755.9282608032227,25280,AT-MB-PC-EOS,127.0.0.1,1755.9282608032227,15,256,10,0.2,0.001,44926c36
0.08,0.92,0.24,0.68,0.26914694519603954,45.75498068332672,0.07,0.92,0.17,0.61,0.2901021808385849,7.2525545209646225,1712424125,,True,5,6decde79,2024-04-06_19-22-05,75.46915221214294,396.5415425300598,39524,AT-MB-PC-EOS,127.0.0.1,396.5415425300598,5,64,6,0.0,0.0001,6decde79
0.08,0.96,0.75,0.95,0.11580713281736654,19.687212578952312,0.07,0.94,0.44,0.82,0.2032142063975334,5.080355159938335,1712428771,,True,100,99da0fb6,2024-04-06_20-39-31,40.439448833465576,4747.541570663452,27592,AT-MB-PC-EOS,127.0.0.1,4747.541570663452,100,128,3,0.0,0.0001,99da0fb6
0.08,0.93,0.32,0.77,0.21613813196034992,36.74348243325949,0.07,0.93,0.26,0.7,0.22622691214084625,5.655672803521156,1712425915,,True,15,cf1b1422,2024-04-06_19-51-55,125.63797354698181,1781.5622527599335,37872,AT-MB-PC-EOS,127.0.0.1,1781.5622527599335,15,64,10,0.2,0.001,cf1b1422
0.08,0.92,0.2,0.69,0.2554203937158865,43.42146693170071,0.07,0.92,0.18,0.59,0.3309254151582718,8.273135378956795,1712425681,,True,5,a0aa6d55,2024-04-06_19-48-01,80.84911131858826,404.7468190193176,1428,AT-MB-PC-EOS,127.0.0.1,404.7468190193176,5,256,6,0.2,0.001,a0aa6d55
0.08,0.93,0.31,0.76,0.218575380654896,37.15781471133232,0.07,0.93,0.27,0.72,0.21928915441036223,5.482228860259056,1712427162,,True,15,82734d75,2024-04-06_20-12-42,124.79048895835876,1857.3712222576141,27476,AT-MB-PC-EOS,127.0.0.1,1857.3712222576141,15,256,10,0.2,0.001,82734d75
0.08,0.93,0.31,0.77,0.21718238780603688,36.92100592702627,0.07,0.93,0.3,0.76,0.21448199361562728,5.362049840390682,1712427554,,True,15,dfe16b82,2024-04-06_20-19-14,124.23938274383545,1864.83034157753,7556,AT-MB-PC-EOS,127.0.0.1,1864.83034157753,15,256,10,0.2,0.001,dfe16b82
0.08,0.93,0.4,0.81,0.19873507991433143,33.784963585436344,0.07,0.93,0.35,0.76,0.20589673399925232,5.147418349981308,1712427762,,True,15,0169b7d7,2024-04-06_20-22-42,115.59121680259705,1837.4763145446777,43028,AT-MB-PC-EOS,127.0.0.1,1837.4763145446777,15,256,10,0.0,0.001,0169b7d7
0.08,0.92,0.16,0.65,0.26777132416472715,45.521125108003616,0.07,0.92,0.09,0.51,0.3667160665988922,9.167901664972305,1712427780,,True,5,e73fcdf5,2024-04-06_20-23-00,113.15856170654297,609.1349611282349,34108,AT-MB-PC-EOS,127.0.0.1,609.1349611282349,5,256,10,0.2,0.001,e73fcdf5
0.08,0.9,0.08,0.48,0.3624642053947729,61.6189149171114,0.07,0.93,0.08,0.49,0.3326003348827362,8.315008372068405,1712427805,,True,5,dc0ef111,2024-04-06_20-23-25,38.75674033164978,242.11415719985962,1728,AT-MB-PC-EOS,127.0.0.1,242.11415719985962,5,64,3,0.5,0.0001,dc0ef111
0.08,0.78,0.11,0.52,0.5184571860467686,88.13772162795067,0.07,0.83,0.13,0.52,0.48149151682853697,12.037287920713425,1712427999,,True,5,0a15e481,2024-04-06_20-26-39,45.76275110244751,227.46321868896484,18012,AT-MB-PC-EOS,127.0.0.1,227.46321868896484,5,64,3,0.0,1e-05,0a15e481
0.08,0.91,0.16,0.6,0.3030473926488091,51.518056750297546,0.07,0.91,0.16,0.61,0.31473765075206755,7.868441268801689,1712428150,,True,5,432a2ec2,2024-04-06_20-29-10,75.0007312297821,360.3301212787628,11948,AT-MB-PC-EOS,127.0.0.1,360.3301212787628,5,64,6,0.2,0.0001,432a2ec2
0.08,0.92,0.16,0.62,0.2642153881051961,44.91661597788334,0.07,0.93,0.09,0.47,0.748258404135704,18.7064601033926,1712428049,,True,5,7f6a6622,2024-04-06_20-27-29,44.24788475036621,234.51522827148438,31320,AT-MB-PC-EOS,127.0.0.1,234.51522827148438,5,128,3,0.5,0.001,7f6a6622
0.08,0.92,0.24,0.69,0.26828249210820476,45.60802365839481,0.07,0.92,0.18,0.62,0.2834979552030563,7.087448880076408,1712428375,,True,5,75f8c9a3,2024-04-06_20-32-55,71.19899392127991,366.58599948883057,35920,AT-MB-PC-EOS,127.0.0.1,366.58599948883057,5,64,6,0.0,0.0001,75f8c9a3
0.08,0.7,0.09,0.47,0.5981222142191495,101.6807764172554,0.07,0.72,0.08,0.46,0.6257471561431884,15.643678903579712,1712428296,,True,5,d82f5b77,2024-04-06_20-31-36,47.83723497390747,238.47158455848694,18640,AT-MB-PC-EOS,127.0.0.1,238.47158455848694,5,128,3,0.2,1e-05,d82f5b77
0.08,0.92,0.15,0.6,0.26687741481205995,45.369160518050194,0.07,0.93,0.1,0.48,0.8343082857131958,20.857707142829895,1712428534,,True,5,fb938179,2024-04-06_20-35-34,74.88847327232361,374.82016825675964,33188,AT-MB-PC-EOS,127.0.0.1,374.82016825675964,5,256,6,0.5,0.001,fb938179
0.08,0.95,0.61,0.91,0.1505851687753902,25.59947869181633,0.07,0.94,0.38,0.8,0.20877755999565126,5.219438999891281,1712429658,,True,45,4bac7646,2024-04-06_20-54-18,24.635637998580933,1352.8693177700043,10576,AT-MB-PC-EOS,127.0.0.1,1352.8693177700043,45,64,3,0.0,0.0001,4bac7646
0.08,0.73,0.1,0.51,0.5369813652599559,91.2868320941925,0.07,0.74,0.12,0.53,0.6548590230941772,16.37147557735443,1712428750,,True,5,928d5703,2024-04-06_20-39-10,70.94582176208496,365.9268515110016,37032,AT-MB-PC-EOS,127.0.0.1,365.9268515110016,5,256,6,0.2,1e-05,928d5703
0.08,0.9,0.08,0.48,0.36279097094255336,61.67446506023407,0.07,0.92,0.08,0.49,0.3328449848294258,8.321124620735645,1712428774,,True,5,e8806ba1,2024-04-06_20-39-34,39.887951612472534,230.54737186431885,40560,AT-MB-PC-EOS,127.0.0.1,230.54737186431885,5,128,3,0.5,0.0001,e8806ba1
0.08,0.92,0.18,0.61,0.2926432434250327,49.749351382255554,0.07,0.92,0.2,0.62,0.27659484803676604,6.914871200919151,1712428915,,True,5,bd827eff,2024-04-06_20-41-55,29.198123931884766,155.90481114387512,7768,AT-MB-PC-EOS,127.0.0.1,155.90481114387512,5,64,3,0.0,0.0001,bd827eff
