train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate
0.07743,0.4644,0.0886,0.50252,0.796027087464052,135.32460486888885,0.07345,0.46138,0.08515,0.48523,0.8009632086753845,20.024080216884613,1713991128,,False,1,0e92f606,2024-04-24_22-38-48,57.227136850357056,57.227136850357056,26932,AT-MB-PC-EOS,127.0.0.1,57.227136850357056,1,128,3,0.0,0.001
0.07743,0.84682,0.08936,0.51181,0.4162053315078511,70.75490635633469,0.07345,0.92333,0.11558,0.52836,0.3020015442371368,7.550038605928421,1713991174,,False,2,0e92f606,2024-04-24_22-39-34,45.87946367263794,103.106600522995,26932,AT-MB-PC-EOS,127.0.0.1,103.106600522995,2,128,3,0.0,0.001
0.07743,0.91958,0.12847,0.55924,0.29884871787884654,50.804282039403915,0.07345,0.92639,0.11586,0.56134,0.2933075249195099,7.332688122987747,1713991220,,False,3,0e92f606,2024-04-24_22-40-20,46.4131920337677,149.5197925567627,26932,AT-MB-PC-EOS,127.0.0.1,149.5197925567627,3,128,3,0.0,0.001
0.07743,0.92056,0.15761,0.59627,0.2821267532951692,47.96154806017876,0.07345,0.92154,0.14913,0.59885,0.27136572659015656,6.784143164753914,1713991266,,False,4,0e92f606,2024-04-24_22-41-06,46.05419874191284,195.57399129867554,26932,AT-MB-PC-EOS,127.0.0.1,195.57399129867554,4,128,3,0.0,0.001
0.07743,0.92131,0.16662,0.62345,0.2712871317039518,46.1188123896718,0.07345,0.91597,0.18873,0.68338,0.25989337503910065,6.497334375977516,1713991312,,False,5,0e92f606,2024-04-24_22-41-52,45.69515514373779,241.26914644241333,26932,AT-MB-PC-EOS,127.0.0.1,241.26914644241333,5,128,3,0.0,0.001
0.07743,0.92265,0.18552,0.65198,0.26322926230290355,44.74897459149361,0.07345,0.92392,0.17337,0.63883,0.2506981107592583,6.267452768981457,1713991358,,False,6,0e92f606,2024-04-24_22-42-38,46.61463451385498,287.8837809562683,26932,AT-MB-PC-EOS,127.0.0.1,287.8837809562683,6,128,3,0.0,0.001
0.07743,0.92388,0.21225,0.68269,0.2507175820715287,42.62198895215988,0.07345,0.92756,0.16652,0.58268,0.2804337078332901,7.0108426958322525,1713991404,,False,7,0e92f606,2024-04-24_22-43-24,45.67086601257324,333.55464696884155,26932,AT-MB-PC-EOS,127.0.0.1,333.55464696884155,7,128,3,0.0,0.001
0.07743,0.92391,0.20917,0.67722,0.2490105692516355,42.331796772778034,0.07345,0.92806,0.23356,0.67818,0.2348683661222458,5.871709153056145,1713991451,,False,8,0e92f606,2024-04-24_22-44-11,46.90687131881714,380.4615182876587,26932,AT-MB-PC-EOS,127.0.0.1,380.4615182876587,8,128,3,0.0,0.001
0.07743,0.92392,0.22142,0.69999,0.24140426428879008,41.038724929094315,0.07345,0.9282,0.23384,0.70325,0.23748140573501586,5.937035143375397,1713991497,,False,9,0e92f606,2024-04-24_22-44-57,45.80358147621155,426.26509976387024,26932,AT-MB-PC-EOS,127.0.0.1,426.26509976387024,9,128,3,0.0,0.001
0.07743,0.92462,0.22937,0.69711,0.24374586063272813,41.43679630756378,0.07345,0.92792,0.18394,0.65973,0.2477022045850754,6.1925551146268845,1713991543,,False,10,0e92f606,2024-04-24_22-45-43,45.75813889503479,472.02323865890503,26932,AT-MB-PC-EOS,127.0.0.1,472.02323865890503,10,128,3,0.0,0.001
0.07743,0.92501,0.23707,0.71962,0.23563019940081764,40.057133898139,0.07345,0.92915,0.25634,0.71034,0.22867784202098845,5.716946050524712,1713991590,,False,11,0e92f606,2024-04-24_22-46-30,47.08556890487671,519.1088075637817,26932,AT-MB-PC-EOS,127.0.0.1,519.1088075637817,11,128,3,0.0,0.001
0.07743,0.92462,0.24961,0.72792,0.2327862710637205,39.57366608083248,0.07345,0.92952,0.27296,0.72728,0.22216096729040147,5.5540241822600365,1713991635,,False,12,0e92f606,2024-04-24_22-47-15,45.62316370010376,564.7319712638855,26932,AT-MB-PC-EOS,127.0.0.1,564.7319712638855,12,128,3,0.0,0.001
0.07743,0.92537,0.25879,0.73783,0.22904340291724484,38.937378495931625,0.07345,0.92832,0.26775,0.72075,0.23242230713367462,5.8105576783418655,1713991682,,False,13,0e92f606,2024-04-24_22-48-02,46.646599531173706,611.3785707950592,26932,AT-MB-PC-EOS,127.0.0.1,611.3785707950592,13,128,3,0.0,0.001
0.07743,0.92558,0.26395,0.73619,0.22751293401507772,38.67719878256321,0.07345,0.92579,0.25782,0.72709,0.23420481383800507,5.855120345950127,1713991728,,False,14,0e92f606,2024-04-24_22-48-48,45.66891288757324,657.0474836826324,26932,AT-MB-PC-EOS,127.0.0.1,657.0474836826324,14,128,3,0.0,0.001
0.07743,0.92664,0.29387,0.7566,0.22065652380971348,37.51160904765129,0.07345,0.92905,0.27774,0.74199,0.22195280581712723,5.548820145428181,1713991773,,False,15,0e92f606,2024-04-24_22-49-33,45.62042427062988,702.6679079532623,26932,AT-MB-PC-EOS,127.0.0.1,702.6679079532623,15,128,3,0.0,0.001
0.07743,0.92666,0.30429,0.76669,0.2159238090409952,36.707047536969185,0.07345,0.92904,0.31157,0.75803,0.21705552577972412,5.426388144493103,1713991814,,False,16,0e92f606,2024-04-24_22-50-14,41.116934299468994,743.7848422527313,26932,AT-MB-PC-EOS,127.0.0.1,743.7848422527313,16,128,3,0.0,0.001
0.07743,0.92707,0.31236,0.7793,0.21409266222925746,36.39575257897377,0.07345,0.93009,0.29543,0.73706,0.22165222942829133,5.541305735707283,1713991859,,False,17,0e92f606,2024-04-24_22-50-59,44.236424684524536,788.0212669372559,26932,AT-MB-PC-EOS,127.0.0.1,788.0212669372559,17,128,3,0.0,0.001
0.07743,0.9278,0.32758,0.7843,0.2119782790541649,36.03630743920803,0.07345,0.93045,0.30235,0.76058,0.22212631285190582,5.553157821297646,1713991903,,False,18,0e92f606,2024-04-24_22-51-43,44.34114646911621,832.3624134063721,26932,AT-MB-PC-EOS,127.0.0.1,832.3624134063721,18,128,3,0.0,0.001
0.07743,0.92757,0.32275,0.79005,0.208463664221413,35.43882291764021,0.07345,0.93073,0.31637,0.77141,0.20680301129817963,5.170075282454491,1713991948,,False,19,0e92f606,2024-04-24_22-52-28,44.63225603103638,876.9946694374084,26932,AT-MB-PC-EOS,127.0.0.1,876.9946694374084,19,128,3,0.0,0.001
0.07743,0.92749,0.33815,0.79404,0.20959509321871925,35.631165847182274,0.07345,0.92972,0.3215,0.76701,0.20649875521659852,5.162468880414963,1713991992,,False,20,0e92f606,2024-04-24_22-53-12,44.43932747840881,921.4339969158173,26932,AT-MB-PC-EOS,127.0.0.1,921.4339969158173,20,128,3,0.0,0.001
0.07743,0.92851,0.34901,0.806,0.2036476900034091,34.62010730057955,0.07345,0.92702,0.28794,0.78668,0.20698085129261018,5.174521282315254,1713992032,,False,21,0e92f606,2024-04-24_22-53-52,40.243913888931274,961.6779108047485,26932,AT-MB-PC-EOS,127.0.0.1,961.6779108047485,21,128,3,0.0,0.001
0.07743,0.929,0.34661,0.80218,0.2041584838400869,34.70694225281477,0.07345,0.93292,0.33011,0.77939,0.21126076221466064,5.281519055366516,1713992079,,False,22,0e92f606,2024-04-24_22-54-39,46.26504945755005,1007.9429602622986,26932,AT-MB-PC-EOS,127.0.0.1,1007.9429602622986,22,128,3,0.0,0.001
