train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate
5.639999866485596,-37.72,-0.27,33.59000015258789,5.800000190734863,5.642805905387806,1766.198248386383,5.599999904632568,-35.18,-0.28,33.209999084472656,5.760000228881836,5.605348856685261,1754.4741921424866,1712864132,,False,1,00586c6b,2024-04-11_19-35-32,182.8977620601654,182.8977620601654,1541422,vader,131.130.125.97,182.8977620601654,1,64,3,0.0,0.0001
2.200000047683716,-7.66,0.14,7.519999980926514,2.740000009536743,2.1975206709898316,687.8239700198174,1.3899999856948853,-2.32,0.26,3.049999952316284,1.75,1.3870451484625332,434.1451314687729,1712864212,,False,2,00586c6b,2024-04-11_19-36-52,79.9206292629242,262.8183913230896,1541422,vader,131.130.125.97,262.8183913230896,2,64,3,0.0,0.0001
1.1200000047683716,-1.44,0.35,2.119999885559082,1.4600000381469727,1.1233387581837444,351.605031311512,0.8899999856948853,-0.49,0.49,1.3700000047683716,1.1699999570846558,0.8858001797724837,277.2554562687874,1712864294,,False,3,00586c6b,2024-04-11_19-38-14,82.2787573337555,345.0971486568451,1541422,vader,131.130.125.97,345.0971486568451,3,64,3,0.0,0.0001
0.8500000238418579,-0.41,0.49,1.2200000286102295,1.100000023841858,0.8538430632112887,267.25287878513336,0.7799999713897705,-0.19,0.57,1.090000033378601,1.0499999523162842,0.7819296353922104,244.74397587776184,1712864375,,False,4,00586c6b,2024-04-11_19-39-35,80.79794073104858,425.8950893878937,1541422,vader,131.130.125.97,425.8950893878937,4,64,3,0.0,0.0001
0.7699999809265137,-0.14,0.55,0.9900000095367432,1.0,0.7690875136052457,240.72439175844193,0.7300000190734863,-0.05,0.66,0.9599999785423279,0.9800000190734863,0.725683071457159,227.13880136609077,1712864456,,False,5,00586c6b,2024-04-11_19-40-56,81.32488679885864,507.2199761867523,1541422,vader,131.130.125.97,507.2199761867523,5,64,3,0.0,0.0001
0.7099999785423279,0.04,0.6,0.8399999737739563,0.9100000262260437,0.705809145308912,220.91826248168945,0.8100000023841858,-0.2,0.61,1.100000023841858,1.0499999523162842,0.8103293736521809,253.63309395313263,1712864538,,False,6,00586c6b,2024-04-11_19-42-18,81.94168162345886,589.1616578102112,1541422,vader,131.130.125.97,589.1616578102112,6,64,3,0.0,0.0001
0.6600000262260437,0.15,0.63,0.7400000095367432,0.8600000143051147,0.6600332410571674,206.5904044508934,0.6700000166893005,0.13,0.6,0.7900000214576721,0.8899999856948853,0.6739935420762998,210.95997866988182,1712864622,,False,7,00586c6b,2024-04-11_19-43-42,83.4962785243988,672.65793633461,1541422,vader,131.130.125.97,672.65793633461,7,64,3,0.0,0.0001
0.6299999952316284,0.22,0.66,0.6700000166893005,0.8199999928474426,0.6322821334908946,197.90430778265,0.7099999785423279,0.05,0.66,0.8700000047683716,0.9300000071525574,0.7082735918010005,221.68963423371315,1712864702,,False,8,00586c6b,2024-04-11_19-45-02,80.93459105491638,753.5925273895264,1541422,vader,131.130.125.97,753.5925273895264,8,64,3,0.0,0.0001
0.5899999737739563,0.32,0.68,0.5899999737739563,0.7699999809265137,0.5947173552010387,186.1465321779251,0.8299999833106995,-0.1,0.74,1.0099999904632568,1.0,0.8340406358813326,261.0547190308571,1712864783,,False,9,00586c6b,2024-04-11_19-46-23,80.47864007949829,834.0711674690247,1541422,vader,131.130.125.97,834.0711674690247,9,64,3,0.0,0.0001
0.5699999928474426,0.37,0.7,0.5400000214576721,0.7400000095367432,0.5656705423475454,177.05487975478172,0.6100000143051147,0.25,0.71,0.6899999976158142,0.8299999833106995,0.6095967785999797,190.80379170179367,1712864865,,False,10,00586c6b,2024-04-11_19-47-45,82.41906428337097,916.4902317523956,1541422,vader,131.130.125.97,916.4902317523956,10,64,3,0.0,0.0001
0.5400000214576721,0.42,0.71,0.5099999904632568,0.7099999785423279,0.5433024969725563,170.05368155241013,0.5400000214576721,0.44,0.75,0.5099999904632568,0.7200000286102295,0.5375898634663786,168.2656272649765,1712864947,,False,11,00586c6b,2024-04-11_19-49-07,81.99167060852051,998.4819023609161,1541422,vader,131.130.125.97,998.4819023609161,11,64,3,0.0,0.0001
0.5099999904632568,0.48,0.74,0.44999998807907104,0.6700000166893005,0.5081297658122005,159.04461669921875,0.550000011920929,0.37,0.76,0.5799999833106995,0.7599999904632568,0.545030837337049,170.59465208649635,1712865018,,False,12,00586c6b,2024-04-11_19-50-18,71.02992796897888,1069.511830329895,1541422,vader,131.130.125.97,1069.511830329895,12,64,3,0.0,0.0001
0.49000000953674316,0.51,0.75,0.41999998688697815,0.6499999761581421,0.4942166895721667,154.68982383608818,0.6200000047683716,0.23,0.74,0.7099999785423279,0.8399999737739563,0.6216324372603871,194.57095286250114,1712865095,,False,13,00586c6b,2024-04-11_19-51-35,76.88567852973938,1146.3975088596344,1541422,vader,131.130.125.97,1146.3975088596344,13,64,3,0.0,0.0001
