train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_ranking_accuracy_0.1,val_ranking_accuracy_0.2,val_ranking_accuracy_0.3,val_ranking_accuracy_0.4,val_ranking_accuracy_0.5,val_ranking_accuracy_0.6,val_ranking_accuracy_0.7,val_ranking_accuracy_0.8,val_ranking_accuracy_0.9,val_ranking_accuracy_1.0,val_ranking_accuracy_1.1,val_ranking_accuracy_1.2,val_ranking_accuracy_1.3,val_ranking_accuracy_1.4,val_ranking_accuracy_1.5,val_ranking_accuracy_1.6,val_ranking_accuracy_1.7,val_ranking_accuracy_1.8,val_ranking_accuracy_1.9,val_ranking_accuracy_2.0,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate
4.860000133514404,-28.1,0.01,25.25,5.019999980926514,4.858837803204854,1515.9573945999146,4.809999942779541,-26.04,0.04,24.81999969482422,4.980000019073486,0.51,0.52,0.51,0.52,0.52,0.52,0.53,0.52,0.53,0.53,0.52,0.52,0.53,0.53,0.53,0.54,0.54,0.54,0.54,0.54,4.813109701053023,1506.503336429596,1712589137,,False,1,98f0c3cc,2024-04-08_17-12-17,303.63821172714233,303.63821172714233,2106144,jyn,131.130.125.89,303.63821172714233,1,64,3,0.0,0.0001
1.659999966621399,-4.8,0.21,5.03000020980835,2.240000009536743,1.661875184529867,518.5050575733185,0.9900000095367432,-1.14,0.44,1.9700000286102295,1.399999976158142,0.66,0.67,0.68,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.76,0.77,0.77,0.77,0.78,0.77,0.77,0.77,0.9864324885435378,308.75336891412735,1712589297,,False,2,98f0c3cc,2024-04-08_17-14-57,160.4573996067047,464.09561133384705,2106144,jyn,131.130.125.89,464.09561133384705,2,64,3,0.0,0.0001
0.8299999833106995,-0.44,0.48,1.25,1.1200000047683716,0.8311908159118432,259.3315345644951,0.6499999761581421,0.14,0.63,0.7900000214576721,0.8899999856948853,0.74,0.75,0.77,0.78,0.79,0.81,0.82,0.84,0.84,0.85,0.86,0.87,0.87,0.88,0.88,0.88,0.88,0.88,0.89,0.89,0.646000124395084,202.19803893566132,1712589452,,False,3,98f0c3cc,2024-04-08_17-17-32,154.10207653045654,618.1976878643036,2106144,jyn,131.130.125.89,618.1976878643036,3,64,3,0.0,0.0001
0.6800000071525574,0.05,0.59,0.8199999928474426,0.9100000262260437,0.6784815921997412,211.68625676631927,0.5699999928474426,0.33,0.66,0.6100000143051147,0.7799999713897705,0.75,0.76,0.78,0.79,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.89,0.9,0.9,0.9,0.9,0.9,0.91,0.5663256553796153,177.25993013381958,1712589601,,False,4,98f0c3cc,2024-04-08_17-20-01,149.1131181716919,767.3108060359955,2106144,jyn,131.130.125.89,767.3108060359955,4,64,3,0.0,0.0001
0.5899999737739563,0.28,0.65,0.6299999952316284,0.7900000214576721,0.5941220965140905,185.36609411239624,0.5199999809265137,0.43,0.72,0.5199999809265137,0.7200000286102295,0.78,0.79,0.81,0.82,0.84,0.85,0.86,0.88,0.89,0.89,0.9,0.91,0.92,0.92,0.92,0.92,0.93,0.93,0.94,0.95,0.5164338791141876,161.6438041627407,1712589763,,False,5,98f0c3cc,2024-04-08_17-22-43,162.5470311641693,929.8578372001648,2106144,jyn,131.130.125.89,929.8578372001648,5,64,3,0.0,0.0001
0.5600000023841858,0.36,0.69,0.550000011920929,0.7400000095367432,0.5557816964693558,173.40388929843903,0.5400000214576721,0.37,0.74,0.5799999833106995,0.7599999904632568,0.79,0.8,0.81,0.83,0.84,0.86,0.87,0.88,0.89,0.9,0.91,0.91,0.92,0.92,0.92,0.92,0.93,0.93,0.94,0.94,0.5417227179478532,169.55921071767807,1712589915,,False,6,98f0c3cc,2024-04-08_17-25-15,151.30544519424438,1081.1632823944092,2106144,jyn,131.130.125.89,1081.1632823944092,6,64,3,0.0,0.0001
0.5400000214576721,0.4,0.71,0.5199999809265137,0.7200000286102295,0.5413507855473421,168.90144509077072,0.5299999713897705,0.46,0.76,0.5,0.699999988079071,0.8,0.81,0.83,0.84,0.86,0.87,0.88,0.88,0.9,0.91,0.92,0.93,0.94,0.94,0.94,0.95,0.95,0.95,0.95,0.95,0.529122435722869,165.615322381258,1712590064,,False,7,98f0c3cc,2024-04-08_17-27-44,149.60664343833923,1230.7699258327484,2106144,jyn,131.130.125.89,1230.7699258327484,7,64,3,0.0,0.0001
0.5099999904632568,0.46,0.73,0.4699999988079071,0.6899999976158142,0.5134228890140852,160.18794137239456,0.47999998927116394,0.51,0.76,0.44999998807907104,0.6700000166893005,0.79,0.81,0.83,0.84,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.92,0.93,0.93,0.93,0.94,0.94,0.94,0.94,0.94,0.484836103245854,151.7537003159523,1712590229,,False,8,98f0c3cc,2024-04-08_17-30-29,164.6893880367279,1395.4593138694763,2106144,jyn,131.130.125.89,1395.4593138694763,8,64,3,0.0,0.0001
0.5099999904632568,0.47,0.73,0.46000000834465027,0.6800000071525574,0.5066855149582411,158.0858806669712,0.5,0.5,0.78,0.46000000834465027,0.6800000071525574,0.8,0.81,0.83,0.85,0.86,0.88,0.89,0.91,0.91,0.92,0.93,0.94,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.96,0.5033156763250455,157.53780668973923,1712590379,,False,9,98f0c3cc,2024-04-08_17-32-59,150.5326430797577,1545.991956949234,2106144,jyn,131.130.125.89,1545.991956949234,9,64,3,0.0,0.0001
0.5,0.5,0.75,0.4300000071525574,0.6600000262260437,0.49715191546158916,155.1113976240158,0.550000011920929,0.38,0.75,0.5699999928474426,0.75,0.79,0.81,0.83,0.84,0.85,0.87,0.88,0.89,0.9,0.91,0.92,0.92,0.93,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.554252567097021,173.48105350136757,1712590528,,False,10,98f0c3cc,2024-04-08_17-35-28,148.85085940361023,1694.8428163528442,2106144,jyn,131.130.125.89,1694.8428163528442,10,64,3,0.0,0.0001
0.49000000953674316,0.5,0.75,0.4399999976158142,0.6600000262260437,0.49316796440726673,153.86840489506721,0.4699999988079071,0.53,0.77,0.4300000071525574,0.6600000262260437,0.8,0.82,0.83,0.84,0.86,0.88,0.89,0.9,0.9,0.91,0.92,0.93,0.93,0.94,0.94,0.95,0.95,0.94,0.94,0.95,0.46896982697633127,146.7875558435917,1712590690,,False,11,98f0c3cc,2024-04-08_17-38-10,161.74602913856506,1856.5888454914093,2106144,jyn,131.130.125.89,1856.5888454914093,11,64,3,0.0,0.0001
0.47999998927116394,0.52,0.76,0.41999998688697815,0.6499999761581421,0.48288273352843064,150.65941286087036,0.46000000834465027,0.56,0.8,0.4099999964237213,0.6399999856948853,0.81,0.83,0.84,0.86,0.88,0.89,0.9,0.91,0.92,0.92,0.93,0.94,0.94,0.94,0.95,0.95,0.95,0.95,0.95,0.95,0.4639884238235486,145.2283766567707,1712590837,,False,12,98f0c3cc,2024-04-08_17-40-37,146.5955512523651,2003.1843967437744,2106144,jyn,131.130.125.89,2003.1843967437744,12,64,3,0.0,0.0001
0.4699999988079071,0.56,0.78,0.3799999952316284,0.6200000047683716,0.46578915579578817,145.3262166082859,0.49000000953674316,0.53,0.79,0.4300000071525574,0.6600000262260437,0.81,0.83,0.84,0.86,0.87,0.88,0.9,0.91,0.92,0.93,0.93,0.94,0.95,0.95,0.95,0.95,0.95,0.96,0.96,0.96,0.48708552988573384,152.4577708542347,1712590990,,False,13,98f0c3cc,2024-04-08_17-43-10,152.95485520362854,2156.139251947403,2106144,jyn,131.130.125.89,2156.139251947403,13,64,3,0.0,0.0001
