train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.78,0.72,0.83,0.77,0.86,0.466112403308644,15.847821712493896,0.55,0.58,0.21,0.31,0.57,1.2377452969551086,6.188726484775543,1712070600,,True,15,26cea12b,2024-04-02_17-10-00,50.063639640808105,818.8179879188538,23976,AT-MB-PC-EOS,127.0.0.1,818.8179879188538,15,128,3,0.0,0.001,26cea12b
0.73,0.69,0.7,0.7,0.79,0.5885517535840764,20.010759621858597,0.54,0.54,0.31,0.39,0.61,0.8402926087379455,4.201463043689728,1712070864,,True,5,7ddf273c,2024-04-02_17-14-24,50.615192890167236,277.9888198375702,13584,AT-MB-PC-EOS,127.0.0.1,277.9888198375702,5,128,3,0.0,0.001,7ddf273c
1.0,1.0,0.99,1.0,1.0,0.018612302849760454,0.6328182968918554,0.68,0.68,0.64,0.66,0.78,1.4449677228927613,7.224838614463806,1712076961,,True,100,42c16918,2024-04-02_18-56-01,65.28046536445618,6353.364835500717,25572,AT-MB-PC-EOS,127.0.0.1,6353.364835500717,100,128,3,0.0,0.001,42c16918
0.78,0.73,0.78,0.76,0.86,0.4767276614027865,16.20874048769474,0.53,1.0,0.01,0.03,0.66,1.338268756866455,6.691343784332275,1712071774,,True,15,5074c39d,2024-04-02_17-29-34,63.1954550743103,901.3773074150085,25144,AT-MB-PC-EOS,127.0.0.1,901.3773074150085,15,128,3,0.0,0.001,5074c39d
0.74,0.73,0.65,0.69,0.8,0.562619561658186,19.129065096378326,0.58,0.63,0.31,0.41,0.58,1.1058973670005798,5.529486835002899,1712072109,,True,5,012f7b3c,2024-04-02_17-35-09,64.44988131523132,327.716778755188,21072,AT-MB-PC-EOS,127.0.0.1,327.716778755188,5,128,3,0.0,0.001,012f7b3c
0.78,0.74,0.79,0.77,0.85,0.48950278715175743,16.643094763159752,0.52,0.47,0.1,0.16,0.55,1.420691728591919,7.103458642959595,1712073018,,True,15,8410e84b,2024-04-02_17-50-18,62.122567892074585,900.2554042339325,23124,AT-MB-PC-EOS,127.0.0.1,900.2554042339325,15,128,3,0.0,0.001,8410e84b
0.78,0.73,0.81,0.77,0.86,0.4734848216176033,16.098483934998512,0.52,0.5,0.18,0.27,0.61,1.284460473060608,6.4223023653030396,1712073907,,True,15,889a6b3d,2024-04-02_18-05-07,61.77103877067566,880.8709225654602,16136,AT-MB-PC-EOS,127.0.0.1,880.8709225654602,15,128,3,0.0,0.001,889a6b3d
0.97,0.96,0.97,0.97,1.0,0.09493426726583172,3.2277650870382786,0.73,0.69,0.78,0.73,0.8,0.8347320437431336,4.173660218715668,1712094907,,True,100,05874ea9,2024-04-02_23-55-07,193.9445674419403,21298.91343998909,24732,AT-MB-PC-EOS,127.0.0.1,21298.91343998909,100,256,6,0.0,0.0001,05874ea9
0.96,0.96,0.96,0.96,1.0,0.09993604099487557,3.3978253938257694,0.75,0.72,0.78,0.75,0.8,0.8797843217849731,4.398921608924866,1712092184,,True,100,e725c65d,2024-04-02_23-09-44,165.79347443580627,18268.04464483261,8900,AT-MB-PC-EOS,127.0.0.1,18268.04464483261,100,64,6,0.0,0.0001,e725c65d
0.92,0.9,0.93,0.92,0.98,0.20872271039030132,7.096572153270245,0.68,0.74,0.51,0.61,0.78,0.8473886489868164,4.236943244934082,1712087306,,True,45,c25a1216,2024-04-02_21-48-26,256.63719367980957,10733.82658815384,26496,AT-MB-PC-EOS,127.0.0.1,10733.82658815384,45,256,6,0.0,0.0001,c25a1216
0.97,0.96,0.97,0.96,1.0,0.10133047588169575,3.4452361799776554,0.74,0.71,0.75,0.73,0.82,0.7405379891395569,3.7026899456977844,1712095139,,True,100,77c3465f,2024-04-02_23-58-59,149.6078474521637,18169.44156908989,27864,AT-MB-PC-EOS,127.0.0.1,18169.44156908989,100,64,6,0.0,0.0001,77c3465f
0.92,0.9,0.93,0.91,0.97,0.22212702824788935,7.552318960428238,0.66,0.68,0.56,0.61,0.75,0.7811318337917328,3.905659168958664,1712093903,,True,45,c82032d1,2024-04-02_23-38-23,126.24309372901917,6584.546259880066,13384,AT-MB-PC-EOS,127.0.0.1,6584.546259880066,45,256,6,0.0,0.0001,c82032d1
0.83,0.8,0.82,0.81,0.91,0.3814086467027664,12.967893987894058,0.7,0.64,0.81,0.72,0.71,0.7474458813667297,3.7372294068336487,1712094169,,True,15,d2c9d8b9,2024-04-02_23-42-49,141.8535623550415,1977.7875564098358,18772,AT-MB-PC-EOS,127.0.0.1,1977.7875564098358,15,64,6,0.0,0.0001,d2c9d8b9
0.97,0.96,0.97,0.97,1.0,0.09470235534450587,3.2198800817131996,0.7,0.66,0.74,0.7,0.79,0.8681766629219055,4.340883314609528,1712105102,,True,100,09a12009,2024-04-03_02-45-02,35.708372354507446,11191.305099010468,15048,AT-MB-PC-EOS,127.0.0.1,11191.305099010468,100,64,6,0.0,0.0001,09a12009
0.57,0.52,0.47,0.49,0.58,0.6987626499989453,23.757930099964142,0.56,0.54,0.5,0.52,0.61,0.672077739238739,3.360388696193695,1712094883,,True,5,261f8e32,2024-04-02_23-54-43,137.86885404586792,705.9899888038635,2172,AT-MB-PC-EOS,127.0.0.1,705.9899888038635,5,64,6,0.5,0.0001,261f8e32
0.97,0.96,0.97,0.97,1.0,0.09529605716028634,3.2400659434497356,0.69,0.65,0.74,0.69,0.79,0.8837304711341858,4.418652355670929,1712105299,,True,100,ca739af6,2024-04-03_02-48-19,28.418182134628296,10405.124255180359,38756,AT-MB-PC-EOS,127.0.0.1,10405.124255180359,100,64,6,0.0,0.0001,ca739af6
0.65,0.61,0.59,0.6,0.71,0.6333075341056374,21.532456159591675,0.58,0.59,0.38,0.46,0.61,0.707334041595459,3.536670207977295,1712095516,,True,5,2944286f,2024-04-03_00-05-16,109.47109866142273,601.1933784484863,35876,AT-MB-PC-EOS,127.0.0.1,601.1933784484863,5,64,6,0.2,0.0001,2944286f
0.57,0.51,0.47,0.49,0.58,0.6983185620868907,23.742831110954285,0.57,0.55,0.5,0.53,0.62,0.6676669597625733,3.338334798812866,1712095769,,True,5,6256a1b9,2024-04-03_00-09-29,123.11714053153992,622.5397305488586,8984,AT-MB-PC-EOS,127.0.0.1,622.5397305488586,5,64,6,0.5,0.0001,6256a1b9
0.92,0.89,0.93,0.91,0.97,0.22923302606624715,7.793922886252403,0.68,0.71,0.54,0.61,0.76,0.8599057555198669,4.299528777599335,1712100807,,True,45,e6bce5db,2024-04-03_01-33-27,114.40648651123047,5283.586763858795,37156,AT-MB-PC-EOS,127.0.0.1,5283.586763858795,45,64,6,0.0,0.0001,e6bce5db
0.65,0.61,0.6,0.61,0.71,0.6348577159292558,21.585162341594696,0.56,0.56,0.38,0.45,0.61,0.6914479494094848,3.4572397470474243,1712096403,,True,5,6ede1a2e,2024-04-03_00-20-03,122.82772493362427,625.4636647701263,18260,AT-MB-PC-EOS,127.0.0.1,625.4636647701263,5,64,6,0.2,0.0001,6ede1a2e
0.57,0.52,0.47,0.49,0.58,0.6984752872410942,23.748159766197205,0.58,0.56,0.5,0.53,0.61,0.6715650916099548,3.357825458049774,1712097043,,True,5,0e248bdb,2024-04-03_00-30-43,123.50425434112549,631.9509477615356,32796,AT-MB-PC-EOS,127.0.0.1,631.9509477615356,5,256,6,0.5,0.0001,0e248bdb
0.98,0.98,0.97,0.98,1.0,0.05807271451853654,1.9744722936302423,0.72,0.69,0.76,0.72,0.79,1.015144670009613,5.075723350048065,1712106735,,True,100,7b7fd6b0,2024-04-03_03-12-15,24.611783266067505,9684.185106754303,1684,AT-MB-PC-EOS,127.0.0.1,9684.185106754303,100,256,10,0.0,0.0001,7b7fd6b0
0.61,0.56,0.56,0.56,0.64,0.6576513034455916,22.360144317150116,0.56,0.55,0.5,0.52,0.6,0.7112679958343506,3.556339979171753,1712101440,,True,5,1f734ad4,2024-04-03_01-44-00,124.56257224082947,624.9380292892456,29672,AT-MB-PC-EOS,127.0.0.1,624.9380292892456,5,256,6,0.0,1e-05,1f734ad4
0.66,0.62,0.6,0.61,0.71,0.6354952717528624,21.60683923959732,0.58,0.57,0.47,0.52,0.63,0.6627280950546265,3.3136404752731323,1712102056,,True,5,afa3789e,2024-04-03_01-54-16,117.52678275108337,607.4561111927032,15996,AT-MB-PC-EOS,127.0.0.1,607.4561111927032,5,256,6,0.2,0.0001,afa3789e
0.53,0.47,0.4,0.43,0.53,0.735336102106992,25.001427471637726,0.48,0.48,1.0,0.65,0.62,0.7792546510696411,3.8962732553482056,1712104122,,True,5,5a970bd4,2024-04-03_02-28-42,416.6830780506134,2058.552446603775,37340,AT-MB-PC-EOS,127.0.0.1,2058.552446603775,5,64,10,0.5,0.0001,5a970bd4
