train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/modules/1/times
0.5,0.5,0.99913,0.66647,0.50042,1.0195764408555141,1753.6714782714844,0.5,0.5,0.99864,0.66636,0.50042,1.0271511717778137,376.9644800424576,0.5,0.5,0.99966,0.66659,0.50037,1.0390467083617432,379.2520485520363,1713387798,,False,1,1392411f,2024-04-17_23-03-18,686.5422003269196,686.5422003269196,40888,AT-MB-PC-E13,127.0.0.1,686.5422003269196,1,3
0.86144,0.8555,0.86979,0.86258,0.95594,0.25227635020964106,433.91532236058265,0.93748,0.93659,0.9385,0.93754,0.98991,0.12556896247071206,46.08380922675133,0.94185,0.94589,0.93731,0.94158,0.99172,0.11403297133845826,41.622034538537264,1713388437,,False,2,1392411f,2024-04-17_23-13-57,639.3890292644501,1325.9312295913696,40888,AT-MB-PC-E13,127.0.0.1,1325.9312295913696,2,3
0.94888,0.94725,0.95071,0.94898,0.99253,0.11172982249896281,192.17529469821602,0.95647,0.95423,0.95894,0.95658,0.99416,0.10387861170160155,38.12345049448777,0.95632,0.95648,0.95615,0.95631,0.99393,0.10885705306523237,39.732824368809815,1713389076,,False,3,1392411f,2024-04-17_23-24-36,638.7362322807312,1964.6674618721008,40888,AT-MB-PC-E13,127.0.0.1,1964.6674618721008,3,3
0.96404,0.96285,0.96533,0.96409,0.99612,0.08040157530929211,138.29070953198243,0.95315,0.93535,0.97359,0.95409,0.99432,0.10998901032207645,40.36596678820206,0.95752,0.94163,0.97551,0.95827,0.99493,0.10261743360315449,37.45536326515139,1713389714,,False,4,1392411f,2024-04-17_23-35-14,638.2067894935608,2602.8742513656616,40888,AT-MB-PC-E13,127.0.0.1,2602.8742513656616,4,3
0.969,0.9688,0.9692,0.969,0.9971,0.06873782386414543,118.22905704633013,0.97266,0.96954,0.97598,0.97275,0.99783,0.05924499780003093,21.74291419261135,0.97268,0.96811,0.97756,0.97281,0.99795,0.05639435039037417,20.583937892486574,1713390351,,False,5,1392411f,2024-04-17_23-45-51,637.2406921386719,3240.1149435043335,40888,AT-MB-PC-E13,127.0.0.1,3240.1149435043335,5,3
0.9703,0.96891,0.97178,0.97035,0.99727,0.06552831912450466,112.708708894148,0.97419,0.98333,0.96474,0.97394,0.99838,0.05285808505450454,19.398917215003166,0.97636,0.9867,0.96574,0.97611,0.99832,0.054361748093283056,19.842038054048317,1713390989,,False,6,1392411f,2024-04-17_23-56-29,638.1791062355042,3878.2940497398376,40888,AT-MB-PC-E13,127.0.0.1,3878.2940497398376,6,3
0.97147,0.96907,0.97402,0.97154,0.99753,0.06234749163330741,107.23768560928875,0.96951,0.96397,0.97547,0.96969,0.99766,0.06164921891376914,22.625263341353275,0.97182,0.96552,0.97859,0.97201,0.99783,0.06009002567303992,21.93285937065957,1713391627,,False,7,1392411f,2024-04-18_00-07-07,638.0305206775665,4516.324570417404,40888,AT-MB-PC-E13,127.0.0.1,4516.324570417404,7,3
0.97233,0.97101,0.97373,0.97237,0.99781,0.05888283816827403,101.27848164943134,0.96865,0.97678,0.96014,0.96838,0.99695,0.0673974985532762,24.734881969052367,0.96994,0.97855,0.96095,0.96967,0.99709,0.06661095351956733,24.312998034642078,1713392266,,False,8,1392411f,2024-04-18_00-17-46,638.2231469154358,5154.54771733284,40888,AT-MB-PC-E13,127.0.0.1,5154.54771733284,8,3
0.97284,0.97234,0.97336,0.97285,0.99794,0.056564616698097925,97.29114072072844,0.97027,0.95336,0.98893,0.97082,0.99794,0.062051765912063975,22.77299808972748,0.97208,0.95614,0.98955,0.97256,0.99817,0.05755337835365287,21.0069830990833,1713392903,,False,9,1392411f,2024-04-18_00-28-23,637.5886816978455,5792.136399030685,40888,AT-MB-PC-E13,127.0.0.1,5792.136399030685,9,3
0.97337,0.9727,0.97409,0.97339,0.99803,0.054584836220402756,93.88591829909274,0.97555,0.9876,0.9632,0.97525,0.99839,0.05069349444722211,18.604512462130515,0.97533,0.9865,0.96386,0.97505,0.99841,0.05184069449155375,18.921853489417117,1713393537,,False,10,1392411f,2024-04-18_00-38-57,633.4550993442535,6425.591498374939,40888,AT-MB-PC-E13,127.0.0.1,6425.591498374939,10,3
