train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,test_accuracy-0_0,test_accuracy-0_5,test_ap,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.08,0.46,0.09,0.5,0.7960270934245166,135.32460588216782,0.07,0.46,0.09,0.49,0.8009631967544556,20.02407991886139,0.08,0.47,0.11,0.51,0.7938748695412461,38.89986860752106,1713132658,,False,1,81eb3363,2024-04-15_00-10-58,64.39348602294922,64.39348602294922,30760,AT-MB-PC-EOS,127.0.0.1,64.39348602294922,1,128,0.0,3,0.001
0.08,0.85,0.09,0.51,0.4102010430658565,69.7341773211956,0.07,0.92,0.13,0.56,0.2946811455488205,7.367028638720512,0.08,0.92,0.12,0.52,0.3268546401237955,16.01587736606598,1713132707,,False,2,81eb3363,2024-04-15_00-11-47,48.3694486618042,112.76293468475342,30760,AT-MB-PC-EOS,127.0.0.1,112.76293468475342,2,128,0.0,3,0.001
0.08,0.92,0.14,0.56,0.2947670993559501,50.11040689051151,0.07,0.93,0.13,0.55,0.2805382162332535,7.013455405831337,0.08,0.92,0.12,0.54,0.3111018684445595,15.243991553783417,1713132756,,False,3,81eb3363,2024-04-15_00-12-36,48.88536882400513,161.64830350875854,30760,AT-MB-PC-EOS,127.0.0.1,161.64830350875854,3,128,0.0,3,0.001
0.08,0.92,0.15,0.6,0.28111659016679313,47.789820328354836,0.07,0.93,0.17,0.63,0.283647865653038,7.091196641325951,0.08,0.92,0.17,0.6,0.31460892621959957,15.41583738476038,1713132805,,False,4,81eb3363,2024-04-15_00-13-25,48.97962260246277,210.6279261112213,30760,AT-MB-PC-EOS,127.0.0.1,210.6279261112213,4,128,0.0,3,0.001
0.08,0.92,0.18,0.63,0.2692729807075332,45.77640672028065,0.07,0.92,0.13,0.54,0.29217056393623353,7.304264098405838,0.08,0.92,0.16,0.55,0.30754850500700426,15.069876745343208,1713132854,,False,5,81eb3363,2024-04-15_00-14-14,49.08286738395691,259.7107934951782,30760,AT-MB-PC-EOS,127.0.0.1,259.7107934951782,5,128,0.0,3,0.001
0.08,0.92,0.2,0.65,0.2589516600703492,44.02178221195936,0.07,0.93,0.18,0.62,0.26415848433971406,6.603962108492851,0.08,0.92,0.18,0.63,0.2786172899056454,13.652247205376625,1713132903,,False,6,81eb3363,2024-04-15_00-15-03,49.03989624977112,308.75068974494934,30760,AT-MB-PC-EOS,127.0.0.1,308.75068974494934,6,128,0.0,3,0.001
0.08,0.92,0.19,0.66,0.2571832104640849,43.721145778894424,0.07,0.93,0.18,0.66,0.24435149788856506,6.108787447214127,0.08,0.92,0.2,0.67,0.2700947328489654,13.234641909599304,1713132952,,False,7,81eb3363,2024-04-15_00-15-52,49.14176940917969,357.892459154129,30760,AT-MB-PC-EOS,127.0.0.1,357.892459154129,7,128,0.0,3,0.001
0.08,0.92,0.21,0.69,0.2477124183493502,42.111111119389534,0.07,0.93,0.18,0.65,0.25420883536338806,6.3552208840847015,0.08,0.92,0.19,0.66,0.2657479123801601,13.021647706627846,1713133001,,False,8,81eb3363,2024-04-15_00-16-41,48.94121503829956,406.8336741924286,30760,AT-MB-PC-EOS,127.0.0.1,406.8336741924286,8,128,0.0,3,0.001
0.08,0.92,0.22,0.7,0.24466684745515094,41.59336406737566,0.07,0.93,0.23,0.68,0.2513046354055405,6.282615885138512,0.08,0.92,0.25,0.7,0.2611390008610122,12.795811042189598,1713133050,,False,9,81eb3363,2024-04-15_00-17-30,48.84360313415527,455.67727732658386,30760,AT-MB-PC-EOS,127.0.0.1,455.67727732658386,9,128,0.0,3,0.001
0.08,0.92,0.24,0.71,0.24125457572586395,41.01327787339687,0.07,0.93,0.25,0.71,0.23521498084068299,5.880374521017075,0.08,0.92,0.27,0.71,0.2545265056649033,12.471798777580261,1713133099,,False,10,81eb3363,2024-04-15_00-18-19,48.84045195579529,504.51772928237915,30760,AT-MB-PC-EOS,127.0.0.1,504.51772928237915,10,128,0.0,3,0.001
