train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss
0.4217,0.37112,0.43008,0.39843,0.41596,0.9756668613237494,33.17267328500748,0.47682,0.47619,0.97222,0.63927,0.59195,0.7953880190849304,3.976940095424652,0.48675,0.48667,0.9932,0.65324,0.47066,0.8370720028877259,8.370720028877258
0.56981,0.51667,0.52542,0.52101,0.58719,0.7363593613400179,25.036218285560608,0.50331,0.47692,0.43056,0.45255,0.51459,0.8054850220680236,4.027425110340118,0.52649,0.51176,0.59184,0.5489,0.51143,0.8366774916648865,8.366774916648865
0.60849,0.56025,0.56144,0.56085,0.64824,0.6824463369215236,23.203175455331802,0.52318,0.5,0.36111,0.41935,0.50281,0.984440290927887,4.922201454639435,0.60596,0.65217,0.40816,0.50209,0.62203,0.7379214107990265,7.379214107990265
0.64623,0.61098,0.56568,0.58746,0.69575,0.6350717597147998,21.592439830303192,0.60265,0.56383,0.73611,0.63855,0.64724,0.8923711776733398,4.461855888366699,0.61921,0.59091,0.70748,0.64396,0.63305,0.826522946357727,8.26522946357727
0.67453,0.6408,0.61229,0.62622,0.73702,0.6150639556786593,20.912174493074417,0.5894,0.55435,0.70833,0.62195,0.69286,0.7237180829048157,3.6185904145240784,0.61258,0.57732,0.7619,0.65689,0.65512,0.7237509250640869,7.237509250640869
0.68868,0.65502,0.63559,0.64516,0.74702,0.6139877745333839,20.875584334135056,0.61589,0.62963,0.47222,0.53968,0.64654,0.7924351930618286,3.962175965309143,0.56954,0.58416,0.40136,0.47581,0.61001,0.8675408482551574,8.675408482551575
0.67075,0.62839,0.63771,0.63302,0.729,0.6409474453505348,21.792213141918182,0.51656,0.49351,0.52778,0.51007,0.53569,1.2728806972503661,6.364403486251831,0.53311,0.51786,0.59184,0.55238,0.51788,1.0334712326526643,10.334712326526642
0.68019,0.64488,0.62712,0.63588,0.7343,0.6186354335616616,21.033604741096497,0.57616,0.58696,0.375,0.45763,0.62579,1.045188796520233,5.225943982601166,0.5894,0.61616,0.41497,0.49593,0.64292,0.8273937582969666,8.273937582969666
0.70377,0.68203,0.62712,0.65342,0.77406,0.5773731548996532,19.63068726658821,0.58278,0.56164,0.56944,0.56552,0.59617,0.8506361484527588,4.253180742263794,0.61921,0.6039,0.63265,0.61794,0.57678,0.8729036629199982,8.729036629199982
0.71604,0.68308,0.67585,0.67945,0.78508,0.5710209546720281,19.414712458848953,0.58278,0.6,0.375,0.46154,0.65524,0.807792353630066,4.03896176815033,0.60927,0.66292,0.40136,0.5,0.64762,0.7447094917297363,7.447094917297363
0.69906,0.65708,0.67797,0.66736,0.7781,0.5648141319260878,19.203680485486984,0.68874,0.65432,0.73611,0.69281,0.71853,0.7529837906360626,3.764918953180313,0.61589,0.60131,0.62585,0.61333,0.64744,0.738606670498848,7.38606670498848
0.74623,0.7221,0.69915,0.71044,0.81071,0.5379219949245453,18.28934782743454,0.62252,0.64706,0.45833,0.53659,0.68196,0.6924061298370361,3.4620306491851807,0.58278,0.57241,0.56463,0.56849,0.63068,0.6994739502668381,6.994739502668381
