train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,test_accuracy-0_0,test_accuracy-0_5,test_ap,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate,logdir
0.07743,0.94897,0.66063,0.9268,0.13680029248490053,23.25604972243309,0.07345,0.93556,0.38853,0.8096,0.1983159041404724,4.95789760351181,0.08201,0.93428,0.48139,0.82871,0.19920474701389976,9.761032603681087,1713724218,,False,100,cfe0754e,2024-04-21_20-30-18,92.14523267745972,9086.34074139595,8884,AT-MB-PC-EOS,127.0.0.1,9086.34074139595,100,64,0.0,3,0.001,cfe0754e
0.07743,0.94897,0.6635,0.92301,0.13847208641031208,23.540254689753056,0.07345,0.93562,0.40765,0.82997,0.1924096331000328,4.81024082750082,0.08194,0.93471,0.47892,0.83454,0.19969068878159232,9.784843750298023,1713724244,,False,100,9b3819e6,2024-04-21_20-30-44,80.26501297950745,9104.953940153122,12604,AT-MB-PC-EOS,127.0.0.1,9104.953940153122,100,128,0.0,3,0.001,9b3819e6
0.07743,0.94885,0.66027,0.92524,0.13822822577374824,23.4987983815372,0.07345,0.93407,0.41503,0.83296,0.18871586352586747,4.7178965881466866,0.08194,0.93471,0.47901,0.82237,0.20339713899456724,9.966459810733795,1713724267,,False,100,87b4222f,2024-04-21_20-31-07,54.65226078033447,9120.833059072495,42532,AT-MB-PC-EOS,127.0.0.1,9120.833059072495,100,128,0.0,3,0.001,87b4222f
