train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.08,0.93,0.28,0.76,0.22293376571991863,37.89874017238617,0.07,0.93,0.28,0.76,0.2179436892271042,5.448592230677605,1712493145,,True,100,a9d7c7e9,2024-04-07_14-32-25,76.22985243797302,7402.55282330513,41056,AT-MB-PC-EOS,127.0.0.1,7402.55282330513,100,64,3,0.5,1e-05,a9d7c7e9
0.08,0.92,0.25,0.74,0.22106349398108088,37.58079397678375,0.07,0.93,0.25,0.73,0.21578808277845382,5.394702069461346,1712491947,,True,45,ccc9409d,2024-04-07_14-12-27,138.2388517856598,6226.598648786545,15224,AT-MB-PC-EOS,127.0.0.1,6226.598648786545,45,256,6,0.5,0.001,ccc9409d
0.08,0.93,0.28,0.76,0.22291398578706909,37.895377583801746,0.07,0.93,0.28,0.76,0.21776282906532288,5.444070726633072,1712493194,,True,100,827fae6f,2024-04-07_14-33-14,57.26120352745056,7431.505556106567,41648,AT-MB-PC-EOS,127.0.0.1,7431.505556106567,100,64,3,0.5,1e-05,827fae6f
0.08,0.58,0.09,0.51,0.6577498702441945,111.81747794151306,0.07,0.67,0.09,0.5,0.6072662687301635,15.18165671825409,1712486463,,True,5,f4616017,2024-04-07_12-41-03,137.90769982337952,699.628128528595,21600,AT-MB-PC-EOS,127.0.0.1,699.628128528595,5,64,6,0.5,1e-05,f4616017
0.08,0.96,0.74,0.95,0.119011136253967,20.23189316317439,0.07,0.94,0.42,0.81,0.20585365653038024,5.146341413259506,1712493199,,True,100,22ecbedf,2024-04-07_14-33-19,56.568665981292725,7426.741133213043,32064,AT-MB-PC-EOS,127.0.0.1,7426.741133213043,100,64,3,0.0,0.0001,22ecbedf
0.08,0.92,0.21,0.7,0.2432040706715163,41.34469201415777,0.07,0.93,0.15,0.54,0.3383385324478149,8.458463311195374,1712486885,,True,5,cca4ad3d,2024-04-07_12-48-05,73.746502161026,383.986784696579,34824,AT-MB-PC-EOS,127.0.0.1,383.986784696579,5,256,3,0.5,0.001,cca4ad3d
0.08,0.9,0.11,0.52,0.36014495939016344,61.22464309632778,0.07,0.9,0.11,0.54,0.35310359358787535,8.827589839696884,1712488021,,True,5,ddf769b8,2024-04-07_13-07-01,223.60166764259338,1126.9903218746185,34408,AT-MB-PC-EOS,127.0.0.1,1126.9903218746185,5,256,10,0.5,0.0001,ddf769b8
0.08,0.72,0.09,0.47,0.5495586901903152,93.42497733235359,0.07,0.78,0.09,0.48,0.5031791055202484,12.57947763800621,1712489156,,True,5,f482e712,2024-04-07_13-25-56,224.08071732521057,1125.8588049411774,26052,AT-MB-PC-EOS,127.0.0.1,1125.8588049411774,5,256,10,0.2,1e-05,f482e712
0.08,0.95,0.71,0.94,0.12677063104860922,21.55100727826357,0.07,0.94,0.42,0.8,0.21648589074611663,5.412147268652916,1712503250,,True,100,2cbef48f,2024-04-07_17-20-50,143.69315719604492,14037.271793365479,40120,AT-MB-PC-EOS,127.0.0.1,14037.271793365479,100,64,6,0.2,0.0001,2cbef48f
0.08,0.79,0.07,0.44,0.5136677247636459,87.3235132098198,0.07,0.84,0.08,0.46,0.4758633065223694,11.896582663059235,1712492339,,True,5,6bdff76f,2024-04-07_14-18-59,74.08127760887146,380.59219241142273,30768,AT-MB-PC-EOS,127.0.0.1,380.59219241142273,5,256,3,0.5,1e-05,6bdff76f
0.08,0.93,0.3,0.77,0.21725146485602154,36.93274902552366,0.07,0.92,0.2,0.7,0.25148041009902955,6.2870102524757385,1712495764,,True,15,dca55261,2024-04-07_15-16-04,231.41934823989868,3385.432263612747,43708,AT-MB-PC-EOS,127.0.0.1,3385.432263612747,15,256,10,0.2,0.001,dca55261
0.08,0.58,0.09,0.51,0.6577531183467192,111.81803011894226,0.07,0.67,0.09,0.5,0.6072670936584472,15.181677341461182,1712493884,,True,5,20534cde,2024-04-07_14-44-44,145.96908950805664,701.8651747703552,29292,AT-MB-PC-EOS,127.0.0.1,701.8651747703552,5,128,6,0.5,1e-05,20534cde
0.08,0.98,0.91,0.99,0.06473875900401789,11.00558903068304,0.07,0.93,0.41,0.81,0.2825863492488861,7.064658731222153,1712500908,,True,100,a1c08931,2024-04-07_16-41-48,78.84692811965942,7664.45964050293,31020,AT-MB-PC-EOS,127.0.0.1,7664.45964050293,100,128,3,0.0,0.001,a1c08931
0.08,0.95,0.73,0.94,0.12249649149530074,20.824403554201126,0.07,0.94,0.43,0.81,0.20503218978643417,5.125804744660854,1712515972,,True,100,4c005d19,2024-04-07_20-52-52,228.42874574661255,22734.92237353325,43496,AT-MB-PC-EOS,127.0.0.1,22734.92237353325,100,128,10,0.2,0.0001,4c005d19
0.08,0.83,0.08,0.45,0.47019788079402025,79.93363973498344,0.07,0.87,0.08,0.47,0.43774969458580015,10.943742364645004,1712494321,,True,5,65c42912,2024-04-07_14-52-01,78.15347027778625,402.0189781188965,2168,AT-MB-PC-EOS,127.0.0.1,402.0189781188965,5,128,3,0.2,1e-05,65c42912
0.08,0.96,0.82,0.97,0.09723058367038474,16.529199223965406,0.07,0.94,0.42,0.81,0.22207768142223358,5.5519420355558395,1712508686,,True,100,901f9eef,2024-04-07_18-51-26,142.141450881958,14270.658562898636,41576,AT-MB-PC-EOS,127.0.0.1,14270.658562898636,100,256,6,0.0,0.0001,901f9eef
0.08,0.58,0.08,0.48,0.6557868266806883,111.48376053571701,0.07,0.64,0.08,0.46,0.6040646624565125,15.101616561412811,1712496966,,True,5,4a6aad4a,2024-04-07_15-36-06,231.3896086215973,1165.9796340465546,25980,AT-MB-PC-EOS,127.0.0.1,1165.9796340465546,5,64,10,0.5,1e-05,4a6aad4a
0.08,0.58,0.09,0.51,0.6577348453157088,111.8149237036705,0.07,0.67,0.09,0.5,0.6072557044029235,15.18139261007309,1712497727,,True,5,0445d531,2024-04-07_15-48-47,144.30877137184143,724.936555147171,19392,AT-MB-PC-EOS,127.0.0.1,724.936555147171,5,256,6,0.5,1e-05,0445d531
