train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss
0.50283,0.4655,0.78602,0.58471,0.56371,0.7239543760524076,24.61444878578186,0.50993,0.46154,0.16667,0.2449,0.47161,0.6975628852844238,3.487814426422119,0.52318,0.5283,0.19048,0.28,0.48975,0.6951187908649444,6.951187908649445
0.54057,0.48942,0.73517,0.58764,0.59607,0.7094709908261019,24.122013688087463,0.54967,0.52703,0.54167,0.53425,0.56241,0.6993243217468261,3.496621608734131,0.53974,0.5274,0.52381,0.5256,0.54922,0.6926792979240417,6.9267929792404175
0.59528,0.53688,0.66314,0.59336,0.64452,0.6745967058574452,22.936287999153137,0.5894,0.57143,0.55556,0.56338,0.64425,0.6554236054420471,3.2771180272102356,0.63576,0.62585,0.62585,0.62585,0.62124,0.6720525205135346,6.7205252051353455
0.62642,0.57661,0.60593,0.59091,0.67529,0.6437340948511573,21.886959224939346,0.59603,0.62222,0.38889,0.47863,0.65207,0.6684784650802612,3.342392325401306,0.65894,0.68966,0.54422,0.60837,0.7009,0.6365810632705688,6.3658106327056885
0.66604,0.6219,0.63771,0.62971,0.71698,0.616520865875132,20.961709439754486,0.54967,0.66667,0.11111,0.19048,0.62746,0.7112655520439148,3.556327760219574,0.63907,0.7375,0.40136,0.51982,0.69502,0.6593717992305755,6.593717992305756
0.69623,0.6506,0.68644,0.66804,0.75598,0.6082584279425004,20.680786550045013,0.61589,0.64583,0.43056,0.51667,0.69137,0.6368699193000793,3.1843495965003967,0.67219,0.7,0.57143,0.62921,0.73355,0.6165612995624542,6.165612995624542
0.71792,0.68522,0.67797,0.68158,0.78557,0.5667933514889549,19.270973950624466,0.55629,0.72727,0.11111,0.19277,0.64504,0.7494755625724793,3.7473778128623962,0.66887,0.79012,0.43537,0.5614,0.7196,0.6662926733493805,6.662926733493805
0.7434,0.71459,0.70551,0.71002,0.80605,0.5371652359471601,18.263618022203445,0.57616,0.58696,0.375,0.45763,0.64416,0.6956799507141114,3.4783997535705566,0.68543,0.70968,0.59864,0.64945,0.72701,0.6428512454032898,6.428512454032898
0.74811,0.72829,0.6928,0.7101,0.81158,0.5361181883250966,18.228018403053284,0.64901,0.6338,0.625,0.62937,0.69031,0.633207631111145,3.166038155555725,0.72185,0.74046,0.65986,0.69784,0.75497,0.6139239549636841,6.139239549636841
0.78208,0.74845,0.76907,0.75862,0.84656,0.4849789633470423,16.48928475379944,0.55629,0.56098,0.31944,0.40708,0.6679,0.7773370146751404,3.886685073375702,0.68212,0.76289,0.5034,0.60656,0.71714,0.7775539577007293,7.775539577007294
0.78019,0.7548,0.75,0.75239,0.84538,0.4945848610471277,16.81588527560234,0.72185,0.69231,0.75,0.72,0.76969,0.5785688161849976,2.892844080924988,0.71192,0.69231,0.73469,0.71287,0.75089,0.6361849725246429,6.361849725246429
0.75283,0.72926,0.70763,0.71828,0.83936,0.4901796141091515,16.66610687971115,0.69536,0.64773,0.79167,0.7125,0.73242,0.6463550925254822,3.231775462627411,0.70861,0.6879,0.73469,0.71053,0.75019,0.6395187675952911,6.395187675952911
0.79057,0.76042,0.77331,0.76681,0.86611,0.45950253658434925,15.623086243867874,0.63576,0.63492,0.55556,0.59259,0.75633,0.6045369267463684,3.022684633731842,0.74503,0.74648,0.72109,0.73356,0.79166,0.5716237306594849,5.716237306594849
0.7934,0.76858,0.76695,0.76776,0.87272,0.4496467683245154,15.287990123033524,0.70861,0.71212,0.65278,0.68116,0.77584,0.63804771900177,3.19023859500885,0.71192,0.75862,0.59864,0.6692,0.78591,0.6247696459293366,6.2476964592933655
0.78302,0.76535,0.73941,0.75216,0.86784,0.4592805688872057,15.615539342164993,0.5298,0.54545,0.08333,0.14458,0.66948,1.2510508060455323,6.255254030227661,0.5596,0.76923,0.13605,0.23121,0.70924,1.3782343208789825,13.782343208789825
0.80094,0.77825,0.77331,0.77577,0.87245,0.440011590719223,14.960394084453583,0.66887,0.625,0.76389,0.6875,0.73743,0.6677898406982422,3.338949203491211,0.69536,0.67296,0.72789,0.69935,0.7558,0.6456513643264771,6.4565136432647705
0.80472,0.77207,0.79661,0.78415,0.88876,0.41974738152588115,14.271410971879959,0.70199,0.70149,0.65278,0.67626,0.76547,0.6034299969673157,3.0171499848365784,0.64238,0.64444,0.59184,0.61702,0.73215,0.6227945983409882,6.227945983409882
0.79717,0.76386,0.78814,0.77581,0.88592,0.4203790860141025,14.292888924479485,0.65563,0.61905,0.72222,0.66667,0.74534,0.6912474453449249,3.4562372267246246,0.72185,0.67213,0.83673,0.74545,0.809,0.5645484507083893,5.645484507083893
0.82358,0.81596,0.77966,0.7974,0.90019,0.4062971880330759,13.81410439312458,0.66887,0.68966,0.55556,0.61538,0.77022,0.6371629416942597,3.185814708471298,0.63907,0.67925,0.4898,0.56917,0.73456,0.7225590109825134,7.225590109825134
0.8217,0.78937,0.8178,0.80333,0.89804,0.4059702863588053,13.802989736199379,0.70861,0.65217,0.83333,0.73171,0.79887,0.6148532509803772,3.074266254901886,0.69536,0.62911,0.91156,0.74444,0.7659,0.6579637587070465,6.579637587070465
0.82642,0.79876,0.81568,0.80713,0.90334,0.3911747805335942,13.299942538142204,0.72185,0.69231,0.75,0.72,0.76442,0.5833656549453735,2.9168282747268677,0.62252,0.64602,0.4966,0.56154,0.73167,0.7060968041419983,7.060968041419983
0.82075,0.79622,0.80297,0.79958,0.8959,0.4146527253529605,14.098192662000656,0.5894,0.58065,0.5,0.53731,0.71264,0.7948347091674804,3.9741735458374023,0.66556,0.73958,0.48299,0.58436,0.74948,0.8459448337554931,8.459448337554932
0.81981,0.78499,0.81992,0.80207,0.90929,0.3740464058869025,12.717577800154686,0.68874,0.65432,0.73611,0.69281,0.73928,0.6409620404243469,3.2048102021217346,0.69205,0.70769,0.62585,0.66426,0.76647,0.6320085138082504,6.320085138082504
0.82925,0.80249,0.8178,0.81007,0.91478,0.36639729405150695,12.457507997751236,0.69536,0.64773,0.79167,0.7125,0.76442,0.5871715843677521,2.9358579218387604,0.65894,0.66418,0.60544,0.63345,0.7598,0.650866785645485,6.508667856454849
0.84434,0.81391,0.84322,0.8283,0.91689,0.37386970178169365,12.711569860577583,0.69536,0.63542,0.84722,0.72619,0.76248,0.6444326877593994,3.222163438796997,0.68212,0.69173,0.62585,0.65714,0.74905,0.7028579831123352,7.028579831123352
0.84245,0.81059,0.84322,0.82658,0.92033,0.36074309357825446,12.265265181660652,0.68874,0.66667,0.69444,0.68027,0.75853,0.6754118800163269,3.3770594000816345,0.65232,0.65441,0.60544,0.62898,0.73232,0.6770277068018913,6.770277068018913
0.83113,0.81104,0.80932,0.81018,0.9118,0.3795848554548095,12.905885085463524,0.68212,0.7,0.58333,0.63636,0.7762,0.6490428030490876,3.2452140152454376,0.69205,0.75472,0.54422,0.63241,0.76888,0.7143379211425781,7.143379211425781
0.85189,0.83298,0.83475,0.83386,0.92302,0.3500642018283115,11.90218286216259,0.70861,0.7,0.68056,0.69014,0.77813,0.6926961064338684,3.463480532169342,0.63907,0.68269,0.48299,0.56574,0.72653,0.8101379752159119,8.101379752159119
0.83208,0.81277,0.80932,0.81104,0.91707,0.3603348731994629,12.251385688781738,0.74172,0.74627,0.69444,0.71942,0.79747,0.6787351608276367,3.3936758041381836,0.68212,0.71429,0.57823,0.6391,0.75387,0.7305961072444915,7.305961072444916
0.8434,0.82278,0.82627,0.82452,0.92785,0.3438583156641792,11.691182732582092,0.70199,0.68493,0.69444,0.68966,0.76661,0.6667151689529419,3.3335758447647095,0.65232,0.66406,0.57823,0.61818,0.73487,0.7897110044956207,7.897110044956207
0.83679,0.8008,0.84322,0.82147,0.92727,0.33885841466048183,11.521186098456383,0.72185,0.68293,0.77778,0.72727,0.76934,0.6667904734611512,3.3339523673057556,0.66225,0.65101,0.65986,0.65541,0.74378,0.7329834043979645,7.329834043979645
0.8434,0.81612,0.83686,0.82636,0.9224,0.36147109660155635,12.290017284452915,0.63576,0.64407,0.52778,0.58015,0.70904,0.7592031478881835,3.796015739440918,0.69205,0.67532,0.70748,0.69103,0.76972,0.701159518957138,7.011595189571381
0.85094,0.82305,0.84746,0.83507,0.93314,0.3330995493075427,11.325384676456451,0.68874,0.64045,0.79167,0.70807,0.75668,0.6992649793624878,3.496324896812439,0.66225,0.63006,0.7415,0.68125,0.75286,0.716602873802185,7.166028738021851
0.85566,0.8316,0.84746,0.83945,0.93269,0.32748988095451803,11.134655952453613,0.68874,0.66234,0.70833,0.68456,0.76477,0.6593376040458679,3.2966880202293396,0.65894,0.64667,0.65986,0.6532,0.73768,0.6848112672567368,6.8481126725673676
0.84623,0.81595,0.84534,0.83039,0.9281,0.3327269021640806,11.31271467357874,0.71523,0.67901,0.76389,0.71895,0.77637,0.6412792503833771,3.2063962519168854,0.61921,0.61594,0.57823,0.59649,0.71828,0.7539159804582596,7.539159804582596
