train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.56,0.5,0.53,0.52,0.55,0.724685598822201,24.639310359954834,0.51,0.49,0.53,0.51,0.48,0.7143643617630004,3.5718218088150024,0.49,0.48,0.57,0.52,0.5,0.6999297082424164,6.999297082424164,1713027339,,False,1,de147af6,2024-04-13_18-55-39,33.24146556854248,33.24146556854248,34348,AT-MB-PC-E13,127.0.0.1,33.24146556854248,1,128,0.0,6,0.001
0.61,0.55,0.6,0.57,0.64,0.6845435675452737,23.274481296539307,0.53,0.5,0.76,0.61,0.58,0.7370510458946228,3.685255229473114,0.55,0.53,0.76,0.62,0.62,0.7138072371482849,7.138072371482849,1713027367,,False,2,de147af6,2024-04-13_18-56-07,28.642212867736816,61.8836784362793,34348,AT-MB-PC-E13,127.0.0.1,61.8836784362793,2,128,0.0,6,0.001
0.63,0.59,0.58,0.58,0.67,0.6779874002232271,23.05157160758972,0.55,0.53,0.54,0.53,0.6,0.8306239604949951,4.153119802474976,0.52,0.51,0.48,0.49,0.57,0.8074543237686157,8.074543237686157,1713027396,,False,3,de147af6,2024-04-13_18-56-36,28.219544649124146,90.10322308540344,34348,AT-MB-PC-E13,127.0.0.1,90.10322308540344,3,128,0.0,6,0.001
0.63,0.6,0.53,0.56,0.67,0.6844141991699443,23.270082771778107,0.59,0.55,0.78,0.64,0.65,0.7292015075683593,3.646007537841797,0.6,0.56,0.85,0.67,0.65,0.6929486513137817,6.929486513137817,1713027424,,False,4,de147af6,2024-04-13_18-57-04,28.51703143119812,118.62025451660156,34348,AT-MB-PC-E13,127.0.0.1,118.62025451660156,4,128,0.0,6,0.001
0.68,0.63,0.66,0.64,0.72,0.6283968722119051,21.365493655204773,0.56,0.54,0.51,0.52,0.56,1.052243673801422,5.261218369007111,0.67,0.67,0.63,0.65,0.65,0.8486385822296143,8.486385822296143,1713027453,,False,5,de147af6,2024-04-13_18-57-33,28.45992660522461,147.08018112182617,34348,AT-MB-PC-E13,127.0.0.1,147.08018112182617,5,128,0.0,6,0.001
0.69,0.66,0.65,0.65,0.74,0.615699539289755,20.93378433585167,0.53,0.51,0.56,0.53,0.59,0.93437739610672,4.6718869805336,0.57,0.55,0.63,0.59,0.6,0.9320963889360427,9.320963889360428,1713027481,,False,6,de147af6,2024-04-13_18-58-01,28.181682348251343,175.26186347007751,34348,AT-MB-PC-E13,127.0.0.1,175.26186347007751,6,128,0.0,6,0.001
0.67,0.61,0.68,0.65,0.73,0.6377476453781128,21.683419942855835,0.55,0.52,0.72,0.6,0.58,0.7523528099060058,3.7617640495300293,0.55,0.52,0.8,0.63,0.61,0.8515697896480561,8.51569789648056,1713027509,,False,7,de147af6,2024-04-13_18-58-29,28.410202503204346,203.67206597328186,34348,AT-MB-PC-E13,127.0.0.1,203.67206597328186,7,128,0.0,6,0.001
0.67,0.63,0.63,0.63,0.73,0.6117072385900161,20.798046112060547,0.65,0.61,0.72,0.66,0.69,0.750650954246521,3.753254771232605,0.63,0.6,0.71,0.65,0.69,0.751753181219101,7.5175318121910095,1713027538,,False,8,de147af6,2024-04-13_18-58-58,28.293341636657715,231.96540760993958,34348,AT-MB-PC-E13,127.0.0.1,231.96540760993958,8,128,0.0,6,0.001
0.68,0.63,0.66,0.64,0.75,0.6241294049164828,21.220399767160416,0.62,0.63,0.46,0.53,0.69,0.6881670117378235,3.4408350586891174,0.6,0.6,0.5,0.55,0.65,0.7171020388603211,7.1710203886032104,1713027566,,False,9,de147af6,2024-04-13_18-59-26,28.19568967819214,260.1610972881317,34348,AT-MB-PC-E13,127.0.0.1,260.1610972881317,9,128,0.0,6,0.001
0.66,0.63,0.6,0.61,0.72,0.6320764387355131,21.490598917007446,0.54,0.51,0.94,0.66,0.66,1.2212762355804443,6.106381177902222,0.53,0.51,0.98,0.67,0.61,1.271353417634964,12.71353417634964,1713027594,,False,10,de147af6,2024-04-13_18-59-54,28.352158546447754,288.51325583457947,34348,AT-MB-PC-E13,127.0.0.1,288.51325583457947,10,128,0.0,6,0.001
0.65,0.6,0.61,0.6,0.7,0.6667636518969255,22.669964164495468,0.54,0.53,0.32,0.4,0.53,1.6333883166313172,8.166941583156586,0.55,0.55,0.36,0.44,0.52,1.5869727849960327,15.869727849960327,1713027622,,False,11,de147af6,2024-04-13_19-00-22,28.19913959503174,316.7123954296112,34348,AT-MB-PC-E13,127.0.0.1,316.7123954296112,11,128,0.0,6,0.001
0.68,0.66,0.57,0.62,0.71,0.6557861435062745,22.296728879213333,0.68,0.62,0.82,0.71,0.74,0.626950991153717,3.134754955768585,0.62,0.59,0.76,0.66,0.7,0.6629904508590698,6.629904508590698,1713027651,,False,12,de147af6,2024-04-13_19-00-51,28.843905687332153,345.55630111694336,34348,AT-MB-PC-E13,127.0.0.1,345.55630111694336,12,128,0.0,6,0.001
