train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.53,0.42,0.15,0.22,0.47,0.7677732066196554,26.104289025068283,0.52,0.0,0.0,0.0,0.34,0.9929404258728027,4.964702129364014,0.51,0.0,0.0,0.0,0.4,0.985877275466919,9.85877275466919,1713027306,,False,1,2c692dff,2024-04-13_18-55-06,9.987243175506592,9.987243175506592,51528,AT-MB-PC-E13,127.0.0.1,9.987243175506592,1,128,0.0,3,0.001
0.56,0.5,0.52,0.51,0.57,0.6995820578406838,23.785789966583252,0.55,0.57,0.22,0.32,0.54,0.7805810451507569,3.902905225753784,0.6,0.65,0.39,0.49,0.62,0.715906423330307,7.15906423330307,1713027320,,False,2,2c692dff,2024-04-13_18-55-20,13.522182941436768,23.50942611694336,51528,AT-MB-PC-E13,127.0.0.1,23.50942611694336,2,128,0.0,3,0.001
0.6,0.56,0.56,0.56,0.66,0.6634876587811638,22.55858039855957,0.54,0.51,0.76,0.61,0.57,0.7636203050613404,3.8181015253067017,0.57,0.54,0.71,0.62,0.6,0.7333319067955018,7.333319067955017,1713027335,,False,3,2c692dff,2024-04-13_18-55-35,15.294201850891113,38.80362796783447,51528,AT-MB-PC-E13,127.0.0.1,38.80362796783447,3,128,0.0,3,0.001
0.65,0.62,0.57,0.59,0.68,0.6730679483974681,22.884310245513916,0.61,0.61,0.5,0.55,0.66,0.7447008490562439,3.7235042452812195,0.57,0.56,0.52,0.54,0.61,0.7481516838073731,7.4815168380737305,1713027350,,False,4,2c692dff,2024-04-13_18-55-50,14.742779731750488,53.54640769958496,51528,AT-MB-PC-E13,127.0.0.1,53.54640769958496,4,128,0.0,3,0.001
0.69,0.66,0.62,0.64,0.75,0.5961616275941625,20.269495338201523,0.58,0.55,0.61,0.58,0.64,0.7271911263465881,3.6359556317329407,0.61,0.59,0.61,0.6,0.63,0.7814310312271118,7.814310312271118,1713027365,,False,5,2c692dff,2024-04-13_18-56-05,15.208240509033203,68.75464820861816,51528,AT-MB-PC-E13,127.0.0.1,68.75464820861816,5,128,0.0,3,0.001
0.68,0.64,0.64,0.64,0.75,0.6213514278916752,21.125948548316956,0.56,0.53,0.65,0.59,0.58,0.7454660534858704,3.727330267429352,0.61,0.58,0.74,0.65,0.63,0.728077358007431,7.28077358007431,1713027380,,False,6,2c692dff,2024-04-13_18-56-20,15.363817691802979,84.11846590042114,51528,AT-MB-PC-E13,127.0.0.1,84.11846590042114,6,128,0.0,3,0.001
0.71,0.68,0.67,0.67,0.77,0.5933369704905678,20.173456996679306,0.64,0.59,0.75,0.66,0.64,0.6863842368125915,3.4319211840629578,0.62,0.59,0.71,0.65,0.65,0.7790938735008239,7.79093873500824,1713027395,,False,7,2c692dff,2024-04-13_18-56-35,14.689138650894165,98.80760455131531,51528,AT-MB-PC-E13,127.0.0.1,98.80760455131531,7,128,0.0,3,0.001
0.69,0.65,0.67,0.66,0.75,0.6175660350743462,20.99724519252777,0.56,0.53,0.58,0.56,0.63,0.648795235157013,3.2439761757850647,0.62,0.6,0.67,0.63,0.69,0.6546625077724457,6.546625077724457,1713027411,,False,8,2c692dff,2024-04-13_18-56-51,15.468246221542358,114.27585077285767,51528,AT-MB-PC-E13,127.0.0.1,114.27585077285767,8,128,0.0,3,0.001
0.72,0.68,0.71,0.69,0.8,0.5396445560104707,18.347914904356003,0.58,0.54,0.82,0.65,0.7,0.7716123104095459,3.8580615520477295,0.61,0.56,0.9,0.69,0.73,0.7254644453525543,7.254644453525543,1713027425,,False,9,2c692dff,2024-04-13_18-57-05,14.752788782119751,129.02863955497742,51528,AT-MB-PC-E13,127.0.0.1,129.02863955497742,9,128,0.0,3,0.001
0.69,0.63,0.71,0.67,0.75,0.6234949020778432,21.198826670646667,0.48,0.44,0.31,0.36,0.54,0.8406788945198059,4.2033944725990295,0.59,0.6,0.46,0.52,0.63,0.7523294448852539,7.523294448852539,1713027441,,False,10,2c692dff,2024-04-13_18-57-21,15.880986213684082,144.9096257686615,51528,AT-MB-PC-E13,127.0.0.1,144.9096257686615,10,128,0.0,3,0.001
