train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/modules/1/times
0.49998,0.49999,0.99893,0.66642,0.49993,1.2296744763851166,2115.0400993824005,0.5,0.5,0.99881,0.6664,0.49991,1.2441554503155015,456.60505026578903,0.5,0.5,0.99966,0.66659,0.49994,1.258516989342154,459.35870110988617,1713935263,,False,1,f84c3084,2024-04-24_07-07-43,853.1552579402924,853.1552579402924,38540,AT-MB-PC-E13,127.0.0.1,853.1552579402924,1,3
0.78083,0.77052,0.79989,0.78493,0.89491,0.373167586701294,641.8482491262257,0.92376,0.92369,0.92385,0.92377,0.98511,0.15408355047880629,56.54866302572191,0.93165,0.93299,0.93011,0.93155,0.98695,0.14511524962439928,52.96706611290574,1713936069,,False,2,f84c3084,2024-04-24_07-21-09,805.2994275093079,1658.4546854496002,38540,AT-MB-PC-E13,127.0.0.1,1658.4546854496002,2,3
0.9426,0.94235,0.94288,0.94261,0.99061,0.12489341554979165,214.81667474564165,0.9569,0.96146,0.95196,0.95669,0.99523,0.09090958318090363,33.36381702739163,0.96035,0.96233,0.9582,0.96026,0.99573,0.08566306520046903,31.267018798171193,1713936875,,False,3,f84c3084,2024-04-24_07-34-35,806.1505424976349,2464.605227947235,38540,AT-MB-PC-E13,127.0.0.1,2464.605227947235,3,3
0.96541,0.96466,0.96621,0.96543,0.99642,0.07729167628137877,132.94168320397148,0.97249,0.96826,0.977,0.97261,0.99763,0.06359620848562751,23.339808514225297,0.97551,0.97051,0.98082,0.97563,0.99801,0.05879027045668583,21.458448716690327,1713937681,,False,4,f84c3084,2024-04-24_07-48-01,806.0814526081085,3270.6866805553436,38540,AT-MB-PC-E13,127.0.0.1,3270.6866805553436,4,3
0.97288,0.97236,0.97344,0.9729,0.99784,0.05941779520026314,102.1986077444526,0.97283,0.97034,0.97547,0.9729,0.99787,0.06668786240233048,24.474445501655282,0.97799,0.97417,0.98201,0.97808,0.99854,0.0521843977557145,19.047305180835792,1713938486,,False,5,f84c3084,2024-04-24_08-01-26,805.2438468933105,4075.930527448654,38540,AT-MB-PC-E13,127.0.0.1,4075.930527448654,5,3
0.97525,0.97432,0.97622,0.97527,0.99819,0.0531728657743791,91.45732913193206,0.97802,0.98114,0.97479,0.97795,0.99889,0.039986114471441285,14.674904011018953,0.97996,0.98095,0.97893,0.97994,0.99891,0.03959928537466386,14.45373916175231,1713939292,,False,6,f84c3084,2024-04-24_08-14-52,805.2637805938721,4881.194308042526,38540,AT-MB-PC-E13,127.0.0.1,4881.194308042526,6,3
0.97696,0.97591,0.97807,0.97699,0.99846,0.04835772271402315,83.17528306811982,0.97743,0.97816,0.97666,0.97741,0.99864,0.04544382902010241,16.677885250377585,0.97859,0.97793,0.97927,0.9786,0.9989,0.04129934294471415,15.074260174820665,1713940098,,False,7,f84c3084,2024-04-24_08-28-18,806.2339458465576,5687.428253889084,38540,AT-MB-PC-E13,127.0.0.1,5687.428253889084,7,3
0.97804,0.97641,0.97976,0.97808,0.99857,0.04677256370216424,80.44880956772249,0.97598,0.97292,0.97922,0.97606,0.99823,0.0533032360150763,19.562287617533002,0.97705,0.97364,0.98064,0.97713,0.99859,0.0482163885380269,17.59898181637982,1713940901,,False,8,f84c3084,2024-04-24_08-41-41,802.9599509239197,6490.3882048130035,38540,AT-MB-PC-E13,127.0.0.1,6490.3882048130035,8,3
0.97894,0.97624,0.98178,0.979,0.99881,0.04272320830749841,73.48391828889726,0.97879,0.97291,0.98501,0.97892,0.99859,0.04895001834914701,17.964656734136952,0.98039,0.97574,0.98527,0.98048,0.99886,0.04302061485142163,15.702524420768896,1713941706,,False,9,f84c3084,2024-04-24_08-55-06,804.9840245246887,7295.372229337692,38540,AT-MB-PC-E13,127.0.0.1,7295.372229337692,9,3
0.97891,0.97564,0.98234,0.97898,0.9988,0.04271570142919002,73.47100645820683,0.97853,0.98398,0.97291,0.97841,0.99875,0.04533986270144437,16.639729611430084,0.97816,0.98405,0.97208,0.97803,0.99883,0.04586023912815519,16.738987281776645,1713942540,,False,10,f84c3084,2024-04-24_09-09-00,834.3051178455353,8129.6773471832275,38540,AT-MB-PC-E13,127.0.0.1,8129.6773471832275,10,3
0.97975,0.97518,0.98456,0.97985,0.99892,0.039950026024485996,68.71404476211592,0.97734,0.97363,0.98126,0.97743,0.99876,0.04615016932690463,16.937112142974,0.97996,0.97637,0.98373,0.98003,0.99868,0.04639185471637637,16.933026971477375,1713943383,,False,11,f84c3084,2024-04-24_09-23-03,843.1913192272186,8972.868666410446,38540,AT-MB-PC-E13,127.0.0.1,8972.868666410446,11,3
0.98097,0.97896,0.98307,0.98101,0.99909,0.03697058141530211,63.589400034319624,0.97896,0.97165,0.98671,0.97912,0.9989,0.04303521585847049,15.79392422005867,0.97936,0.97408,0.98493,0.97947,0.99902,0.03954870443183185,14.435277117618625,1713944228,,False,12,f84c3084,2024-04-24_09-37-08,845.1056342124939,9817.97430062294,38540,AT-MB-PC-E13,127.0.0.1,9817.97430062294,12,3
0.98109,0.98102,0.98116,0.98109,0.99914,0.03535027803886647,60.802478226850326,0.97879,0.97164,0.98637,0.97895,0.99901,0.04118800364597095,15.115997338071338,0.98184,0.97389,0.99024,0.98199,0.99915,0.03981845888031423,14.533737491314696,1713945075,,False,13,f84c3084,2024-04-24_09-51-15,846.7281258106232,10664.702426433563,38540,AT-MB-PC-E13,127.0.0.1,10664.702426433563,13,3
0.9823,0.98132,0.98332,0.98232,0.99924,0.033378473881082775,57.410975075462375,0.9816,0.99131,0.97172,0.98142,0.99924,0.03384560923605078,12.421338589630636,0.98039,0.98681,0.97379,0.98026,0.99919,0.03450898657136922,12.595780098549767,1713945920,,False,14,f84c3084,2024-04-24_10-05-20,845.2424170970917,11509.944843530655,38540,AT-MB-PC-E13,127.0.0.1,11509.944843530655,14,3
0.98296,0.98447,0.9814,0.98293,0.9993,0.03145450069912439,54.10174120249394,0.98211,0.98228,0.98194,0.98211,0.99916,0.041147026847402485,15.100958852996712,0.98287,0.98238,0.98338,0.98288,0.9993,0.040364624721799025,14.733088023456645,1713946747,,False,15,f84c3084,2024-04-24_10-19-07,826.8734102249146,12336.81825375557,38540,AT-MB-PC-E13,127.0.0.1,12336.81825375557,15,3
0.98303,0.98219,0.9839,0.98305,0.9993,0.03202745960676603,55.08723052363757,0.98032,0.98637,0.97411,0.9802,0.99906,0.03770824309817689,13.83892521703092,0.98022,0.98697,0.97328,0.98008,0.99915,0.0362766882647084,13.240991216618568,1713947560,,False,16,f84c3084,2024-04-24_10-32-40,812.8126792907715,13149.630933046341,38540,AT-MB-PC-E13,127.0.0.1,13149.630933046341,16,3
