train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.72,0.68,0.69,0.69,0.79,0.5556061285383561,18.890608370304108,0.66,0.62,0.72,0.67,0.68,0.6810012459754944,3.405006229877472,1712758151,,True,100,a5573776,2024-04-10_16-09-11,20.733779907226562,2026.1336324214935,28980,AT-MB-PC-E13,127.0.0.1,2026.1336324214935,100,64,3,0.5,1e-05,a5573776
0.72,0.69,0.67,0.68,0.8,0.5657667403711992,19.236069172620773,0.6,0.56,0.69,0.62,0.65,0.9289847016334534,4.644923508167267,1712756712,,True,15,8146926d,2024-04-10_15-45-12,38.582746267318726,581.3507750034332,46340,AT-MB-PC-E13,127.0.0.1,581.3507750034332,15,256,6,0.5,0.001,8146926d
0.72,0.68,0.69,0.69,0.79,0.5549246546100167,18.86743825674057,0.66,0.62,0.72,0.67,0.68,0.6806619524955749,3.4033097624778748,1712758162,,True,100,d6469018,2024-04-10_16-09-22,14.916126012802124,2024.981697320938,46724,AT-MB-PC-E13,127.0.0.1,2024.981697320938,100,64,3,0.5,1e-05,d6469018
0.56,0.55,0.04,0.07,0.53,0.9632031707202687,32.748907804489136,0.52,0.0,0.0,0.0,0.43,1.1408693313598632,5.704346656799316,1712756911,,True,5,bf8beaee,2024-04-10_15-48-31,37.786683797836304,199.29300904273987,46340,AT-MB-PC-E13,127.0.0.1,199.29300904273987,5,64,6,0.5,1e-05,bf8beaee
0.91,0.9,0.9,0.9,0.97,0.22530681661823215,7.660431765019894,0.74,0.73,0.71,0.72,0.79,0.7176257491111755,3.5881287455558777,1712758988,,True,100,1dcf23cc,2024-04-10_16-23-08,22.261236667633057,2076.6029374599457,46340,AT-MB-PC-E13,127.0.0.1,2076.6029374599457,100,64,3,0.0,0.0001,1dcf23cc
0.65,0.61,0.63,0.62,0.7,0.6486829063471626,22.055218815803528,0.53,0.51,0.28,0.36,0.55,0.8304896473884582,4.152448236942291,1712758266,,True,5,5f57ac11,2024-04-10_16-11-06,21.853789806365967,114.63754105567932,28980,AT-MB-PC-E13,127.0.0.1,114.63754105567932,5,256,3,0.5,0.001,5f57ac11
0.57,0.54,0.27,0.36,0.59,0.7024849486701629,23.884488254785538,0.5,0.46,0.26,0.34,0.51,0.7803565859794617,3.9017829298973083,1712758489,,True,5,e87f73e4,2024-04-10_16-14-49,65.67673373222351,326.32169008255005,46724,AT-MB-PC-E13,127.0.0.1,326.32169008255005,5,256,10,0.5,0.0001,e87f73e4
0.55,0.46,0.1,0.16,0.58,0.7464784874635584,25.380268573760986,0.5,0.0,0.0,0.0,0.39,1.0267430305480958,5.1337151527404785,1712758598,,True,5,a5aeb0c6,2024-04-10_16-16-38,65.1186351776123,331.75737047195435,28980,AT-MB-PC-E13,127.0.0.1,331.75737047195435,5,256,10,0.2,1e-05,a5aeb0c6
0.91,0.89,0.92,0.9,0.97,0.2313800348955042,7.8669211864471436,0.75,0.74,0.72,0.73,0.82,0.6728503227233886,3.3642516136169434,1712762625,,True,100,4b9097cc,2024-04-10_17-23-45,41.013052463531494,4136.111107110977,46724,AT-MB-PC-E13,127.0.0.1,4136.111107110977,100,64,6,0.2,0.0001,4b9097cc
0.5,0.44,0.43,0.44,0.5,0.8751508278005263,29.755128145217896,0.52,0.5,0.83,0.62,0.58,0.7541917443275452,3.770958721637726,1712758716,,True,5,0b698c3b,2024-04-10_16-18-36,21.792012214660645,118.30081415176392,28980,AT-MB-PC-E13,127.0.0.1,118.30081415176392,5,256,3,0.5,1e-05,0b698c3b
0.72,0.68,0.69,0.69,0.78,0.5660175286671695,19.24459597468376,0.51,0.25,0.01,0.03,0.58,1.1334423661231994,5.667211830615997,1712759707,,True,15,1b0896dc,2024-04-10_16-35-07,70.26867914199829,990.6571753025055,28980,AT-MB-PC-E13,127.0.0.1,990.6571753025055,15,256,10,0.2,0.001,1b0896dc
0.56,0.55,0.04,0.07,0.53,0.9632019312942729,32.74886566400528,0.52,0.0,0.0,0.0,0.43,1.140877640247345,5.704388201236725,1712759213,,True,5,cedf9023,2024-04-10_16-26-53,42.18925428390503,224.35329461097717,46340,AT-MB-PC-E13,127.0.0.1,224.35329461097717,5,128,6,0.5,1e-05,cedf9023
0.68,0.64,0.63,0.64,0.73,0.720414904110572,24.494106739759445,0.56,0.53,0.62,0.57,0.6,1.183301043510437,5.916505217552185,1712759336,,True,5,97d6fc40,2024-04-10_16-28-56,22.171810150146484,122.8694863319397,46340,AT-MB-PC-E13,127.0.0.1,122.8694863319397,5,128,3,0.0,0.001,97d6fc40
0.86,0.84,0.85,0.84,0.94,0.31817954888238625,10.818104662001133,0.6,0.63,0.38,0.47,0.73,0.7900058507919312,3.9500292539596558,1712762360,,True,45,30dee52b,2024-04-10_17-19-20,65.77098679542542,3023.796849489212,46340,AT-MB-PC-E13,127.0.0.1,3023.796849489212,45,128,10,0.2,0.0001,30dee52b
0.51,0.44,0.38,0.41,0.5,0.8815165407517377,29.971562385559082,0.54,0.52,0.54,0.53,0.56,0.7596638321876525,3.798319160938263,1712759833,,True,5,02368928,2024-04-10_16-37-13,22.377038717269897,126.03387117385864,28980,AT-MB-PC-E13,127.0.0.1,126.03387117385864,5,128,3,0.2,1e-05,02368928
0.94,0.92,0.94,0.93,0.99,0.1668995087418486,5.674583297222853,0.74,0.74,0.68,0.71,0.81,0.748065185546875,3.740325927734375,1712763939,,True,100,70ba21e6,2024-04-10_17-45-39,38.98564147949219,4105.49458694458,28980,AT-MB-PC-E13,127.0.0.1,4105.49458694458,100,256,6,0.0,0.0001,70ba21e6
0.55,0.5,0.03,0.06,0.49,0.8442711234092712,28.705218195915222,0.52,0.0,0.0,0.0,0.34,1.6801689624786378,8.400844812393188,1712762697,,True,5,11423f56,2024-04-10_17-24-57,65.8437340259552,337.03911662101746,46340,AT-MB-PC-E13,127.0.0.1,337.03911662101746,5,64,10,0.5,1e-05,11423f56
0.56,0.55,0.04,0.07,0.53,0.9632025694145876,32.74888736009598,0.52,0.0,0.0,0.0,0.43,1.1408829927444457,5.704414963722229,1712762833,,True,5,22c1e545,2024-04-10_17-27-13,40.446513652801514,207.68586683273315,46724,AT-MB-PC-E13,127.0.0.1,207.68586683273315,5,256,6,0.5,1e-05,22c1e545
0.7,0.66,0.67,0.67,0.75,0.6698741316795349,22.775720477104187,0.46,0.43,0.42,0.42,0.46,1.525011706352234,7.625058531761169,1712762905,,True,5,a4d1844e,2024-04-10_17-28-25,40.70205354690552,207.88720870018005,46340,AT-MB-PC-E13,127.0.0.1,207.88720870018005,5,128,6,0.0,0.001,a4d1844e
0.74,0.71,0.72,0.72,0.81,0.5408570293117972,18.389138996601105,0.6,0.63,0.4,0.49,0.69,0.8643256425857544,4.321628212928772,1712763433,,True,15,bfef7a57,2024-04-10_17-37-13,40.854602336883545,599.6162886619568,46724,AT-MB-PC-E13,127.0.0.1,599.6162886619568,15,256,6,0.2,0.001,bfef7a57
0.8,0.78,0.76,0.77,0.87,0.45255128250402565,15.386743605136871,0.61,0.56,0.83,0.67,0.68,0.8593962967395783,4.296981483697891,1712763236,,True,15,9cf1c009,2024-04-10_17-33-56,21.530661582946777,331.2884166240692,46340,AT-MB-PC-E13,127.0.0.1,331.2884166240692,15,64,3,0.0,0.0001,9cf1c009
0.93,0.92,0.93,0.92,0.99,0.1684932312106385,5.728769861161709,0.7,0.7,0.65,0.68,0.79,0.8248643100261688,4.124321550130844,1712767262,,True,100,96bf55bb,2024-04-10_18-41-02,40.629145860672,4025.397008419037,46340,AT-MB-PC-E13,127.0.0.1,4025.397008419037,100,64,6,0.0,0.0001,96bf55bb
