train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate
0.08,0.56,0.09,0.51,1.044050136383842,177.48852318525314,0.07,0.56,0.09,0.5,1.114231505393982,27.85578763484955,1712494886,,False,1,a129953f,2024-04-07_15-01-26,110.82893800735474,110.82893800735474,29792,AT-MB-PC-E13,127.0.0.1,110.82893800735474,1,256,3,0.0,0.001
0.08,0.9,0.1,0.55,0.3438812240081675,58.45980808138847,0.07,0.92,0.18,0.63,0.29171169400215147,7.292792350053787,1712494994,,False,2,a129953f,2024-04-07_15-03-14,107.98653554916382,218.81547355651855,29792,AT-MB-PC-E13,127.0.0.1,218.81547355651855,2,256,3,0.0,0.001
0.08,0.92,0.18,0.65,0.26856674490606086,45.65634663403034,0.07,0.92,0.2,0.71,0.2536156851053238,6.340392127633095,1712495099,,False,3,a129953f,2024-04-07_15-04-59,104.91853976249695,323.7340133190155,29792,AT-MB-PC-E13,127.0.0.1,323.7340133190155,3,256,3,0.0,0.001
0.08,0.92,0.22,0.71,0.24385370682267582,41.45513015985489,0.07,0.92,0.19,0.67,0.2542420154809952,6.3560503870248795,1712495205,,False,4,a129953f,2024-04-07_15-06-45,105.74227905273438,429.4762923717499,29792,AT-MB-PC-E13,127.0.0.1,429.4762923717499,4,256,3,0.0,0.001
0.08,0.92,0.26,0.73,0.23532913975855885,40.005953758955,0.07,0.93,0.24,0.69,0.24423605263233183,6.105901315808296,1712495310,,False,5,a129953f,2024-04-07_15-08-30,105.55211782455444,535.0284101963043,29792,AT-MB-PC-E13,127.0.0.1,535.0284101963043,5,256,3,0.0,0.001
0.08,0.93,0.28,0.75,0.2274920620900743,38.67365055531263,0.07,0.93,0.28,0.71,0.24718208134174346,6.179552033543587,1712495417,,False,6,a129953f,2024-04-07_15-10-17,106.8363025188446,641.8647127151489,29792,AT-MB-PC-E13,127.0.0.1,641.8647127151489,6,256,3,0.0,0.001
0.08,0.93,0.29,0.77,0.22076810764915802,37.530578300356865,0.07,0.93,0.29,0.74,0.24249714910984038,6.06242872774601,1712495522,,False,7,a129953f,2024-04-07_15-12-02,104.73529267311096,746.6000053882599,29792,AT-MB-PC-E13,127.0.0.1,746.6000053882599,7,256,3,0.0,0.001
0.08,0.93,0.31,0.77,0.2198364413836423,37.37219503521919,0.07,0.93,0.28,0.74,0.2230658820271492,5.57664705067873,1712495629,,False,8,a129953f,2024-04-07_15-13-49,106.69569396972656,853.2956993579865,29792,AT-MB-PC-E13,127.0.0.1,853.2956993579865,8,256,3,0.0,0.001
0.08,0.93,0.32,0.78,0.21437768752084058,36.4442068785429,0.07,0.93,0.23,0.68,0.2576839691400528,6.44209922850132,1712495732,,False,9,a129953f,2024-04-07_15-15-32,103.69703888893127,956.9927382469177,29792,AT-MB-PC-E13,127.0.0.1,956.9927382469177,9,256,3,0.0,0.001
0.08,0.93,0.3,0.76,0.22030542229904848,37.45192179083824,0.07,0.93,0.29,0.77,0.22224766552448272,5.556191638112068,1712495838,,False,10,a129953f,2024-04-07_15-17-18,105.24162888526917,1062.234367132187,29792,AT-MB-PC-E13,127.0.0.1,1062.234367132187,10,256,3,0.0,0.001
