train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,test_accuracy-0_0,test_accuracy-0_5,test_ap,test_auc,test_mean_loss,test_sum_loss
0.08,0.93,0.38,0.82,0.19614915251731874,33.34535592794418,0.07,0.93,0.36,0.81,0.19550192058086396,4.887548014521599,0.08,0.93,0.42,0.81,0.20613064145555302,10.100401431322098
0.08,0.93,0.38,0.82,0.19458489702904927,33.079432494938374,0.07,0.92,0.31,0.77,0.22452645897865295,5.613161474466324,0.08,0.92,0.38,0.78,0.23381038846410052,11.456709034740925
0.08,0.93,0.39,0.83,0.1913744534639751,32.53365708887577,0.07,0.93,0.37,0.8,0.20038090229034425,5.009522557258606,0.08,0.93,0.41,0.81,0.2101077603138223,10.295280255377293
0.08,0.93,0.4,0.84,0.1900698607239653,32.3118763230741,0.07,0.93,0.36,0.81,0.20361537218093873,5.090384304523468,0.08,0.93,0.39,0.81,0.21143176269774533,10.360156372189522
0.08,0.93,0.4,0.83,0.19264685362577438,32.749965116381645,0.07,0.93,0.37,0.81,0.19914918541908264,4.978729635477066,0.08,0.93,0.42,0.81,0.20882017135011907,10.232188396155834
0.08,0.93,0.4,0.83,0.18985007282565622,32.27451238036156,0.07,0.93,0.37,0.82,0.1944315502047539,4.860788755118847,0.08,0.93,0.42,0.82,0.21208927947647718,10.392374694347382
0.08,0.93,0.4,0.84,0.19002557405654122,32.30434758961201,0.07,0.93,0.36,0.81,0.2053326189517975,5.133315473794937,0.08,0.93,0.42,0.82,0.2077832580829153,10.181379646062851
0.08,0.93,0.41,0.83,0.1892699254786267,32.17588733136654,0.07,0.93,0.36,0.82,0.19912009298801422,4.9780023247003555,0.08,0.93,0.43,0.82,0.2016404128196288,9.880380228161812
0.08,0.93,0.41,0.84,0.1905985283501008,32.401749819517136,0.07,0.93,0.35,0.8,0.21656556010246278,5.414139002561569,0.08,0.93,0.43,0.81,0.2249630212175603,11.023188039660454
0.08,0.93,0.43,0.85,0.18581691450055907,31.588875465095043,0.07,0.93,0.37,0.81,0.2009682697057724,5.02420674264431,0.08,0.93,0.41,0.81,0.20672824994033698,10.129684247076511
0.08,0.93,0.43,0.84,0.1870747075361364,31.80270028114319,0.07,0.93,0.37,0.8,0.20576075851917267,5.144018962979317,0.08,0.93,0.43,0.82,0.2037547020887842,9.983980402350426
0.08,0.93,0.42,0.84,0.18694126158952712,31.780014470219612,0.07,0.93,0.37,0.81,0.205246479511261,5.131161987781525,0.08,0.93,0.45,0.82,0.20049231955591512,9.824123658239841
0.08,0.93,0.43,0.85,0.18455335809027448,31.37407087534666,0.07,0.93,0.36,0.8,0.20452699840068816,5.113174960017204,0.08,0.93,0.43,0.82,0.20328046183805076,9.960742630064487
0.08,0.93,0.43,0.84,0.18618309050798415,31.651125386357307,0.07,0.93,0.38,0.81,0.20003601640462876,5.000900410115719,0.08,0.93,0.44,0.82,0.20417814139200716,10.004728928208351
0.08,0.93,0.43,0.85,0.18492430742172633,31.437132261693478,0.07,0.93,0.37,0.81,0.19952878147363662,4.988219536840916,0.08,0.93,0.45,0.82,0.2047416031056521,10.032338552176952
0.08,0.93,0.44,0.85,0.18295140855890862,31.101739455014467,0.07,0.93,0.38,0.81,0.20534782528877257,5.133695632219315,0.08,0.93,0.44,0.82,0.2061471186426221,10.101208813488483
0.08,0.93,0.44,0.85,0.18246840757920463,31.019629288464785,0.07,0.93,0.38,0.81,0.202420212328434,5.06050530821085,0.08,0.93,0.44,0.83,0.20611372103496473,10.099572330713272
0.08,0.93,0.44,0.85,0.18332266662927235,31.1648533269763,0.07,0.93,0.36,0.8,0.20113804161548615,5.028451040387154,0.08,0.93,0.44,0.82,0.20210551212028582,9.903170093894005
0.08,0.93,0.44,0.85,0.18258300357881715,31.039110608398914,0.07,0.93,0.39,0.82,0.19544602811336517,4.886150702834129,0.08,0.93,0.44,0.82,0.2047054031673743,10.03056475520134
0.08,0.93,0.45,0.85,0.18076398675056066,30.72987774759531,0.07,0.94,0.39,0.82,0.1929203525185585,4.8230088129639626,0.08,0.93,0.45,0.83,0.2022759741058155,9.91152273118496
0.08,0.93,0.45,0.86,0.1800172338152633,30.60292974859476,0.07,0.93,0.38,0.81,0.2025660464167595,5.064151160418987,0.08,0.93,0.45,0.83,0.2014915409440897,9.873085506260395
0.08,0.94,0.45,0.86,0.18114037136821187,30.793863132596016,0.07,0.94,0.38,0.81,0.1947494453191757,4.868736132979393,0.08,0.93,0.46,0.83,0.196703595470409,9.638476178050041
0.08,0.94,0.46,0.86,0.1791956638588625,30.463262856006622,0.07,0.93,0.38,0.82,0.19798555940389634,4.949638985097408,0.08,0.93,0.47,0.83,0.19999422208995235,9.799716882407665
0.08,0.94,0.46,0.86,0.1778708750710768,30.238048762083054,0.07,0.94,0.39,0.82,0.19534568816423417,4.883642204105854,0.08,0.93,0.46,0.83,0.20161039412629847,9.878909312188625
0.08,0.94,0.47,0.86,0.17698169933522448,30.086888886988163,0.07,0.94,0.39,0.82,0.2009327691793442,5.023319229483604,0.08,0.93,0.46,0.83,0.20506330868419337,10.048102125525475
0.08,0.94,0.47,0.86,0.17669450145433932,30.038065247237682,0.07,0.94,0.38,0.81,0.19779543489217757,4.9448858723044395,0.08,0.93,0.46,0.83,0.19973901720071324,9.78721184283495
0.08,0.94,0.48,0.86,0.1770091047620072,30.091547809541225,0.07,0.93,0.38,0.8,0.2002857032418251,5.007142581045628,0.08,0.93,0.45,0.83,0.2013486733241957,9.86608499288559
0.08,0.94,0.47,0.86,0.17592935562133788,29.90799045562744,0.07,0.93,0.39,0.82,0.19936812549829483,4.984203137457371,0.08,0.93,0.46,0.83,0.206017867643006,10.094875514507294
0.08,0.94,0.48,0.86,0.17504594155094202,29.757810063660145,0.07,0.94,0.39,0.81,0.19383929848670958,4.84598246216774,0.08,0.93,0.46,0.83,0.20294390405927384,9.944251298904419
0.08,0.94,0.48,0.86,0.1743440532947288,29.638489060103893,0.07,0.93,0.39,0.82,0.20098141223192215,5.024535305798054,0.08,0.93,0.47,0.83,0.20050659395602285,9.82482310384512
0.08,0.94,0.49,0.87,0.17387194339843356,29.558230377733707,0.07,0.93,0.39,0.82,0.1927115422487259,4.817788556218147,0.08,0.93,0.47,0.83,0.19882121788603918,9.74223967641592
0.08,0.94,0.48,0.86,0.17462468839743558,29.68619702756405,0.07,0.93,0.39,0.81,0.19225624769926072,4.806406192481518,0.08,0.93,0.46,0.83,0.19718866901738302,9.662244781851768
0.08,0.94,0.48,0.87,0.17421639097087524,29.61678646504879,0.07,0.93,0.38,0.81,0.19954428434371949,4.988607108592987,0.08,0.93,0.46,0.83,0.2052883531670181,10.059129305183887
0.08,0.94,0.49,0.87,0.17295235728516298,29.401900738477707,0.07,0.93,0.39,0.82,0.19313609153032302,4.828402288258076,0.08,0.93,0.47,0.83,0.19663945342205008,9.635333217680454
0.08,0.94,0.49,0.87,0.17314344894360092,29.43438632041216,0.07,0.93,0.39,0.81,0.19915174424648285,4.978793606162071,0.08,0.93,0.46,0.83,0.2016647779667864,9.881574120372534
0.08,0.94,0.48,0.87,0.1726436632082743,29.349422745406628,0.07,0.94,0.39,0.81,0.19811793446540832,4.952948361635208,0.08,0.93,0.47,0.83,0.20064752168801367,9.83172856271267
0.08,0.94,0.5,0.87,0.17055236480253586,28.993902016431093,0.07,0.94,0.4,0.82,0.19565145015716554,4.891286253929138,0.08,0.93,0.47,0.83,0.19994370989045318,9.797241784632206
0.08,0.94,0.5,0.87,0.17039072274723474,28.966422867029905,0.07,0.93,0.39,0.81,0.20222021400928497,5.055505350232124,0.08,0.93,0.47,0.83,0.19880618185413126,9.741502910852432
0.08,0.94,0.49,0.87,0.1719830417457749,29.23711709678173,0.07,0.94,0.39,0.81,0.19686714053153992,4.921678513288498,0.08,0.93,0.47,0.83,0.19765140359499017,9.684918776154518
0.08,0.94,0.5,0.87,0.17104872206554694,29.07828275114298,0.07,0.93,0.38,0.81,0.201779223382473,5.044480584561825,0.08,0.93,0.47,0.83,0.2039451576313194,9.99331272393465
0.08,0.94,0.5,0.87,0.17146806493401529,29.149571038782597,0.07,0.94,0.39,0.81,0.20384620547294616,5.096155136823654,0.08,0.93,0.47,0.83,0.20162188140105228,9.879472188651562
0.08,0.94,0.5,0.87,0.1705077812075615,28.986322805285454,0.07,0.94,0.39,0.81,0.1973443228006363,4.933608070015907,0.08,0.93,0.47,0.83,0.19776676496376797,9.69057148322463
0.08,0.94,0.5,0.87,0.1705069357419715,28.98617907613516,0.07,0.94,0.39,0.81,0.19778200179338457,4.944550044834614,0.08,0.93,0.47,0.83,0.2001394369468397,9.806832410395145
0.08,0.94,0.51,0.87,0.17104046831236167,29.076879613101482,0.07,0.94,0.39,0.81,0.19916512280702592,4.979128070175648,0.08,0.93,0.47,0.83,0.20149051610912597,9.873035289347172
0.08,0.94,0.5,0.87,0.172818003068952,29.37906052172184,0.07,0.94,0.39,0.81,0.19838619828224183,4.9596549570560455,0.08,0.93,0.47,0.83,0.19846639493290258,9.724853351712227
0.08,0.94,0.5,0.87,0.1715284653007984,29.15983910113573,0.07,0.93,0.39,0.81,0.20037386566400528,5.009346641600132,0.08,0.93,0.47,0.83,0.20620465111367556,10.104027904570103
0.08,0.94,0.5,0.88,0.17008972658830532,28.915253520011902,0.07,0.93,0.39,0.81,0.1948538216948509,4.871345542371273,0.08,0.93,0.47,0.83,0.1991214361421916,9.756950370967388
0.08,0.94,0.5,0.88,0.17086069605806295,29.0463183298707,0.07,0.94,0.4,0.82,0.19967368125915527,4.991842031478882,0.08,0.93,0.47,0.83,0.19806021999339668,9.704950779676437
0.08,0.94,0.49,0.87,0.17186463120229103,29.216987304389477,0.07,0.94,0.39,0.81,0.20055139034986497,5.013784758746624,0.08,0.93,0.47,0.83,0.19964873304172437,9.782787919044495
0.08,0.94,0.51,0.88,0.16896558399586117,28.724149279296398,0.07,0.94,0.39,0.82,0.198809369802475,4.970234245061874,0.08,0.93,0.47,0.83,0.1968115400903079,9.643765464425087
