train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.07743,0.92306,0.17484,0.61711,0.2688530662480523,45.705021262168884,0.07345,0.92753,0.16091,0.58734,0.2609313875436783,6.523284688591957,1713961676,,True,100,443825d1,2024-04-24_14-27-56,45.32481646537781,4612.119797229767,23496,AT-MB-PC-EOS,127.0.0.1,4612.119797229767,100,64,3,0.5,1e-05,443825d1
0.07743,0.92744,0.31643,0.79903,0.20810952226028723,35.37861878424883,0.07345,0.93015,0.29822,0.79349,0.2000338613986969,5.0008465349674225,1713965231,,True,100,556eb076,2024-04-24_15-27-11,86.81369519233704,8159.559299945831,10288,AT-MB-PC-EOS,127.0.0.1,8159.559299945831,100,256,6,0.5,0.001,556eb076
0.07743,0.91256,0.09221,0.5147,0.3357499675715671,57.077494487166405,0.07345,0.92308,0.10136,0.51273,0.32896931290626524,8.224232822656631,1713957781,,True,15,f920cc30,2024-04-24_13-23-01,46.968966007232666,703.2233777046204,20280,AT-MB-PC-EOS,127.0.0.1,703.2233777046204,15,64,3,0.5,1e-05,f920cc30
0.07743,0.91532,0.08993,0.51068,0.32814340670319164,55.78437913954258,0.07345,0.92529,0.10728,0.49911,0.318778892159462,7.969472303986549,1713959082,,True,15,731d4f3a,2024-04-24_13-44-42,86.04333066940308,1292.1378908157349,14892,AT-MB-PC-EOS,127.0.0.1,1292.1378908157349,15,64,6,0.5,1e-05,731d4f3a
0.07743,0.91511,0.11655,0.53342,0.32695324350805843,55.582051396369934,0.07345,0.92476,0.11685,0.50701,0.3109963434934616,7.77490858733654,1713959351,,True,5,7f176020,2024-04-24_13-49-11,51.25699806213379,257.1501135826111,24144,AT-MB-PC-EOS,127.0.0.1,257.1501135826111,5,64,3,0.0,0.0001,7f176020
0.07743,0.93092,0.40666,0.84098,0.18977312940885038,32.261431999504566,0.07345,0.93404,0.34907,0.81178,0.19596605867147446,4.899151466786861,1713963959,,True,100,7d276296,2024-04-24_15-05-59,45.489436864852905,4596.659560441971,6500,AT-MB-PC-EOS,127.0.0.1,4596.659560441971,100,256,3,0.5,0.001,7d276296
0.07743,0.91224,0.08573,0.48237,0.346785055714495,58.95345947146416,0.07345,0.88534,0.11699,0.54522,0.3402426195144653,8.506065487861633,1713962353,,True,5,db2c153b,2024-04-24_14-39-13,130.8145341873169,668.5177216529846,6032,AT-MB-PC-EOS,127.0.0.1,668.5177216529846,5,256,10,0.5,0.0001,db2c153b
0.07743,0.8019,0.07813,0.46496,0.5016447677331812,85.27961051464081,0.07345,0.86202,0.08452,0.47702,0.4580578339099884,11.45144584774971,1713963037,,True,5,a7bf022f,2024-04-24_14-50-37,131.95157051086426,674.9759361743927,23944,AT-MB-PC-EOS,127.0.0.1,674.9759361743927,5,256,10,0.2,1e-05,a7bf022f
0.07743,0.93475,0.41718,0.81277,0.19753172064528746,33.58039250969887,0.07345,0.93231,0.32239,0.75408,0.21494045227766037,5.373511306941509,1713966812,,True,45,c372c7ef,2024-04-24_15-53-32,84.90596055984497,3766.321835756302,17520,AT-MB-PC-EOS,127.0.0.1,3766.321835756302,45,64,6,0.2,0.0001,c372c7ef
0.07743,0.5848,0.08975,0.50362,0.6648716463762171,113.02817988395691,0.07345,0.65167,0.11114,0.51046,0.6324601626396179,15.811504065990448,1713964202,,True,5,6366359a,2024-04-24_15-10-02,45.59660863876343,234.1765217781067,20144,AT-MB-PC-EOS,127.0.0.1,234.1765217781067,5,256,3,0.5,1e-05,6366359a
