train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_mean_loss,val_sum_loss,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate,logdir
0.2627499997615814,0.84221,0.92179,0.14007000625133514,0.3742600083351135,0.2627306481186007,396.9860093072057,0.30414000153541565,0.78563,0.90043,0.19630999863147736,0.4430600106716156,0.30403367108033025,98.50690943002701,0.2983199954032898,0.78785,0.89713,0.18320000171661377,0.42802000045776367,0.29835835674110756,96.66810758411884,1714157356,,False,100,e442330f,2024-04-26_20-49-16,374.1864387989044,37081.46404004097,13976,AT-MB-PC-EOS,127.0.0.1,37081.46404004097,100,128,0.0,3,0.001,e442330f
0.25764000415802,0.84955,0.92297,0.13356000185012817,0.365449994802475,0.25762558930130053,389.27226543426514,0.3003599941730499,0.79423,0.90291,0.18842999637126923,0.43408000469207764,0.30031578408347237,97.30231404304504,0.2996399998664856,0.78502,0.89273,0.18564000725746155,0.4308600127696991,0.2996696687222999,97.09297266602516,1714157589,,False,100,60417863,2024-04-26_20-53-09,235.19512796401978,37307.18652153015,22004,AT-MB-PC-EOS,127.0.0.1,37307.18652153015,100,128,0.0,3,0.001,60417863
0.26308000087738037,0.84057,0.92121,0.14151999354362488,0.37619999051094055,0.2630714955884522,397.50102983415127,0.30340999364852905,0.78341,0.90011,0.19833999872207642,0.4453499913215637,0.3034035939677262,98.30276444554329,0.3057900071144104,0.76887,0.88932,0.19958999752998352,0.44675999879837036,0.30582348928775316,99.08681052923203,1714157476,,False,100,ae596f2e,2024-04-26_20-51-16,321.27525782585144,37187.11964201927,11312,AT-MB-PC-EOS,127.0.0.1,37187.11964201927,100,128,0.0,3,0.001,ae596f2e
