train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.08,0.92,0.2,0.68,0.253691962974913,43.12763370573521,0.07,0.93,0.22,0.63,0.27117810904979706,6.7794527262449265,1712907775,,True,100,60d872b3,2024-04-12_09-42-55,90.8859212398529,8737.629378557205,37248,AT-MB-PC-E13,127.0.0.1,8737.629378557205,100,64,3,0.5,1e-05,60d872b3
0.08,0.92,0.21,0.7,0.23497123639373219,39.94511018693447,0.07,0.93,0.17,0.63,0.2370928180217743,5.927320450544357,1712901466,,True,15,0bb14dcd,2024-04-12_07-57-46,157.5369484424591,2423.5150487422943,50168,AT-MB-PC-E13,127.0.0.1,2423.5150487422943,15,256,6,0.5,0.001,0bb14dcd
0.08,0.92,0.18,0.64,0.2659423587076804,45.21020098030567,0.07,0.93,0.18,0.61,0.2824883562326431,7.062208905816078,1712902939,,True,45,fe95c57b,2024-04-12_08-22-19,86.06789493560791,3891.912116289139,46112,AT-MB-PC-E13,127.0.0.1,3891.912116289139,45,64,3,0.5,1e-05,fe95c57b
0.08,0.72,0.08,0.46,0.5513765577007742,93.73401480913162,0.07,0.79,0.08,0.45,0.5047907698154449,12.619769245386124,1712899880,,True,5,64b56dfa,2024-04-12_07-31-20,167.12034559249878,827.5716857910156,52956,AT-MB-PC-E13,127.0.0.1,827.5716857910156,5,64,6,0.5,1e-05,64b56dfa
0.08,0.94,0.59,0.89,0.156731438461472,26.64434453845024,0.07,0.94,0.38,0.78,0.20683079868555068,5.170769967138767,1712907771,,True,100,2e495029,2024-04-12_09-42-51,91.08115935325623,8712.563739538193,46452,AT-MB-PC-E13,127.0.0.1,8712.563739538193,100,64,3,0.0,0.0001,2e495029
0.08,0.94,0.48,0.87,0.17646742046755903,29.999461479485035,0.07,0.93,0.34,0.79,0.20745252400636674,5.186313100159168,1712908695,,True,100,7d67cd5b,2024-04-12_09-58-15,95.80082154273987,8814.47015094757,52956,AT-MB-PC-E13,127.0.0.1,8814.47015094757,100,256,3,0.5,0.001,7d67cd5b
0.08,0.89,0.08,0.48,0.36118360889308593,61.40121351182461,0.07,0.92,0.09,0.51,0.33390142261981964,8.347535565495491,1712902802,,True,5,aa7206ca,2024-04-12_08-20-02,258.96700835227966,1335.644947528839,50168,AT-MB-PC-E13,127.0.0.1,1335.644947528839,5,256,10,0.5,0.0001,aa7206ca
0.08,0.66,0.09,0.5,0.5965921964715509,101.42067340016365,0.07,0.76,0.12,0.51,0.5153165173530578,12.882912933826447,1712904154,,True,5,828a1555,2024-04-12_08-42-34,269.2440161705017,1351.87189245224,50168,AT-MB-PC-E13,127.0.0.1,1351.87189245224,5,256,10,0.2,1e-05,828a1555
0.08,0.92,0.25,0.73,0.2354563480352654,40.02757916599512,0.07,0.93,0.22,0.67,0.2707191550731659,6.767978876829147,1712905457,,True,15,ac7c347e,2024-04-12_09-04-17,164.2462124824524,2517.048797607422,46112,AT-MB-PC-E13,127.0.0.1,2517.048797607422,15,64,6,0.2,0.0001,ac7c347e
0.08,0.66,0.09,0.47,0.6115459803272696,103.96281665563583,0.07,0.75,0.08,0.42,0.5151613569259643,12.879033923149109,1712904597,,True,5,aacf041b,2024-04-12_08-49-57,87.98567605018616,443.0720329284668,50168,AT-MB-PC-E13,127.0.0.1,443.0720329284668,5,256,3,0.5,1e-05,aacf041b
