train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_mean_loss,val_sum_loss,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
5.5017900466918945,-34.38663,0.06608,31.412330627441406,5.60467004776001,5.501815269831235,8313.242872714996,5.472899913787842,-32.9852,0.07924,31.121299743652344,5.578649997711182,5.472426096598308,1773.0660552978516,5.506499767303467,-35.44143,0.07568,31.46854019165039,5.60968017578125,5.506271482985697,1784.0319604873657,1714118383,,False,1,301bc9b7,2024-04-26_09-59-43,496.575758934021,496.575758934021,29520,AT-MB-PC-E13,127.0.0.1,496.575758934021,1,128,0.0,3,0.001
0.6977300047874451,-0.16152,0.60596,1.0310699939727783,1.0154099464416504,0.6977072992836064,1054.2357292175293,0.49063000082969666,0.48866,0.77328,0.46825000643730164,0.6842899918556213,0.49050954664930885,158.92509311437607,0.4874800145626068,0.48659,0.76841,0.4433499872684479,0.6658400297164917,0.48744968702027824,157.93369859457016,1714118767,,False,2,301bc9b7,2024-04-26_10-06-07,383.62176394462585,880.1975228786469,29520,AT-MB-PC-E13,127.0.0.1,880.1975228786469,2,128,0.0,3,0.001
0.5359600186347961,0.42476,0.7199,0.510640025138855,0.7145900130271912,0.5359705349098839,809.8514782488346,0.4729200005531311,0.56137,0.81216,0.4016599953174591,0.6337699890136719,0.47300993697142896,153.25521957874298,0.4879299998283386,0.4669,0.79684,0.46035000681877136,0.6784899830818176,0.48794457803905744,158.09404328465462,1714119153,,False,3,301bc9b7,2024-04-26_10-12-33,386.71783351898193,1266.9153563976288,29520,AT-MB-PC-E13,127.0.0.1,1266.9153563976288,3,128,0.0,3,0.001
0.5079600214958191,0.47895,0.74705,0.4625299870967865,0.6801000237464905,0.5079501203398764,767.5126318335533,0.4321900010108948,0.59701,0.81553,0.3690299987792969,0.607479989528656,0.4320989212964052,140.0000505000353,0.43456000089645386,0.57932,0.80419,0.3632799983024597,0.6027200222015381,0.4345256080965937,140.78629702329636,1714119540,,False,4,301bc9b7,2024-04-26_10-19-00,386.93067622184753,1653.8460326194763,29520,AT-MB-PC-E13,127.0.0.1,1653.8460326194763,4,128,0.0,3,0.001
0.4760200083255768,0.54279,0.77297,0.4058600068092346,0.6370700001716614,0.47603214063208915,719.2845644950867,0.5144000053405762,0.52036,0.82074,0.43922001123428345,0.6627399921417236,0.5143682941058536,166.65532729029655,0.5224900245666504,0.46761,0.80196,0.45974001288414,0.6780400276184082,0.522422118227423,169.26476630568504,1714119929,,False,5,301bc9b7,2024-04-26_10-25-29,388.35176157951355,2042.1977941989899,29520,AT-MB-PC-E13,127.0.0.1,2042.1977941989899,5,128,0.0,3,0.001
0.4554400146007538,0.57821,0.78753,0.3744199872016907,0.6118999719619751,0.4554144311511382,688.1312054693699,0.710070013999939,0.11521,0.79768,0.810230016708374,0.9001299738883972,0.7102619228355679,230.12486299872398,0.7203900218009949,0.03086,0.78865,0.8368899822235107,0.9148200154304504,0.7204492504214063,233.42555713653564,1714120317,,False,6,301bc9b7,2024-04-26_10-31-57,388.30732560157776,2430.5051198005676,29520,AT-MB-PC-E13,127.0.0.1,2430.5051198005676,6,128,0.0,3,0.001
0.4468100070953369,0.59549,0.79533,0.3590799868106842,0.5992299914360046,0.4468071837049695,675.1256545782089,0.6633599996566772,0.27297,0.8291,0.6657599806785583,0.8159400224685669,0.6633802298226474,214.93519446253777,0.6863800287246704,0.12489,0.81534,0.7556899785995483,0.8693100214004517,0.6862683763474594,222.35095393657684,1714120700,,False,7,301bc9b7,2024-04-26_10-38-20,382.66922402381897,2813.1743438243866,29520,AT-MB-PC-E13,127.0.0.1,2813.1743438243866,7,128,0.0,3,0.001
0.4399299919605255,0.59995,0.79873,0.3551200032234192,0.5959200263023376,0.43992879166262266,664.7324042022228,0.5098299980163574,0.49383,0.84188,0.46351999044418335,0.6808199882507324,0.5098992351580549,165.2073521912098,0.5050600171089172,0.49429,0.82968,0.4366999864578247,0.660830020904541,0.5051246233008526,163.66037794947624,1714121081,,False,8,301bc9b7,2024-04-26_10-44-41,381.48609161376953,3194.660435438156,29520,AT-MB-PC-E13,127.0.0.1,3194.660435438156,8,128,0.0,3,0.001
0.4223499894142151,0.63042,0.81198,0.3280700147151947,0.5727699995040894,0.4223338730440954,638.1464821696281,0.40867000818252563,0.65859,0.84776,0.3126400113105774,0.5591400265693665,0.4086411325375975,132.3997269421816,0.4077399969100952,0.65924,0.84132,0.2942599952220917,0.542460024356842,0.4077074277548142,132.09720659255981,1714121457,,False,9,301bc9b7,2024-04-26_10-50-57,376.17867708206177,3570.839112520218,29520,AT-MB-PC-E13,127.0.0.1,3570.839112520218,9,128,0.0,3,0.001
0.41655999422073364,0.63521,0.81582,0.32381999492645264,0.5690500140190125,0.41656184197458346,629.4249432235956,0.3900899887084961,0.66689,0.85737,0.30504000186920166,0.552299976348877,0.39037313197314005,126.48089475929737,0.3921799957752228,0.6366,0.84845,0.31380999088287354,0.5601900219917297,0.3920996240167706,127.04027818143368,1714121836,,False,10,301bc9b7,2024-04-26_10-57-16,378.75314450263977,3949.5922570228577,29520,AT-MB-PC-E13,127.0.0.1,3949.5922570228577,10,128,0.0,3,0.001
