train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,test_accuracy-0_0,test_accuracy-0_5,test_ap,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate,logdir
0.07743,0.94003,0.54503,0.87932,0.16569085563806926,28.167445458471775,0.07345,0.93675,0.40875,0.82277,0.1874674767255783,4.686686918139458,0.08194,0.93127,0.45529,0.82927,0.19218561661486722,9.417095214128494,1714502843,,False,100,5b34cc69,2024-04-30_20-47-23,207.19131922721863,23866.314073562622,18224,AT-MB-PC-EOS,127.0.0.1,23866.314073562622,100,256,0.2,6,0.001,5b34cc69
0.07743,0.95399,0.71197,0.93898,0.12646851199952996,21.49964703992009,0.07345,0.9371,0.42469,0.81432,0.2004129809141159,5.010324522852898,0.08201,0.9345,0.4804,0.83409,0.20083216167226128,9.840775921940804,1714498832,,False,100,3b4122bd,2024-04-30_19-40-32,200.70048904418945,19848.076069831848,12584,AT-MB-PC-EOS,127.0.0.1,19848.076069831848,100,128,0.0,3,0.001,3b4122bd
0.07743,0.95332,0.70724,0.93657,0.12810163099099608,21.777277268469334,0.07345,0.93599,0.41059,0.82448,0.19880442261695863,4.9701105654239655,0.08194,0.93383,0.47443,0.83085,0.20332125802429354,9.962741643190384,1714498833,,False,100,3b18f3da,2024-04-30_19-40-33,200.80964374542236,19840.96603035927,4672,AT-MB-PC-EOS,127.0.0.1,19840.96603035927,100,128,0.0,3,0.001,3b18f3da
