train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss
0.52,0.47,0.69,0.56,0.56,0.7609620357260984,25.872709214687347,0.48,0.47,0.61,0.53,0.53,0.7824108123779296,3.9120540618896484,0.54,0.52,0.67,0.59,0.57,0.7005914330482483,7.005914330482483
0.6,0.54,0.69,0.61,0.64,0.6772006224183476,23.024821162223816,0.54,0.52,0.61,0.56,0.55,0.711494779586792,3.55747389793396,0.66,0.63,0.76,0.69,0.73,0.6141037493944168,6.141037493944168
0.7,0.64,0.72,0.68,0.76,0.5901519401985056,20.06516596674919,0.52,0.5,0.57,0.53,0.58,0.7045984625816345,3.5229923129081726,0.7,0.67,0.76,0.71,0.76,0.595994558930397,5.95994558930397
0.75,0.71,0.72,0.72,0.81,0.5386705345967236,18.314798176288605,0.56,0.54,0.6,0.57,0.61,0.7038272023200989,3.5191360116004944,0.71,0.66,0.84,0.74,0.77,0.5830563306808472,5.830563306808472
0.78,0.76,0.76,0.76,0.84,0.5081407550503226,17.276785671710968,0.59,0.55,0.76,0.64,0.6,0.6982590436935425,3.4912952184677124,0.7,0.64,0.84,0.73,0.76,0.632560732960701,6.32560732960701
0.78,0.75,0.77,0.76,0.85,0.4849517433082356,16.48835927248001,0.62,0.58,0.72,0.64,0.67,0.6493525981903077,3.246762990951538,0.69,0.64,0.86,0.73,0.78,0.5986428380012512,5.986428380012512
0.8,0.77,0.79,0.78,0.88,0.4433089542914839,15.072504445910454,0.63,0.57,0.88,0.69,0.72,0.7358084559440613,3.6790422797203064,0.68,0.61,0.9,0.73,0.79,0.6739212542772293,6.739212542772293
0.8,0.78,0.78,0.78,0.87,0.4581133583012749,15.575854182243347,0.69,0.66,0.72,0.69,0.67,0.7712087750434875,3.8560438752174377,0.72,0.67,0.84,0.74,0.75,0.6212944567203522,6.212944567203522
0.81,0.78,0.79,0.78,0.87,0.46400177303482504,15.776060283184052,0.71,0.66,0.82,0.73,0.74,0.6556385517120361,3.2781927585601807,0.67,0.62,0.84,0.71,0.77,0.6491261214017868,6.491261214017868
0.82,0.79,0.79,0.79,0.88,0.4412549094242208,15.002666920423508,0.7,0.67,0.72,0.69,0.71,0.6711732864379882,3.3558664321899414,0.72,0.69,0.74,0.72,0.77,0.6190826416015625,6.190826416015625
0.82,0.79,0.79,0.79,0.89,0.4193408427869572,14.257588654756546,0.66,0.61,0.83,0.7,0.68,0.7746439933776855,3.8732199668884277,0.66,0.61,0.8,0.7,0.73,0.6970303148031235,6.970303148031235
0.83,0.8,0.82,0.81,0.89,0.42583557744236555,14.478409633040428,0.64,0.59,0.83,0.69,0.7,0.7413712978363037,3.7068564891815186,0.66,0.61,0.85,0.71,0.77,0.6779482662677765,6.779482662677765
0.84,0.82,0.83,0.83,0.91,0.3880309423103052,13.193052038550377,0.62,0.63,0.47,0.54,0.7,0.7247303247451782,3.623651623725891,0.67,0.73,0.52,0.61,0.75,0.687629759311676,6.87629759311676
0.85,0.83,0.83,0.83,0.92,0.36312077720375624,12.346106424927711,0.57,0.55,0.51,0.53,0.66,0.7984485983848572,3.992242991924286,0.66,0.66,0.61,0.63,0.72,0.7121990770101547,7.121990770101547
0.83,0.8,0.81,0.81,0.9,0.3989350287353291,13.56379097700119,0.7,0.64,0.83,0.72,0.73,0.6634578108787537,3.3172890543937683,0.71,0.65,0.85,0.74,0.8,0.6021416425704956,6.021416425704956
0.84,0.84,0.8,0.82,0.91,0.3662551282083287,12.452674359083176,0.77,0.71,0.86,0.78,0.78,0.6526158094406128,3.263079047203064,0.69,0.64,0.81,0.72,0.76,0.72227141559124,7.222714155912399
0.86,0.84,0.84,0.84,0.93,0.36293306596138897,12.339724242687225,0.66,0.66,0.6,0.63,0.74,0.6426229119300843,3.213114559650421,0.69,0.7,0.63,0.66,0.75,0.6959692060947418,6.959692060947418
0.86,0.84,0.84,0.84,0.93,0.33831677103743835,11.502770215272903,0.77,0.72,0.86,0.78,0.8,0.6227513074874877,3.113756537437439,0.68,0.64,0.8,0.71,0.74,0.7383456289768219,7.383456289768219
0.85,0.83,0.84,0.84,0.93,0.34430055933840137,11.706219017505646,0.68,0.65,0.71,0.68,0.73,0.6612487316131592,3.306243658065796,0.72,0.7,0.74,0.72,0.79,0.6180514723062516,6.180514723062515
0.87,0.86,0.84,0.85,0.94,0.3225095589809558,10.965325005352497,0.73,0.7,0.76,0.73,0.76,0.6179578602313995,3.0897893011569977,0.72,0.71,0.7,0.71,0.8,0.6336153507232666,6.336153507232666
0.87,0.85,0.85,0.85,0.93,0.32196561115629535,10.946830779314041,0.68,0.67,0.67,0.67,0.76,0.6625029444694519,3.3125147223472595,0.7,0.69,0.68,0.68,0.77,0.6134286820888519,6.134286820888519
0.86,0.83,0.85,0.84,0.93,0.3321734193493338,11.29389625787735,0.74,0.74,0.69,0.71,0.78,0.6278245687484741,3.1391228437423706,0.71,0.74,0.63,0.68,0.79,0.6322521865367889,6.322521865367889
0.88,0.86,0.86,0.86,0.94,0.31117913609041886,10.580090627074242,0.76,0.71,0.85,0.77,0.8,0.6492147088050843,3.246073544025421,0.68,0.63,0.82,0.71,0.77,0.6789129316806793,6.789129316806793
0.87,0.85,0.87,0.86,0.94,0.30903221666812897,10.507095366716385,0.66,0.69,0.53,0.6,0.75,0.7077279388904572,3.5386396944522858,0.68,0.72,0.56,0.63,0.76,0.734051251411438,7.34051251411438
0.86,0.84,0.83,0.84,0.94,0.31997720152139664,10.879224851727486,0.64,0.64,0.53,0.58,0.72,0.7829395532608032,3.914697766304016,0.65,0.68,0.54,0.6,0.73,0.7598003655672073,7.598003655672073
0.87,0.85,0.86,0.85,0.94,0.3132844926679836,10.651672750711441,0.72,0.67,0.79,0.73,0.74,0.7728427767753601,3.8642138838768005,0.71,0.67,0.77,0.72,0.77,0.6644120872020721,6.644120872020721
0.87,0.85,0.85,0.85,0.95,0.3018961504978292,10.264469116926193,0.73,0.67,0.85,0.75,0.76,0.7805834650993347,3.9029173254966736,0.69,0.64,0.83,0.72,0.77,0.7404223144054413,7.404223144054413
0.89,0.88,0.89,0.88,0.96,0.2669643667690894,9.07678847014904,0.7,0.65,0.79,0.71,0.72,0.7686534345149993,3.843267172574997,0.7,0.7,0.65,0.68,0.75,0.7150777131319046,7.150777131319046
0.87,0.86,0.85,0.85,0.95,0.3250141397995107,11.050480753183365,0.67,0.69,0.56,0.62,0.76,0.6916492819786072,3.458246409893036,0.71,0.73,0.63,0.68,0.77,0.6732345640659332,6.732345640659332
0.88,0.86,0.87,0.87,0.95,0.28664931786410947,9.746076807379723,0.68,0.68,0.64,0.66,0.75,0.6771457076072693,3.3857285380363464,0.72,0.72,0.68,0.7,0.78,0.6607765972614288,6.607765972614288
0.88,0.87,0.86,0.86,0.95,0.2909496873617172,9.892289370298386,0.74,0.72,0.74,0.73,0.76,0.7635244727134705,3.8176223635673523,0.72,0.69,0.75,0.72,0.78,0.6518080160021782,6.518080160021782
0.88,0.85,0.9,0.87,0.96,0.27855733913533826,9.470949530601501,0.75,0.72,0.78,0.75,0.77,0.699942433834076,3.4997121691703796,0.71,0.68,0.76,0.72,0.79,0.6419929474592209,6.419929474592209
0.89,0.87,0.89,0.88,0.96,0.26916344419998284,9.151557102799416,0.72,0.69,0.74,0.71,0.76,0.6565039277076721,3.2825196385383606,0.71,0.7,0.7,0.7,0.78,0.6574902534484863,6.574902534484863
0.89,0.88,0.87,0.88,0.96,0.26471595685271654,9.000342532992363,0.62,0.63,0.51,0.56,0.71,0.7551044702529908,3.7755223512649536,0.69,0.72,0.58,0.64,0.75,0.7121161490678787,7.121161490678787
0.9,0.88,0.89,0.88,0.96,0.2571829228716738,8.74421937763691,0.76,0.71,0.85,0.77,0.75,0.8491715550422668,4.245857775211334,0.7,0.66,0.8,0.72,0.78,0.7096659660339355,7.0966596603393555
0.9,0.88,0.89,0.88,0.96,0.25562695150866227,8.691316351294518,0.68,0.71,0.56,0.63,0.76,0.6815798878669739,3.4078994393348694,0.69,0.7,0.65,0.67,0.77,0.6803941637277603,6.803941637277603
0.9,0.89,0.89,0.89,0.96,0.24756400330978282,8.417176112532616,0.7,0.69,0.65,0.67,0.78,0.6514850497245789,3.2574252486228943,0.71,0.69,0.72,0.71,0.79,0.6762489080429077,6.762489080429077
0.9,0.87,0.9,0.88,0.97,0.2722546142690322,9.256656885147095,0.68,0.71,0.57,0.63,0.74,0.7554196357727051,3.7770981788635254,0.69,0.71,0.6,0.65,0.76,0.7259020239114762,7.259020239114761
0.9,0.89,0.89,0.89,0.96,0.2503431625664234,8.511667527258396,0.7,0.65,0.79,0.71,0.75,0.8032506465911865,4.016253232955933,0.68,0.64,0.8,0.71,0.79,0.6702429324388504,6.702429324388504
0.91,0.9,0.89,0.89,0.97,0.2558302787296912,8.698229476809502,0.68,0.66,0.65,0.66,0.75,0.7383578300476075,3.691789150238037,0.71,0.73,0.63,0.67,0.77,0.7360977411270142,7.360977411270142
0.92,0.9,0.91,0.91,0.97,0.217873673666926,7.407704904675484,0.66,0.71,0.5,0.59,0.75,0.7536967754364013,3.768483877182007,0.69,0.72,0.57,0.64,0.77,0.7246768534183502,7.246768534183502
0.91,0.91,0.9,0.9,0.97,0.2151030583635849,7.313503984361887,0.73,0.69,0.79,0.74,0.78,0.7012926161289215,3.5064630806446075,0.74,0.71,0.8,0.75,0.81,0.6392746180295944,6.392746180295944
