train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/optimizer/base_learning_rate
1.0,1.0,1.0,1.0,1.0,3.9247971468287605e-06,0.006750651092545468,1.0,1.0,1.0,1.0,1.0,2.30334744572876e-06,0.000845328512582455,1.0,1.0,1.0,1.0,1.0,2.616204785089681e-06,0.0009549147465577335,1715721475,,False,11,4f63caeb,2024-05-14_23-17-55,113.74070525169373,1313.7113556861877,28116,AT-MB-PC-E13,127.0.0.1,1313.7113556861877,11,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,1.4259264401095004e-06,0.0024525934769883406,1.0,1.0,1.0,1.0,1.0,8.323276535519943e-07,0.0003054642488535819,1.0,1.0,1.0,1.0,1.0,9.80706357021929e-07,0.00035795782031300405,1715721591,,False,12,4f63caeb,2024-05-14_23-19-51,115.60968399047852,1429.3210396766663,28116,AT-MB-PC-E13,127.0.0.1,1429.3210396766663,12,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,5.620768866364095e-07,0.0009667722450146243,1.0,1.0,1.0,1.0,1.0,3.62893941502911e-07,0.00013318207653156833,1.0,1.0,1.0,1.0,1.0,4.333762657425997e-07,0.0001581823369960489,1715721706,,False,13,4f63caeb,2024-05-14_23-21-46,115.17722177505493,1544.4982614517212,28116,AT-MB-PC-E13,127.0.0.1,1544.4982614517212,13,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,4.596708526560542e-07,0.0007906338665684132,1.0,1.0,1.0,1.0,1.0,1.9384917229634336e-07,7.114264623275801e-05,1.0,1.0,1.0,1.0,1.0,2.4444741302801665e-07,8.922330575522608e-05,1715721821,,False,14,4f63caeb,2024-05-14_23-23-41,115.0519151687622,1659.5501766204834,28116,AT-MB-PC-E13,127.0.0.1,1659.5501766204834,14,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,1.6324410911772686e-07,0.0002807798676824902,1.0,1.0,1.0,1.0,1.0,1.374953930250812e-07,5.0460809240204796e-05,1.0,1.0,1.0,1.0,1.0,1.7587808579567872e-07,6.419550131542273e-05,1715721936,,False,15,4f63caeb,2024-05-14_23-25-36,115.22986149787903,1774.7800381183624,28116,AT-MB-PC-E13,127.0.0.1,1774.7800381183624,15,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,1.1035468847413413e-07,0.00018981006417551072,1.0,1.0,1.0,1.0,1.0,8.068054996902923e-08,2.960976183863373e-05,1.0,1.0,1.0,1.0,1.0,1.0694834543690451e-07,3.903614608447015e-05,1715722051,,False,16,4f63caeb,2024-05-14_23-27-31,114.97124075889587,1889.7512788772583,28116,AT-MB-PC-E13,127.0.0.1,1889.7512788772583,16,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,6.464085948835212e-08,0.00011118227831996563,1.0,1.0,1.0,1.0,1.0,4.3689413877161675e-08,1.6034014892918336e-05,1.0,1.0,1.0,1.0,1.0,5.876710520953125e-08,2.1449993401478906e-05,1715722166,,False,17,4f63caeb,2024-05-14_23-29-26,115.09874033927917,2004.8500192165375,28116,AT-MB-PC-E13,127.0.0.1,2004.8500192165375,17,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,3.379009663688191e-08,5.8118966215436885e-05,1.0,1.0,1.0,1.0,1.0,2.4122150948224424e-08,8.852829397998363e-06,1.0,1.0,1.0,1.0,1.0,3.1965859533784944e-08,1.1667538729831506e-05,1715722281,,False,18,4f63caeb,2024-05-14_23-31-21,115.14903211593628,2119.9990513324738,28116,AT-MB-PC-E13,127.0.0.1,2119.9990513324738,18,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,1.7150193218416088e-08,2.949833233567567e-05,1.0,1.0,1.0,1.0,1.0,1.0456583093797631e-08,3.837565995423731e-06,1.0,1.0,1.0,1.0,1.0,1.3932977053377688e-08,5.085536624482856e-06,1715722395,,False,19,4f63caeb,2024-05-14_23-33-15,113.988107919693,2233.9871592521667,28116,AT-MB-PC-E13,127.0.0.1,2233.9871592521667,19,256,3,1e-05
0.99998,1.0,0.99996,0.99998,1.0,3.8935807886488284e-05,0.06696958956475985,1.0,1.0,1.0,1.0,1.0,8.497523975417987e-09,3.1185912989784015e-06,1.0,1.0,1.0,1.0,1.0,1.1595753289688326e-08,4.232449950736239e-06,1715722511,,False,20,4f63caeb,2024-05-14_23-35-11,115.31971859931946,2349.306877851486,28116,AT-MB-PC-E13,127.0.0.1,2349.306877851486,20,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,8.642813639253438e-09,1.4865639459515911e-05,1.0,1.0,1.0,1.0,1.0,8.384416772734492e-09,3.0770809555935585e-06,1.0,1.0,1.0,1.0,1.0,1.1492232555542109e-08,4.194664882772869e-06,1715722627,,False,21,4f63caeb,2024-05-14_23-37-07,116.51892900466919,2465.8258068561554,28116,AT-MB-PC-E13,127.0.0.1,2465.8258068561554,21,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,8.506365837423518e-09,1.4630949240368452e-05,1.0,1.0,1.0,1.0,1.0,8.150952298218168e-09,2.9913994934460675e-06,1.0,1.0,1.0,1.0,1.0,1.1206458048895903e-08,4.090357187847005e-06,1715722743,,False,22,4f63caeb,2024-05-14_23-39-03,115.66897320747375,2581.494780063629,28116,AT-MB-PC-E13,127.0.0.1,2581.494780063629,22,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,8.220473528501291e-09,1.4139214469022221e-05,1.0,1.0,1.0,1.0,1.0,7.856584014911817e-09,2.8833663334726367e-06,1.0,1.0,1.0,1.0,1.0,1.0675734620829485e-08,3.896643136602762e-06,1715722858,,False,23,4f63caeb,2024-05-14_23-40-58,114.71812558174133,2696.2129056453705,28116,AT-MB-PC-E13,127.0.0.1,2696.2129056453705,23,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,7.762397692323821e-09,1.3351324030796974e-05,1.0,1.0,1.0,1.0,1.0,7.237395828266402e-09,2.6561242689737696e-06,1.0,1.0,1.0,1.0,1.0,9.961298116960834e-09,3.635873812690704e-06,1715722973,,False,24,4f63caeb,2024-05-14_23-42-53,115.55699968338013,2811.7699053287506,28116,AT-MB-PC-E13,127.0.0.1,2811.7699053287506,24,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,7.062832641022853e-09,1.2148072142559307e-05,1.0,1.0,1.0,1.0,1.0,6.506551628696226e-09,2.3879044477315148e-06,1.0,1.0,1.0,1.0,1.0,8.82840607863753e-09,3.222368218702698e-06,1715723089,,False,25,4f63caeb,2024-05-14_23-44-49,115.65495610237122,2927.424861431122,28116,AT-MB-PC-E13,127.0.0.1,2927.424861431122,25,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,6.055719305208063e-09,1.0415837204957867e-05,1.0,1.0,1.0,1.0,1.0,5.501640918798148e-09,2.0191022171989204e-06,1.0,1.0,1.0,1.0,1.0,7.287265975432355e-09,2.6598520810328097e-06,1715723205,,False,26,4f63caeb,2024-05-14_23-46-45,116.00743746757507,3043.432298898697,28116,AT-MB-PC-E13,127.0.0.1,3043.432298898697,26,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,4.822273250805637e-09,8.294309991385695e-06,1.0,1.0,1.0,1.0,1.0,4.092155683641319e-09,1.501821135896364e-06,1.0,1.0,1.0,1.0,1.0,5.266429643673724e-09,1.9222468199409093e-06,1715723319,,False,27,4f63caeb,2024-05-14_23-48-39,114.43273544311523,3157.865034341812,28116,AT-MB-PC-E13,127.0.0.1,3157.865034341812,27,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,3.3949781684237537e-09,5.839362449688856e-06,1.0,1.0,1.0,1.0,1.0,2.6594674782097116e-09,9.760245645029642e-07,1.0,1.0,1.0,1.0,1.0,3.419098607282096e-09,1.247970991657965e-06,1715723435,,False,28,4f63caeb,2024-05-14_23-50-35,115.53699254989624,3273.4020268917084,28116,AT-MB-PC-E13,127.0.0.1,3273.4020268917084,28,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,2.158278167877787e-09,3.712238448749794e-06,1.0,1.0,1.0,1.0,1.0,1.4529922297124414e-09,5.33248148304466e-07,1.0,1.0,1.0,1.0,1.0,1.8473344650036644e-09,6.742770797263375e-07,1715723550,,False,29,4f63caeb,2024-05-14_23-52-30,114.89631843566895,3388.2983453273773,28116,AT-MB-PC-E13,127.0.0.1,3388.2983453273773,29,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,2.4469760045868452e-08,4.2087987278893735e-05,1.0,1.0,1.0,1.0,1.0,9.440103745633014e-10,3.464518074647316e-07,1.0,1.0,1.0,1.0,1.0,1.1226897968363695e-09,4.0978177584527486e-07,1715723666,,False,30,4f63caeb,2024-05-14_23-54-26,116.3219575881958,3504.620302915573,28116,AT-MB-PC-E13,127.0.0.1,3504.620302915573,30,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,7.797103406078875e-10,1.3411017858455665e-06,1.0,1.0,1.0,1.0,1.0,6.597921016682793e-10,2.421437013122585e-07,1.0,1.0,1.0,1.0,1.0,8.981518220172245e-10,3.2782541503628693e-07,1715723780,,False,31,4f63caeb,2024-05-14_23-56-20,114.33099889755249,3618.9513018131256,28116,AT-MB-PC-E13,127.0.0.1,3618.9513018131256,31,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,7.017392071175902e-10,1.2069914362422551e-06,1.0,1.0,1.0,1.0,1.0,6.699427649028471e-10,2.4586899471934487e-07,1.0,1.0,1.0,1.0,1.0,8.573267581397982e-10,3.1292426672102636e-07,1715723895,,False,32,4f63caeb,2024-05-14_23-58-15,115.07834219932556,3734.029644012451,28116,AT-MB-PC-E13,127.0.0.1,3734.029644012451,32,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,6.800806108187265e-10,1.1697386506082097e-06,1.0,1.0,1.0,1.0,1.0,6.293401857777688e-10,2.3096784818044114e-07,1.0,1.0,1.0,1.0,1.0,8.471204851745157e-10,3.0919897708869826e-07,1715724010,,False,33,4f63caeb,2024-05-15_00-00-10,114.39939451217651,3848.4290385246277,28116,AT-MB-PC-E13,127.0.0.1,3848.4290385246277,33,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,6.41095163002992e-10,1.1026836803651463e-06,1.0,1.0,1.0,1.0,1.0,5.379843503774425e-10,1.9744025658852138e-07,1.0,1.0,1.0,1.0,1.0,7.654703604613702e-10,2.7939668156840014e-07,1715724127,,False,34,4f63caeb,2024-05-15_00-02-07,117.12859845161438,3965.557636976242,28116,AT-MB-PC-E13,127.0.0.1,3965.557636976242,34,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,5.707048259038382e-10,9.816123005546018e-07,1.0,1.0,1.0,1.0,1.0,5.278338002827687e-10,1.9371500470377612e-07,1.0,1.0,1.0,1.0,1.0,6.327888344213294e-10,2.3096792456378523e-07,1715724242,,False,35,4f63caeb,2024-05-15_00-04-02,114.87092113494873,4080.428558111191,28116,AT-MB-PC-E13,127.0.0.1,4080.428558111191,35,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,4.775727946179577e-10,8.214252067428873e-07,1.0,1.0,1.0,1.0,1.0,4.5677927199074053e-10,1.6763799282060177e-07,1.0,1.0,1.0,1.0,1.0,5.511387090998425e-10,2.011656288214425e-07,1715724359,,False,36,4f63caeb,2024-05-15_00-05-59,116.98696303367615,4197.415521144867,28116,AT-MB-PC-E13,127.0.0.1,4197.415521144867,36,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,4.2884112043104905e-10,7.376067271414044e-07,1.0,1.0,1.0,1.0,1.0,2.740675794091457e-10,1.0058280164315647e-07,1.0,1.0,1.0,1.0,1.0,3.2660073063064915e-10,1.1920926668018694e-07,1715724474,,False,37,4f63caeb,2024-05-15_00-07-54,114.97480750083923,4312.390328645706,28116,AT-MB-PC-E13,127.0.0.1,4312.390328645706,37,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,3.0430395193345645e-10,5.234027973255451e-07,1.0,1.0,1.0,1.0,1.0,2.334650014941198e-10,8.568165554834195e-08,1.0,1.0,1.0,1.0,1.0,2.8577564850298143e-10,1.0430811170358822e-07,1715724589,,False,38,4f63caeb,2024-05-15_00-09-49,115.26785635948181,4427.658185005188,28116,AT-MB-PC-E13,127.0.0.1,4427.658185005188,38,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,3.420301961507516e-06,0.0058829193737929275,1.0,1.0,1.0,1.0,1.0,8.526548622469506e-10,3.1292433444463086e-07,1.0,1.0,1.0,1.0,1.0,6.327889530478992e-10,2.309679678624832e-07,1715724704,,False,39,4f63caeb,2024-05-15_00-11-44,115.09554934501648,4542.7537343502045,28116,AT-MB-PC-E13,127.0.0.1,4542.7537343502045,39,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,8.29526565590221e-10,1.42678569281518e-06,1.0,1.0,1.0,1.0,1.0,8.222029033995819e-10,3.0174846554764656e-07,1.0,1.0,1.0,1.0,1.0,6.225826819076408e-10,2.272426788962889e-07,1715724819,,False,40,4f63caeb,2024-05-15_00-13-39,114.66356754302979,4657.417301893234,28116,AT-MB-PC-E13,127.0.0.1,4657.417301893234,40,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,7.613018027355432e-10,1.3094391007051343e-06,1.0,1.0,1.0,1.0,1.0,7.409976955372792e-10,2.719461542621815e-07,1.0,1.0,1.0,1.0,1.0,5.715513201229354e-10,2.0861623184487144e-07,1715724934,,False,41,4f63caeb,2024-05-15_00-15-34,114.69629216194153,4772.113594055176,28116,AT-MB-PC-E13,127.0.0.1,4772.113594055176,41,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,6.454279937380177e-10,1.1101361492293904e-06,1.0,1.0,1.0,1.0,1.0,5.58285955158617e-10,2.048909455432124e-07,1.0,1.0,1.0,1.0,1.0,4.213732985063304e-10,1.538012539548106e-07,1715725047,,False,42,4f63caeb,2024-05-15_00-17-27,113.66699647903442,4885.78059053421,28116,AT-MB-PC-E13,127.0.0.1,4885.78059053421,42,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,4.3425607037943206e-10,7.469204410526231e-07,1.0,1.0,1.0,1.0,1.0,3.654235333946016e-10,1.341104367558188e-07,1.0,1.0,1.0,1.0,1.0,2.2453801375299357e-10,8.195637501984265e-08,1715725162,,False,43,4f63caeb,2024-05-15_00-19-22,115.14428400993347,5000.924874544144,28116,AT-MB-PC-E13,127.0.0.1,5000.924874544144,43,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,2.360793154634694e-10,4.0605642259716745e-07,1.0,1.0,1.0,1.0,1.0,1.5225979121171245e-10,5.5879343374698465e-08,1.0,1.0,1.0,1.0,1.0,1.8371292128352234e-10,6.705521626848565e-08,1715725277,,False,44,4f63caeb,2024-05-15_00-21-17,114.58004212379456,5115.504916667938,28116,AT-MB-PC-E13,127.0.0.1,5115.504916667938,44,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,1.5702519581763787e-10,2.700833368063371e-07,1.0,1.0,1.0,1.0,1.0,1.3195848289336198e-10,4.8428763221863846e-08,1.0,1.0,1.0,1.0,1.0,1.5309409873762664e-10,5.5879346039233724e-08,1715725390,,False,45,4f63caeb,2024-05-15_00-23-10,113.25945043563843,5228.764367103577,28116,AT-MB-PC-E13,127.0.0.1,5228.764367103577,45,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,1.4511293116749215e-10,2.495942416080865e-07,1.0,1.0,1.0,1.0,1.0,1.218078299442391e-10,4.470347358953575e-08,1.0,1.0,1.0,1.0,1.0,1.224752816668034e-10,4.470347780838324e-08,1715725504,,False,46,4f63caeb,2024-05-15_00-25-04,114.01547574996948,5342.779842853546,28116,AT-MB-PC-E13,127.0.0.1,5342.779842853546,46,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,1.396982814311608e-10,2.4028104406159656e-07,1.0,1.0,1.0,1.0,1.0,1.3195847986823111e-10,4.842876211164082e-08,1.0,1.0,1.0,1.0,1.0,1.3268155584876863e-10,4.842876788480055e-08,1715725619,,False,47,4f63caeb,2024-05-15_00-26-59,115.0155017375946,5457.795344591141,28116,AT-MB-PC-E13,127.0.0.1,5457.795344591141,47,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,1.4403001401360982e-10,2.477316241034089e-07,1.0,1.0,1.0,1.0,1.0,1.218078299442391e-10,4.470347358953575e-08,1.0,1.0,1.0,1.0,1.0,1.3268155584876863e-10,4.842876788480055e-08,1715725732,,False,48,4f63caeb,2024-05-15_00-28-52,113.14314150810242,5570.938486099243,28116,AT-MB-PC-E13,127.0.0.1,5570.938486099243,48,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,1.3536655717538446e-10,2.3283047834166126e-07,1.0,1.0,1.0,1.0,1.0,1.2180783115429143e-10,4.470347403362496e-08,1.0,1.0,1.0,1.0,1.0,1.4288782881405108e-10,5.215405751712865e-08,1715725846,,False,49,4f63caeb,2024-05-15_00-30-46,113.9816164970398,5684.920102596283,28116,AT-MB-PC-E13,127.0.0.1,5684.920102596283,49,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,1.2995190014514601e-10,2.2351726824965112e-07,1.0,1.0,1.0,1.0,1.0,1.0150652707112418e-10,3.725289543510257e-08,1.0,1.0,1.0,1.0,1.0,1.224752816668034e-10,4.470347780838324e-08,1715725961,,False,50,4f63caeb,2024-05-15_00-32-41,115.14335536956787,5800.063457965851,28116,AT-MB-PC-E13,127.0.0.1,5800.063457965851,50,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,1.2128844330692065e-10,2.086161224879035e-07,1.0,1.0,1.0,1.0,1.0,1.0150652707112418e-10,3.725289543510257e-08,1.0,1.0,1.0,1.0,1.0,9.185646337929739e-11,3.352760913344355e-08,1715726075,,False,51,4f63caeb,2024-05-15_00-34-35,113.7199137210846,5913.783371686935,28116,AT-MB-PC-E13,127.0.0.1,5913.783371686935,51,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,1.1045912763274749e-10,1.8998969952832567e-07,1.0,1.0,1.0,1.0,1.0,8.120522722314011e-11,2.9802318390892424e-08,1.0,1.0,1.0,1.0,1.0,1.0206273756126263e-10,3.725289920986086e-08,1715726190,,False,52,4f63caeb,2024-05-15_00-36-30,114.9947612285614,6028.778132915497,28116,AT-MB-PC-E13,127.0.0.1,6028.778132915497,52,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,1.4944471209628104e-10,2.570449048056034e-07,1.0,1.0,1.0,1.0,1.0,8.120522722314011e-11,2.9802318390892424e-08,1.0,1.0,1.0,1.0,1.0,8.165019041401492e-11,2.980231950111545e-08,1715726303,,False,53,4f63caeb,2024-05-15_00-38-23,113.10158920288086,6141.879722118378,28116,AT-MB-PC-E13,127.0.0.1,6141.879722118378,53,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,8.555167930668609e-11,1.4714888840750007e-07,1.0,1.0,1.0,1.0,1.0,1.0150653554149058e-10,3.725289854372704e-08,1.0,1.0,1.0,1.0,1.0,1.3268155645711e-10,4.8428768106845155e-08,1715726417,,False,54,4f63caeb,2024-05-15_00-40-17,113.3737781047821,6255.25350022316,28116,AT-MB-PC-E13,127.0.0.1,6255.25350022316,54,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,7.688822027383382e-11,1.3224773887099417e-07,1.0,1.0,1.0,1.0,1.0,9.135588138231535e-11,3.352760846730973e-08,1.0,1.0,1.0,1.0,1.0,7.144391805707385e-11,2.6077030090831954e-08,1715726531,,False,55,4f63caeb,2024-05-15_00-42-11,114.02055978775024,6369.27406001091,28116,AT-MB-PC-E13,127.0.0.1,6369.27406001091,55,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,7.14735602098464e-11,1.2293452356093582e-07,1.0,1.0,1.0,1.0,1.0,8.120522903821863e-11,2.980231905702624e-08,1.0,1.0,1.0,1.0,1.0,7.144391684039107e-11,2.6077029646742744e-08,1715726645,,False,56,4f63caeb,2024-05-15_00-44-05,114.66862964630127,6483.942689657211,28116,AT-MB-PC-E13,127.0.0.1,6483.942689657211,56,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,7.688823150515977e-11,1.322477581888748e-07,1.0,1.0,1.0,1.0,1.0,6.090392253494669e-11,2.2351739570325435e-08,1.0,1.0,1.0,1.0,1.0,6.123764265842585e-11,2.2351739570325435e-08,1715726761,,False,57,4f63caeb,2024-05-15_00-46-01,115.3228669166565,6599.265556573868,28116,AT-MB-PC-E13,127.0.0.1,6599.265556573868,57,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,6.064423659628766e-11,1.0430808694561478e-07,1.0,1.0,1.0,1.0,1.0,6.090392313997287e-11,2.235173979237004e-08,1.0,1.0,1.0,1.0,1.0,5.1031369693143386e-11,1.8626449937997336e-08,1715726875,,False,58,4f63caeb,2024-05-15_00-47-55,113.84955644607544,6713.115113019943,28116,AT-MB-PC-E13,127.0.0.1,6713.115113019943,58,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,6.281010646991787e-11,1.0803338312825872e-07,1.0,1.0,1.0,1.0,1.0,5.075326837577146e-11,1.8626449493908126e-08,1.0,1.0,1.0,1.0,1.0,4.0825095511178156e-11,1.4901159861580027e-08,1715726990,,False,59,4f63caeb,2024-05-15_00-49-50,115.37648630142212,6828.491599321365,28116,AT-MB-PC-E13,127.0.0.1,6828.491599321365,59,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,5.847837608209574e-11,1.0058280686120469e-07,1.0,1.0,1.0,1.0,1.0,5.075326837577146e-11,1.8626449493908126e-08,1.0,1.0,1.0,1.0,1.0,2.041254836393046e-11,7.450580152834618e-09,1715727105,,False,60,4f63caeb,2024-05-15_00-51-45,114.87970876693726,6943.371308088303,28116,AT-MB-PC-E13,127.0.0.1,6943.371308088303,60,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,4.9814912659989664e-11,8.568164977518222e-08,1.0,1.0,1.0,1.0,1.0,4.060261421659623e-11,1.4901159417490817e-08,1.0,1.0,1.0,1.0,1.0,2.041254836393046e-11,7.450580152834618e-09,1715727219,,False,61,4f63caeb,2024-05-15_00-53-39,114.50427722930908,7057.875585317612,28116,AT-MB-PC-E13,127.0.0.1,7057.875585317612,61,256,3,1e-05
1.0,1.0,1.0,1.0,1.0,4.331731588412127e-11,7.450578332068858e-08,1.0,1.0,1.0,1.0,1.0,4.060261421659623e-11,1.4901159417490817e-08,1.0,1.0,1.0,1.0,1.0,3.061882254589569e-11,1.1175870229251927e-08,1715727334,,False,62,4f63caeb,2024-05-15_00-55-34,114.71798944473267,7172.593574762344,28116,AT-MB-PC-E13,127.0.0.1,7172.593574762344,62,256,3,1e-05
