train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss
0.43868,0.40097,0.52754,0.45563,0.43048,0.8944837082834804,30.412446081638336,0.46358,0.4698,0.97222,0.63348,0.55485,0.8296799182891845,4.148399591445923,0.49669,0.49158,0.9932,0.65766,0.5598,0.8714722037315369,8.714722037315369
0.48679,0.43208,0.48517,0.45709,0.48815,0.7529256273718441,25.5994713306427,0.56954,0.58537,0.33333,0.42478,0.5044,0.7099486470222474,3.5497432351112366,0.5,0.48305,0.38776,0.43019,0.48773,0.7237319767475128,7.237319767475128
0.59057,0.54378,0.5,0.52097,0.62852,0.6546960560714498,22.25966590642929,0.56291,0.54545,0.5,0.52174,0.55652,0.6931483268737793,3.4657416343688965,0.62583,0.59884,0.70068,0.64577,0.63103,0.6725224494934082,6.725224494934082
0.68208,0.64901,0.62288,0.63568,0.726,0.6108067789498497,20.76743048429489,0.5298,0.5098,0.36111,0.42276,0.55257,0.7056420683860779,3.5282103419303894,0.59603,0.59843,0.51701,0.55474,0.63533,0.6637983977794647,6.637983977794647
0.68019,0.66667,0.56356,0.61079,0.74101,0.5883525040219811,20.00398513674736,0.56291,0.5625,0.375,0.45,0.60408,0.7145369410514831,3.5726847052574158,0.68543,0.70312,0.61224,0.65455,0.70775,0.6354119002819061,6.354119002819061
0.71698,0.70476,0.62712,0.66368,0.77636,0.5721394296954659,19.452740609645844,0.5298,0.51163,0.30556,0.38261,0.58281,0.7405816912651062,3.702908456325531,0.65232,0.68103,0.53741,0.60076,0.7117,0.6247324645519257,6.247324645519257
0.73868,0.72622,0.66314,0.69324,0.79882,0.5462816348847221,18.57357558608055,0.61589,0.61667,0.51389,0.56061,0.63326,0.6968501329421997,3.4842506647109985,0.69868,0.67284,0.7415,0.7055,0.73237,0.6107890278100967,6.107890278100967
0.74717,0.72973,0.68644,0.70742,0.81062,0.5257726399337544,17.87626975774765,0.50993,0.47619,0.27778,0.35088,0.59546,0.7597218751907349,3.7986093759536743,0.6755,0.71681,0.55102,0.62308,0.73913,0.6262550175189971,6.262550175189972
0.75189,0.73804,0.68644,0.71131,0.81875,0.5199017875334796,17.676660776138306,0.50993,0.45,0.125,0.19565,0.61586,0.843047559261322,4.21523779630661,0.59934,0.72414,0.28571,0.40976,0.6668,0.8025093257427216,8.025093257427216
0.75,0.71975,0.71822,0.71898,0.82716,0.5161911179037655,17.550498008728027,0.62914,0.62903,0.54167,0.58209,0.67089,0.6923075079917907,3.461537539958954,0.71192,0.69481,0.72789,0.71096,0.72447,0.6574381589889526,6.574381589889526
0.76981,0.74675,0.73093,0.73876,0.84287,0.49324265297721415,16.77025020122528,0.52318,0.5,0.34722,0.40984,0.56312,0.7982478499412536,3.9912392497062683,0.6755,0.67883,0.63265,0.65493,0.74352,0.6095370471477508,6.0953704714775085
0.7566,0.74769,0.68432,0.7146,0.83272,0.5001062680693233,17.003613114356995,0.60927,0.62264,0.45833,0.528,0.69831,0.6978604435920716,3.4893022179603577,0.68212,0.72566,0.55782,0.63077,0.74308,0.6299831807613373,6.299831807613373
0.76792,0.72691,0.76695,0.74639,0.8453,0.4946345345062368,16.81757417321205,0.65563,0.59615,0.86111,0.70455,0.73189,0.6754485487937927,3.3772427439689636,0.66887,0.60538,0.91837,0.72973,0.80294,0.6279188722372055,6.279188722372055
0.77925,0.75427,0.74788,0.75106,0.84415,0.49883586343596964,16.960419356822968,0.64901,0.63014,0.63889,0.63448,0.67686,0.7425712943077087,3.7128564715385437,0.69205,0.66265,0.7483,0.70288,0.76353,0.6003913879394531,6.003913879394531
0.77264,0.74419,0.74576,0.74497,0.86284,0.45532460510730743,15.481036573648453,0.68212,0.7,0.58333,0.63636,0.74402,0.6276731669902802,3.1383658349514008,0.69868,0.72222,0.61905,0.66667,0.76546,0.6241269260644913,6.241269260644913
0.7934,0.75351,0.79661,0.77446,0.86178,0.4596920898732017,15.629531055688858,0.61589,0.6129,0.52778,0.56716,0.68724,0.6839093446731568,3.4195467233657837,0.61589,0.63025,0.5102,0.56391,0.68773,0.6940329670906067,6.940329670906067
0.80943,0.79221,0.77542,0.78373,0.88848,0.41596001737258015,14.142640590667725,0.60927,0.61404,0.48611,0.54264,0.70464,0.674279409646988,3.3713970482349396,0.75497,0.77444,0.70068,0.73571,0.80162,0.5723009467124939,5.723009467124939
0.80377,0.77966,0.77966,0.77966,0.88434,0.4291495829820633,14.591085821390152,0.68212,0.7,0.58333,0.63636,0.70745,0.690268087387085,3.451340436935425,0.72185,0.73684,0.66667,0.7,0.78565,0.5685444474220276,5.685444474220276
0.81887,0.79167,0.80508,0.79832,0.89386,0.43183595468016234,14.682422459125519,0.6755,0.61616,0.84722,0.71345,0.75527,0.6676425457000732,3.338212728500366,0.71854,0.65196,0.90476,0.75783,0.80711,0.5717091858386993,5.717091858386993
0.81038,0.7914,0.77966,0.78549,0.88732,0.42411795346175923,14.420010417699814,0.68212,0.64286,0.75,0.69231,0.71238,0.6844987511634827,3.4224937558174133,0.74172,0.69274,0.84354,0.76074,0.79487,0.5754327356815339,5.754327356815338
0.8,0.77897,0.76907,0.77399,0.89112,0.4159173448296154,14.141189724206924,0.68874,0.65432,0.73611,0.69281,0.71167,0.7476569771766662,3.7382848858833313,0.69868,0.67284,0.7415,0.7055,0.79609,0.5799743801355361,5.799743801355362
0.81321,0.79149,0.78814,0.78981,0.90658,0.38495898422072916,13.088605463504791,0.68212,0.64634,0.73611,0.68831,0.77075,0.6036962628364563,3.0184813141822815,0.72848,0.67196,0.86395,0.75595,0.79645,0.5666365772485733,5.666365772485733
0.8066,0.78344,0.78178,0.78261,0.89131,0.4139072684680714,14.072847127914429,0.70199,0.70149,0.65278,0.67626,0.77479,0.5838202476501465,2.9191012382507324,0.73841,0.73944,0.71429,0.72664,0.79763,0.5604523181915283,5.604523181915283
0.82736,0.8055,0.8072,0.80635,0.90604,0.38495009129538255,13.088303104043007,0.60927,0.58904,0.59722,0.5931,0.65594,0.8001708030700684,4.000854015350342,0.67881,0.67606,0.65306,0.66436,0.7623,0.6226505637168884,6.226505637168884
0.81226,0.78858,0.79025,0.78942,0.89961,0.39889997682150674,13.562599211931229,0.68212,0.6875,0.61111,0.64706,0.75246,0.6017253339290619,3.0086266696453094,0.71854,0.73485,0.65986,0.69534,0.79759,0.5815697282552719,5.815697282552719
0.82264,0.81278,0.78178,0.79698,0.91067,0.38348177250693827,13.0383802652359,0.62914,0.67391,0.43056,0.52542,0.70658,0.776874041557312,3.88437020778656,0.70199,0.76636,0.55782,0.64567,0.78495,0.6553860157728195,6.553860157728195
0.83491,0.80873,0.82415,0.81637,0.90742,0.3781528231852195,12.857195988297462,0.64901,0.67273,0.51389,0.58268,0.75774,0.6568523168563842,3.2842615842819214,0.71192,0.76786,0.58503,0.66409,0.7889,0.6183799028396606,6.1837990283966064
0.83679,0.81741,0.81568,0.81654,0.91173,0.3843763759907554,13.068796783685684,0.6755,0.70909,0.54167,0.61417,0.73383,0.7270312905311584,3.6351564526557922,0.75497,0.79675,0.66667,0.72593,0.80759,0.575345304608345,5.75345304608345
0.83019,0.80802,0.81144,0.80973,0.91513,0.3704736473805764,12.596104010939598,0.62252,0.60563,0.59722,0.6014,0.71431,0.6683736205101013,3.3418681025505066,0.75828,0.75342,0.7483,0.75085,0.79346,0.5657368242740631,5.657368242740631
0.84717,0.83991,0.81144,0.82543,0.91873,0.36373894968453574,12.367124289274216,0.70199,0.72131,0.61111,0.66165,0.77778,0.6449406743049622,3.224703371524811,0.70861,0.76577,0.57823,0.65891,0.80167,0.5893374770879746,5.8933747708797455
0.85,0.82536,0.8411,0.83316,0.92271,0.3519728486152256,11.967076852917671,0.70861,0.71875,0.63889,0.67647,0.76512,0.6244047403335571,3.1220237016677856,0.75497,0.77037,0.70748,0.73759,0.81299,0.5743704497814178,5.7437044978141785
0.83019,0.83032,0.77754,0.80306,0.92159,0.3574021725970156,12.15167386829853,0.72848,0.71831,0.70833,0.71329,0.77162,0.6445243299007416,3.222621649503708,0.75828,0.75,0.7551,0.75254,0.80439,0.5696025639772415,5.696025639772415
