train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/modules/1/times
0.49998,0.49998,0.38118,0.43257,0.49993,0.7184338418203731,1235.7062079310417,0.50119,0.50143,0.41891,0.45647,0.50126,0.7201172633132104,264.2830356359482,0.49931,0.49913,0.39123,0.43864,0.49889,0.7219650707832754,263.51725083589554,1714572171,,False,1,331e587c,2024-05-01_16-02-51,2163.9722282886505,2163.9722282886505,32932,AT-MB-PC-E13,127.0.0.1,2163.9722282886505,1,3
0.89933,0.89702,0.90223,0.89962,0.9762,0.1871112437574951,321.83133926289156,0.9299,0.91389,0.94923,0.93123,0.98843,0.13470441831132443,49.436521520256065,0.93859,0.92796,0.95101,0.93935,0.99091,0.12134909269396751,44.29241883329814,1714574265,,False,2,331e587c,2024-05-01_16-37-45,2093.683704137802,4257.655932426453,32932,AT-MB-PC-E13,127.0.0.1,4257.655932426453,2,3
0.95924,0.95928,0.95919,0.95924,0.99553,0.08490694002871034,146.03993684938177,0.93509,0.95721,0.9109,0.93348,0.99084,0.11504716644769697,42.22231008630479,0.95058,0.96044,0.93988,0.95005,0.99467,0.09111465645586428,33.25684960639046,1714576367,,False,3,331e587c,2024-05-01_17-12-47,2101.8119974136353,6359.467929840088,32932,AT-MB-PC-E13,127.0.0.1,6359.467929840088,3,3
0.96348,0.9638,0.96314,0.96347,0.99636,0.07638161644469176,131.3763802848698,0.94225,0.93066,0.95571,0.94302,0.99207,0.10922304327391616,40.08485688152723,0.94733,0.93869,0.95718,0.94784,0.99321,0.10190307610135602,37.19462277699495,1714578431,,False,4,331e587c,2024-05-01_17-47-11,2064.425417661667,8423.893347501755,32932,AT-MB-PC-E13,127.0.0.1,8423.893347501755,4,3
0.96646,0.96663,0.96628,0.96645,0.99701,0.06805481216379544,117.05427692172816,0.93339,0.91501,0.95554,0.93483,0.99069,0.11181084331628906,41.034579497078084,0.9463,0.93374,0.96077,0.94707,0.99288,0.09856138237048745,35.97490456522792,1714580545,,False,5,331e587c,2024-05-01_18-22-25,2113.4647533893585,10537.358100891113,32932,AT-MB-PC-E13,127.0.0.1,10537.358100891113,5,3
0.96891,0.9689,0.96893,0.96891,0.9974,0.06318730884959223,108.68217122129863,0.9408,0.92259,0.96235,0.94205,0.99263,0.0990373239601418,36.34669789337204,0.95118,0.93842,0.96574,0.95188,0.99488,0.08792677002022847,32.09327105738339,1714582631,,False,6,331e587c,2024-05-01_18-57-11,2085.903356075287,12623.2614569664,32932,AT-MB-PC-E13,127.0.0.1,12623.2614569664,6,3
0.97113,0.97465,0.96742,0.97102,0.99762,0.06034410602913467,103.79186237011163,0.94668,0.98128,0.91073,0.94469,0.99391,0.08968148008718509,32.913103191996925,0.95461,0.98307,0.92515,0.95323,0.99581,0.07776178865636099,28.383052859571762,1714584741,,False,7,331e587c,2024-05-01_19-32-21,2110.0351343154907,14733.29659128189,32932,AT-MB-PC-E13,127.0.0.1,14733.29659128189,7,3
0.97267,0.97261,0.97273,0.97267,0.99776,0.058845252768582594,101.21383476196206,0.94174,0.91541,0.97342,0.94353,0.99329,0.09476510719664215,34.77879434116767,0.95735,0.9422,0.97448,0.95807,0.99594,0.07627457414513727,27.840219562975108,1714586652,,False,8,331e587c,2024-05-01_20-04-12,1911.1271617412567,16644.423753023148,32932,AT-MB-PC-E13,127.0.0.1,16644.423753023148,8,3
0.97262,0.97464,0.97049,0.97256,0.99793,0.05605972574492541,96.4227282812717,0.95034,0.94361,0.95792,0.95071,0.99465,0.08833361617974653,32.418437137966976,0.95538,0.95266,0.95838,0.95551,0.99575,0.08131701067400608,29.68070889601222,1714588495,,False,9,331e587c,2024-05-01_20-34-55,1842.774566411972,18487.19831943512,32932,AT-MB-PC-E13,127.0.0.1,18487.19831943512,9,3
0.97271,0.96961,0.97602,0.9728,0.99792,0.05586818104836925,96.0932714031951,0.94591,0.96533,0.92504,0.94476,0.99392,0.08878501011520226,32.58409871227923,0.95247,0.96893,0.93491,0.95162,0.99524,0.08190316915773621,29.894656742573716,1714590474,,False,10,331e587c,2024-05-01_21-07-54,1979.2406301498413,20466.43894958496,32932,AT-MB-PC-E13,127.0.0.1,20466.43894958496,10,3
