train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/modules/1/times
0.49998,0.49998,0.38118,0.43257,0.49993,0.7184338414391805,1235.7062072753906,0.50119,0.50143,0.41891,0.45647,0.50126,0.7201172754939961,264.28304010629654,0.49931,0.49913,0.39123,0.43864,0.49889,0.7219650789482953,263.5172538161278,1714572168,,False,1,d0a2fc3e,2024-05-01_16-02-48,2165.4551680088043,2165.4551680088043,25968,AT-MB-PC-E13,127.0.0.1,2165.4551680088043,1,3
0.89798,0.89393,0.90312,0.89851,0.97557,0.18913491877421282,325.31206029164605,0.92939,0.89938,0.96695,0.93194,0.98909,0.12471302702505273,45.769680918194354,0.93799,0.9103,0.97174,0.94002,0.99158,0.11111793548111128,40.558046450605616,1714574266,,False,2,d0a2fc3e,2024-05-01_16-37-46,2097.358308315277,4262.813476324081,25968,AT-MB-PC-E13,127.0.0.1,4262.813476324081,2,3
0.95985,0.95915,0.96061,0.95988,0.99542,0.08673836250131582,149.1899835022632,0.93339,0.91406,0.95673,0.93491,0.98989,0.13108598688133288,48.10855718544917,0.95195,0.94427,0.9606,0.95236,0.99413,0.10421400316783597,38.03811115626013,1714576378,,False,3,d0a2fc3e,2024-05-01_17-12-58,2111.862688064575,6374.676164388657,25968,AT-MB-PC-E13,127.0.0.1,6374.676164388657,3,3
0.96451,0.96467,0.96434,0.9645,0.99657,0.0734343302929246,126.30704810383031,0.94131,0.91722,0.97019,0.94296,0.99223,0.10736780328030904,39.403983803873416,0.94561,0.92501,0.96985,0.9469,0.9931,0.10319010369576935,37.66438784895581,1714578446,,False,4,d0a2fc3e,2024-05-01_17-47-26,2068.4445536136627,8443.12071800232,25968,AT-MB-PC-E13,127.0.0.1,8443.12071800232,4,3
0.96811,0.96922,0.96693,0.96808,0.99717,0.06629255923261829,114.02320188010344,0.93859,0.98095,0.89455,0.93576,0.99207,0.10469620043341034,38.423505559061596,0.9493,0.98628,0.91127,0.94729,0.99426,0.09263234062958349,33.810804329797975,1714580565,,False,5,d0a2fc3e,2024-05-01_18-22-45,2119.3700976371765,10562.490815639496,25968,AT-MB-PC-E13,127.0.0.1,10562.490815639496,5,3
0.96998,0.97277,0.96702,0.96989,0.99739,0.06206640509625749,106.75421676556289,0.94489,0.97768,0.91056,0.94293,0.99372,0.09034136795008692,33.1552820376819,0.95632,0.97914,0.93251,0.95526,0.99557,0.0786453320448644,28.705546196375508,1714582653,,False,6,d0a2fc3e,2024-05-01_18-57-33,2088.1158113479614,12650.606626987457,25968,AT-MB-PC-E13,127.0.0.1,12650.606626987457,6,3
0.97076,0.97267,0.96873,0.9707,0.99761,0.05992370555564818,103.06877355571487,0.93492,0.89766,0.98177,0.93784,0.9924,0.11368743741508301,41.72328953133547,0.9517,0.92505,0.98304,0.95316,0.99529,0.09270761614248367,33.83827989200654,1714584762,,False,7,d0a2fc3e,2024-05-01_19-32-42,2108.81010055542,14759.416727542877,25968,AT-MB-PC-E13,127.0.0.1,14759.416727542877,7,3
0.97277,0.97382,0.97166,0.97274,0.99794,0.05551256412285892,95.48161029131734,0.94259,0.97168,0.91175,0.94076,0.99263,0.10487142423723256,38.48781269506435,0.95486,0.97701,0.93165,0.95379,0.99499,0.09289217707820632,33.90564463354531,1714586675,,False,8,d0a2fc3e,2024-05-01_20-04-35,1912.4081089496613,16671.82483649254,25968,AT-MB-PC-E13,127.0.0.1,16671.82483649254,8,3
0.97231,0.97197,0.97267,0.97232,0.99786,0.05714796509710564,98.2944999670217,0.94804,0.91746,0.98467,0.94988,0.99389,0.08816718879549629,32.357358287947136,0.95392,0.92742,0.98493,0.95531,0.99533,0.0822761561561293,30.030796996987192,1714588521,,False,9,d0a2fc3e,2024-05-01_20-35-21,1846.3494300842285,18518.174266576767,25968,AT-MB-PC-E13,127.0.0.1,18518.174266576767,9,3
0.97197,0.96948,0.97462,0.97204,0.99772,0.05894976925154096,101.39360311265045,0.9368,0.94967,0.92249,0.93588,0.99183,0.12064839388311736,44.27796055510407,0.94339,0.9523,0.93354,0.94283,0.99327,0.11269766839375808,41.1346489637217,1714590499,,False,10,d0a2fc3e,2024-05-01_21-08-19,1977.7660901546478,20495.940356731415,25968,AT-MB-PC-E13,127.0.0.1,20495.940356731415,10,3
