train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.6200000047683716,0.25,0.63,0.6499999761581421,0.8100000023841858,0.619203765742695,193.81077867746353,2.7799999713897705,-8.74,0.54,8.9399995803833,2.990000009536743,2.776988162019382,869.1972947120667,1711575433,,True,100,b5c26ac4,2024-03-27_22-37-13,87.34564924240112,7941.4042246341705,26888,AT-MB-PC-EOS,127.0.0.1,7941.4042246341705,100,64,3,0.5,1e-05,b5c26ac4
0.7099999785423279,0.04,0.54,0.8399999737739563,0.9100000262260437,0.7080036637882074,221.60514676570892,5.369999885559082,-33.95,0.41,32.08000183105469,5.659999847412109,5.374034587567607,1682.072825908661,1711568174,,True,5,af9fed6f,2024-03-27_20-36-14,116.50557374954224,675.8944659233093,27396,AT-MB-PC-EOS,127.0.0.1,675.8944659233093,5,256,6,0.5,0.001,af9fed6f
0.6200000047683716,0.25,0.63,0.6499999761581421,0.8100000023841858,0.6195061092559522,193.90541219711304,2.759999990463257,-8.64,0.54,8.850000381469727,2.9700000286102295,2.760423600102385,864.0125868320465,1711575460,,True,100,abc91f9e,2024-03-27_22-37-40,79.34049987792969,7954.060935258865,19328,AT-MB-PC-EOS,127.0.0.1,7954.060935258865,100,64,3,0.5,1e-05,abc91f9e
0.25999999046325684,0.84,0.92,0.14000000059604645,0.3700000047683716,0.2645183284633076,82.79423680901527,0.3400000035762787,0.74,0.88,0.23999999463558197,0.47999998927116394,0.3388695721142589,106.06617607176304,1711575475,,True,100,ed149712,2024-03-27_22-37-55,69.92584466934204,7953.38951253891,25244,AT-MB-PC-EOS,127.0.0.1,7953.38951253891,100,64,3,0.0,0.0001,ed149712
1.0299999713897705,-1.02,0.35,1.75,1.3200000524520874,1.0276562584855686,321.65640890598297,6.03000020980835,-45.79,0.35,42.939998626708984,6.550000190734863,6.034096199864397,1888.6721105575562,1711569335,,True,15,16826da3,2024-03-27_20-55-35,120.37622666358948,1821.7093305587769,27336,AT-MB-PC-EOS,127.0.0.1,1821.7093305587769,15,64,6,0.5,1e-05,16826da3
0.6899999976158142,0.07,0.59,0.800000011920929,0.8999999761581421,0.6886454578786613,215.54602831602097,2.6500000953674316,-8.51,0.46,8.729999542236328,2.950000047683716,2.646845533444097,828.4626519680023,1711568665,,True,5,f0878709,2024-03-27_20-44-25,72.45983171463013,480.1081621646881,6048,AT-MB-PC-EOS,127.0.0.1,480.1081621646881,5,256,3,0.5,0.001,f0878709
1.100000023841858,-1.22,0.26,1.9199999570846558,1.3899999856948853,1.0958427314560253,342.99877494573593,7.460000038146973,-66.15,0.2,61.630001068115234,7.849999904632568,7.455148153030835,2333.461371898651,1711569647,,True,5,b7c2bfaa,2024-03-27_21-00-47,181.35331892967224,950.5963597297668,27408,AT-MB-PC-EOS,127.0.0.1,950.5963597297668,5,256,10,0.5,0.0001,b7c2bfaa
1.2899999618530273,-2.33,0.29,2.890000104904175,1.7000000476837158,1.2938093493540828,404.9623263478279,4.860000133514404,-29.61,0.37,28.09000015258789,5.300000190734863,4.859277443383068,1520.9538397789001,1711570294,,True,5,72e1b547,2024-03-27_21-11-34,177.93636536598206,949.725527048111,16192,AT-MB-PC-EOS,127.0.0.1,949.725527048111,5,256,10,0.2,1e-05,72e1b547
0.3499999940395355,0.74,0.87,0.23000000417232513,0.4699999988079071,0.3472186976823563,108.67945237457752,0.5699999928474426,0.39,0.86,0.5600000023841858,0.75,0.5712424323391229,178.79888132214546,1711582516,,True,100,461cfc6a,2024-03-28_00-35-16,137.63938784599304,12859.37413597107,22104,AT-MB-PC-EOS,127.0.0.1,12859.37413597107,100,64,6,0.2,0.0001,461cfc6a
3.4000000953674316,-15.53,-0.02,14.34000015258789,3.7899999618530273,3.398818877558358,1063.830308675766,3.180000066757202,-13.81,-0.03,13.600000381469727,3.690000057220459,3.1794844694411792,995.1786389350891,1711570790,,True,5,2a501780,2024-03-27_21-19-50,79.02675652503967,485.93373370170593,5180,AT-MB-PC-EOS,127.0.0.1,485.93373370170593,5,256,3,0.5,1e-05,2a501780
0.3400000035762787,0.75,0.87,0.20999999344348907,0.46000000834465027,0.33832240214172643,105.89491187036037,0.3499999940395355,0.71,0.88,0.25999999046325684,0.5099999904632568,0.34924357367780645,109.31323856115341,1711589644,,True,100,5c7b8db6,2024-03-28_02-34-04,172.78704023361206,18843.570180892944,26908,AT-MB-PC-EOS,127.0.0.1,18843.570180892944,100,256,10,0.2,0.001,5c7b8db6
1.0299999713897705,-1.02,0.35,1.75,1.3200000524520874,1.0274947140925228,321.6058455109596,6.019999980926514,-45.56,0.35,42.72999954223633,6.539999961853027,6.0206967908353475,1884.4780955314636,1711577480,,True,15,23dbdef2,2024-03-27_23-11-20,139.56595873832703,2037.0020587444305,9780,AT-MB-PC-EOS,127.0.0.1,2037.0020587444305,15,128,6,0.5,1e-05,23dbdef2
0.4399999976158142,0.61,0.79,0.3400000035762787,0.5799999833106995,0.44041537752928445,137.85001316666603,0.7900000214576721,0.03,0.83,0.8899999856948853,0.9399999976158142,0.792845088833818,248.16051280498505,1711576847,,True,15,c3b4fee3,2024-03-27_23-00-47,87.07351756095886,1377.5900793075562,17568,AT-MB-PC-EOS,127.0.0.1,1377.5900793075562,15,128,3,0.0,0.001,c3b4fee3
0.7599999904632568,-0.12,0.52,0.9700000286102295,0.9800000190734863,0.7553839833972553,236.4351868033409,2.190000057220459,-5.53,0.6,5.989999771118164,2.450000047683716,2.194390203244389,686.8441336154938,1711576570,,True,5,1cfc99b7,2024-03-27_22-56-10,205.70853996276855,1086.2841219902039,14480,AT-MB-PC-EOS,127.0.0.1,1086.2841219902039,5,128,10,0.2,0.0001,1cfc99b7
1.649999976158142,-4.44,0.28,4.71999979019165,2.1700000762939453,1.65102930133716,516.772171318531,1.6799999475479126,-3.64,0.29,4.260000228881836,2.059999942779541,1.681252826897862,526.2321348190308,1711577085,,True,5,91768023,2024-03-27_23-04-45,86.56112051010132,505.3903465270996,20008,AT-MB-PC-EOS,127.0.0.1,505.3903465270996,5,128,3,0.2,1e-05,91768023
0.2199999988079071,0.89,0.95,0.10000000149011612,0.3199999928474426,0.21655283763576239,67.78103817999363,0.3400000035762787,0.74,0.88,0.23999999463558197,0.49000000953674316,0.33690636269391155,105.45169152319431,1711589974,,True,100,7e30a5ac,2024-03-28_02-39-34,120.33723282814026,13117.610594511032,24192,AT-MB-PC-EOS,127.0.0.1,13117.610594511032,100,256,6,0.0,0.0001,7e30a5ac
3.9600000381469727,-18.51,0.15,16.920000076293945,4.110000133514404,3.9597631750015405,1239.4058737754822,4.989999771118164,-30.61,0.22,29.010000228881836,5.389999866485596,4.990968628051562,1562.1731805801392,1711578210,,True,5,bdcba1d5,2024-03-27_23-23-30,206.21640491485596,1094.9900641441345,15780,AT-MB-PC-EOS,127.0.0.1,1094.9900641441345,5,64,10,0.5,1e-05,bdcba1d5
1.0299999713897705,-1.02,0.35,1.7599999904632568,1.3200000524520874,1.027749473294511,321.68558514118195,6.019999980926514,-45.54,0.35,42.720001220703125,6.539999961853027,6.022314652086447,1884.9844861030579,1711579571,,True,15,30ddf6c9,2024-03-27_23-46-11,127.07237529754639,2081.1997530460358,13076,AT-MB-PC-EOS,127.0.0.1,2081.1997530460358,15,256,6,0.5,1e-05,30ddf6c9
0.28999999165534973,0.81,0.91,0.17000000178813934,0.4099999964237213,0.29259146888035176,91.5811297595501,0.3199999928474426,0.75,0.89,0.23000000417232513,0.47999998927116394,0.32494260784916984,101.70703625679016,1711591312,,True,100,f630005c,2024-03-28_03-01-52,135.5246546268463,13092.746856689453,24784,AT-MB-PC-EOS,127.0.0.1,13092.746856689453,100,128,6,0.0,0.001,f630005c
0.38999998569488525,0.68,0.83,0.2800000011920929,0.5199999809265137,0.38954862042928273,121.9287181943655,0.4000000059604645,0.67,0.86,0.3100000023841858,0.550000011920929,0.4014675471538934,125.65934225916862,1711585750,,True,45,aade5782,2024-03-28_01-29-10,136.92315888404846,6170.4100131988525,23116,AT-MB-PC-EOS,127.0.0.1,6170.4100131988525,45,256,6,0.2,0.001,aade5782
0.25999999046325684,0.84,0.92,0.14000000059604645,0.3700000047683716,0.262480759630188,82.15647776424885,0.3400000035762787,0.74,0.88,0.23999999463558197,0.49000000953674316,0.34061225372762344,106.61163541674614,1711591012,,True,100,bf3cdfc5,2024-03-28_02-56-52,80.86788392066956,8486.740926742554,11012,AT-MB-PC-EOS,127.0.0.1,8486.740926742554,100,64,3,0.0,0.0001,bf3cdfc5
0.3499999940395355,0.75,0.87,0.2199999988079071,0.4699999988079071,0.3458883720941056,108.26306046545506,0.38999998569488525,0.67,0.84,0.3100000023841858,0.550000011920929,0.3943382493032815,123.42787203192711,1711589608,,True,45,f24de3ee,2024-03-28_02-33-28,91.28289151191711,3848.0910782814026,14508,AT-MB-PC-EOS,127.0.0.1,3848.0910782814026,45,64,3,0.0,0.0001,f24de3ee
0.27000001072883606,0.83,0.92,0.14000000059604645,0.3799999952316284,0.2680025708180266,83.88480466604233,0.3400000035762787,0.74,0.88,0.23999999463558197,0.49000000953674316,0.33938467026518554,106.22740179300308,1711597551,,True,100,5f9f2311,2024-03-28_04-45-51,70.36424088478088,7932.966039419174,1516,AT-MB-PC-EOS,127.0.0.1,7932.966039419174,100,64,3,0.0,0.0001,5f9f2311
0.5099999904632568,0.48,0.73,0.44999998807907104,0.6700000166893005,0.5087520376371499,159.23938778042793,0.8899999856948853,-0.32,0.75,1.2100000381469727,1.100000023841858,0.8892561787614426,278.33718395233154,1711592365,,True,15,2c3a7ec2,2024-03-28_03-19-25,176.31921815872192,2710.9233210086823,25712,AT-MB-PC-EOS,127.0.0.1,2710.9233210086823,15,256,10,0.2,0.001,2c3a7ec2
0.46000000834465027,0.57,0.78,0.3700000047683716,0.6100000143051147,0.4599178339155337,143.95428201556206,0.5299999713897705,0.43,0.79,0.5199999809265137,0.7200000286102295,0.5348640470839918,167.41244673728943,1711591930,,True,15,3421bb5f,2024-03-28_03-12-10,118.63417792320251,1947.7377891540527,3932,AT-MB-PC-EOS,127.0.0.1,1947.7377891540527,15,64,6,0.0,0.0001,3421bb5f
0.25999999046325684,0.84,0.92,0.14000000059604645,0.3700000047683716,0.2647580545359907,82.86927106976509,0.3400000035762787,0.75,0.88,0.23000000417232513,0.47999998927116394,0.3375625558935415,105.6570799946785,1711598850,,True,100,60d20aad,2024-03-28_05-07-30,65.4391131401062,7828.451613664627,2584,AT-MB-PC-EOS,127.0.0.1,7828.451613664627,100,64,3,0.0,0.0001,60d20aad
0.6499999761581421,0.17,0.64,0.7200000286102295,0.8500000238418579,0.6474380015184323,202.64809447526932,0.6700000166893005,0.26,0.76,0.6800000071525574,0.8199999928474426,0.6660678932270684,208.4792505800724,1711592033,,True,5,2b535276,2024-03-28_03-13-53,106.22127628326416,709.5783689022064,13076,AT-MB-PC-EOS,127.0.0.1,709.5783689022064,5,128,6,0.0,0.001,2b535276
0.28999999165534973,0.81,0.91,0.1599999964237213,0.4000000059604645,0.28754272304784756,90.00087231397629,0.3199999928474426,0.75,0.89,0.23000000417232513,0.47999998927116394,0.32475261214061285,101.64756760001183,1711603280,,True,100,4b72c7c5,2024-03-28_06-21-20,59.083139419555664,11335.09936785698,2580,AT-MB-PC-EOS,127.0.0.1,11335.09936785698,100,128,6,0.0,0.001,4b72c7c5
0.44999998807907104,0.59,0.78,0.36000001430511475,0.6000000238418579,0.44996765165473707,140.8398749679327,0.7799999713897705,0.01,0.84,0.9100000262260437,0.949999988079071,0.7816752244870122,244.66434526443481,1711593299,,True,15,91cbbfb4,2024-03-28_03-34-59,80.32914352416992,1257.1671538352966,27008,AT-MB-PC-EOS,127.0.0.1,1257.1671538352966,15,128,3,0.0,0.001,91cbbfb4
0.44999998807907104,0.59,0.79,0.3499999940395355,0.5899999737739563,0.4480189621543732,140.2299351543188,0.550000011920929,0.49,0.83,0.4699999988079071,0.6800000071525574,0.5482003721185386,171.58671647310257,1711594217,,True,15,9e9373b3,2024-03-28_03-50-17,117.9733533859253,1842.5479190349579,23964,AT-MB-PC-EOS,127.0.0.1,1842.5479190349579,15,128,6,0.0,0.001,9e9373b3
0.27000001072883606,0.83,0.92,0.14000000059604645,0.3799999952316284,0.26710913356500693,83.60515880584717,0.3400000035762787,0.74,0.88,0.23999999463558197,0.49000000953674316,0.33776906865854234,105.72171849012375,1711601086,,True,100,ecee86e6,2024-03-28_05-44-46,72.82392644882202,7776.496498823166,8696,AT-MB-PC-EOS,127.0.0.1,7776.496498823166,100,128,3,0.0,0.0001,ecee86e6
0.6100000143051147,0.25,0.66,0.6499999761581421,0.8100000023841858,0.6092083712164967,190.68222019076347,0.7400000095367432,-0.11,0.6,1.0099999904632568,1.0099999904632568,0.7419285511437316,232.22363650798798,1711594915,,True,5,3ff3416b,2024-03-28_04-01-55,118.72784233093262,688.7955274581909,26228,AT-MB-PC-EOS,127.0.0.1,688.7955274581909,5,64,6,0.0,0.001,3ff3416b
0.44999998807907104,0.58,0.79,0.36000001430511475,0.6000000238418579,0.45103230805823596,141.17311242222786,0.5,0.5,0.79,0.46000000834465027,0.6800000071525574,0.49710957091837266,155.59529569745064,1711596779,,True,15,25e77dc2,2024-03-28_04-32-59,115.46751689910889,1853.5084114074707,22172,AT-MB-PC-EOS,127.0.0.1,1853.5084114074707,15,256,6,0.0,0.0001,25e77dc2
0.36000001430511475,0.73,0.86,0.23999999463558197,0.49000000953674316,0.3584879270662515,112.20672117173672,0.4000000059604645,0.63,0.87,0.3400000035762787,0.5799999833106995,0.404577623636197,126.63279619812965,1711600272,,True,45,1afaff5e,2024-03-28_05-31-12,76.00510215759277,3483.4071493148804,13364,AT-MB-PC-EOS,127.0.0.1,3483.4071493148804,45,64,3,0.0,0.001,1afaff5e
0.6100000143051147,0.23,0.64,0.6700000166893005,0.8199999928474426,0.609807455120757,190.86973345279694,0.6399999856948853,0.23,0.68,0.7099999785423279,0.8399999737739563,0.6403523306496227,200.4302794933319,1711598045,,True,5,eac68bd5,2024-03-28_04-54-05,80.65170788764954,484.51836800575256,23116,AT-MB-PC-EOS,127.0.0.1,484.51836800575256,5,128,3,0.0,0.0001,eac68bd5
0.6200000047683716,0.24,0.66,0.6600000262260437,0.8100000023841858,0.6153568893004531,192.6067063510418,0.6200000047683716,0.22,0.66,0.7200000286102295,0.8500000238418579,0.6225084922374627,194.84515807032585,1711598737,,True,5,78a15a97,2024-03-28_05-05-37,115.84893345832825,681.6186962127686,21708,AT-MB-PC-EOS,127.0.0.1,681.6186962127686,5,64,6,0.0,0.001,78a15a97
0.6100000143051147,0.23,0.65,0.6700000166893005,0.8199999928474426,0.6096125902078403,190.80874073505402,0.6399999856948853,0.25,0.69,0.6899999976158142,0.8299999833106995,0.6410858433086651,200.65986895561218,1711599223,,True,5,c0818aa8,2024-03-28_05-13-43,80.51167750358582,476.3026638031006,22140,AT-MB-PC-EOS,127.0.0.1,476.3026638031006,5,128,3,0.0,0.0001,c0818aa8
0.6200000047683716,0.23,0.65,0.6600000262260437,0.8199999928474426,0.6226456379547668,194.888084679842,0.6200000047683716,0.32,0.69,0.6200000047683716,0.7900000214576721,0.6202370949065723,194.13421070575714,1711599806,,True,5,8beaca72,2024-03-28_05-23-26,170.6905906200409,946.0139751434326,25768,AT-MB-PC-EOS,127.0.0.1,946.0139751434326,5,64,10,0.0,0.001,8beaca72
0.46000000834465027,0.58,0.79,0.3700000047683716,0.6100000143051147,0.455533871778284,142.5821018666029,0.5299999713897705,0.42,0.81,0.5299999713897705,0.7300000190734863,0.532967144593644,166.8187162578106,1711600497,,True,15,235ed32a,2024-03-28_05-34-57,78.49246263504028,1264.32453083992,15988,AT-MB-PC-EOS,127.0.0.1,1264.32453083992,15,64,3,0.0,0.0001,235ed32a
