train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate
4.860000133514404,-27.57,0.08,24.780000686645508,4.980000019073486,4.860230937933388,1521.2522835731506,3.049999952316284,-10.06,0.24,10.149999618530273,3.190000057220459,3.0488865817316806,954.301500082016,1711577416,,False,1,bdcba1d5,2024-03-27_23-10-16,300.73438811302185,300.73438811302185,15780,AT-MB-PC-EOS,127.0.0.1,300.73438811302185,1,64,10,0.5,1e-05
4.809999942779541,-26.97,0.11,24.270000457763672,4.929999828338623,4.811088274081294,1505.870629787445,2.5999999046325684,-7.32,0.24,7.639999866485596,2.759999990463257,2.6030106704455975,814.742339849472,1711577594,,False,2,bdcba1d5,2024-03-27_23-13-14,177.7587652206421,478.49315333366394,15780,AT-MB-PC-EOS,127.0.0.1,478.49315333366394,2,64,10,0.5,1e-05
4.650000095367432,-25.27,0.09,22.790000915527344,4.769999980926514,4.650671258902016,1455.6601040363312,1.6799999475479126,-2.92,0.26,3.5899999141693115,1.899999976158142,1.6835494841249605,526.9509885311127,1711577802,,False,3,bdcba1d5,2024-03-27_23-16-42,208.08025288581848,686.5734062194824,15780,AT-MB-PC-EOS,127.0.0.1,686.5734062194824,3,64,10,0.5,1e-05
4.380000114440918,-22.5,0.12,20.389999389648438,4.519999980926514,4.383533019227341,1372.045835018158,1.090000033378601,-1.27,0.22,2.0899999141693115,1.440000057220459,1.0942191211179422,342.4905849099159,1711578004,,False,4,bdcba1d5,2024-03-27_23-20-04,202.20025300979614,888.7736592292786,15780,AT-MB-PC-EOS,127.0.0.1,888.7736592292786,4,64,10,0.5,1e-05
3.9600000381469727,-18.51,0.15,16.920000076293945,4.110000133514404,3.9597631750015405,1239.4058737754822,4.989999771118164,-30.61,0.22,29.010000228881836,5.389999866485596,4.990968628051562,1562.1731805801392,1711578210,,True,5,bdcba1d5,2024-03-27_23-23-30,206.21640491485596,1094.9900641441345,15780,AT-MB-PC-EOS,127.0.0.1,1094.9900641441345,5,64,10,0.5,1e-05
