train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_ranking_accuracy_0.1,val_ranking_accuracy_0.2,val_ranking_accuracy_0.3,val_ranking_accuracy_0.4,val_ranking_accuracy_0.5,val_ranking_accuracy_0.6,val_ranking_accuracy_0.7,val_ranking_accuracy_0.8,val_ranking_accuracy_0.9,val_ranking_accuracy_1.0,val_ranking_accuracy_1.1,val_ranking_accuracy_1.2,val_ranking_accuracy_1.3,val_ranking_accuracy_1.4,val_ranking_accuracy_1.5,val_ranking_accuracy_1.6,val_ranking_accuracy_1.7,val_ranking_accuracy_1.8,val_ranking_accuracy_1.9,val_ranking_accuracy_2.0,val_mean_loss,val_sum_loss,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,test_ranking_accuracy_0.1,test_ranking_accuracy_0.2,test_ranking_accuracy_0.3,test_ranking_accuracy_0.4,test_ranking_accuracy_0.5,test_ranking_accuracy_0.6,test_ranking_accuracy_0.7,test_ranking_accuracy_0.8,test_ranking_accuracy_0.9,test_ranking_accuracy_1.0,test_ranking_accuracy_1.1,test_ranking_accuracy_1.2,test_ranking_accuracy_1.3,test_ranking_accuracy_1.4,test_ranking_accuracy_1.5,test_ranking_accuracy_1.6,test_ranking_accuracy_1.7,test_ranking_accuracy_1.8,test_ranking_accuracy_1.9,test_ranking_accuracy_2.0,test_mean_loss,test_sum_loss
0.39,0.68,0.84,0.28,0.53,0.38979074918473794,588.5840312689543,0.37,0.69,0.87,0.28,0.53,0.86,0.88,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.37169806254498755,120.43017226457596,0.36,0.71,0.87,0.25,0.5,0.86,0.88,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.3627332380892318,117.5255691409111
0.38,0.7,0.85,0.27,0.52,0.3802931006973153,574.2425820529461,0.38,0.72,0.87,0.26,0.51,0.85,0.87,0.89,0.9,0.92,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.38022421061256784,123.19264423847198,0.38,0.69,0.86,0.26,0.51,0.85,0.86,0.89,0.9,0.92,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.98,0.98,0.3823930571016706,123.89535050094128
0.37,0.71,0.85,0.26,0.51,0.3726581920160363,562.7138699442148,0.42,0.69,0.87,0.29,0.53,0.86,0.88,0.9,0.91,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.4169213632926529,135.08252170681953,0.42,0.67,0.87,0.28,0.53,0.85,0.87,0.89,0.91,0.92,0.93,0.95,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.4172854436400496,135.20048373937607
0.37,0.72,0.86,0.25,0.5,0.3663542270068301,553.1948827803135,0.36,0.73,0.87,0.24,0.49,0.85,0.87,0.89,0.9,0.92,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.3619417891734176,117.26913969218731,0.36,0.73,0.87,0.23,0.48,0.86,0.88,0.89,0.91,0.92,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.3550681247847316,115.04207243025303
0.36,0.73,0.86,0.24,0.49,0.360242305863772,543.9658818542957,0.36,0.74,0.87,0.23,0.48,0.85,0.87,0.89,0.9,0.92,0.93,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.3592625000502592,116.40105001628399,0.36,0.73,0.86,0.23,0.48,0.86,0.87,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3568268351624777,115.61189459264278
0.36,0.74,0.86,0.23,0.48,0.35527072581431723,536.458795979619,0.38,0.74,0.89,0.24,0.49,0.87,0.89,0.9,0.92,0.93,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.3754394807289412,121.64239175617695,0.38,0.72,0.88,0.24,0.49,0.87,0.89,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.37641660901315416,121.95898132026196
0.35,0.74,0.87,0.23,0.48,0.35209921253043297,531.6698109209538,0.32,0.78,0.89,0.2,0.44,0.87,0.89,0.91,0.92,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3228455776417697,104.60196715593338,0.32,0.78,0.89,0.19,0.43,0.87,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3171723468436135,102.76384037733078
0.35,0.75,0.87,0.22,0.47,0.34612805581842826,522.6533642858267,0.33,0.78,0.89,0.2,0.45,0.87,0.89,0.9,0.92,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3286910759813992,106.49590861797333,0.32,0.78,0.89,0.19,0.44,0.87,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.32293386619400094,104.63057264685631
0.34,0.76,0.87,0.22,0.47,0.34132715136996955,515.4039985686541,0.33,0.77,0.89,0.21,0.46,0.86,0.88,0.9,0.92,0.93,0.95,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.33472756466563836,108.45173095166683,0.32,0.77,0.89,0.2,0.45,0.87,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.3247723990108496,105.22625727951527
0.34,0.76,0.88,0.21,0.46,0.338191116981159,510.66858664155006,0.35,0.77,0.9,0.21,0.46,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.34787736897483285,112.71226754784584,0.35,0.76,0.89,0.21,0.46,0.87,0.89,0.91,0.92,0.94,0.95,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.34619367623954644,112.16675110161304
0.33,0.76,0.88,0.21,0.46,0.3342763882401763,504.75734624266624,0.34,0.77,0.89,0.21,0.46,0.87,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.3403405571057473,110.27034050226212,0.33,0.77,0.88,0.2,0.45,0.87,0.89,0.91,0.92,0.94,0.95,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.98,0.99,0.33479610218861955,108.47393710911274
0.33,0.77,0.88,0.2,0.45,0.33083212620375174,499.5565105676651,0.31,0.8,0.89,0.19,0.43,0.87,0.89,0.91,0.93,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.312741427509873,101.32822251319885,0.31,0.79,0.89,0.18,0.43,0.87,0.89,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.31029416330986553,100.53530891239643
0.33,0.77,0.88,0.2,0.45,0.32881730410042187,496.51412919163704,0.34,0.75,0.88,0.23,0.48,0.87,0.89,0.9,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,0.3447286182623587,111.6920723170042,0.34,0.74,0.88,0.22,0.47,0.86,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.3404530419703619,110.30678559839725
0.33,0.78,0.88,0.2,0.45,0.32647930868216696,492.98375611007214,0.34,0.77,0.89,0.21,0.46,0.87,0.89,0.91,0.92,0.93,0.95,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.340253155356572,110.24202233552933,0.34,0.76,0.89,0.21,0.45,0.86,0.88,0.9,0.92,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3385511442191071,109.6905707269907
0.32,0.78,0.89,0.2,0.44,0.32279636508581655,487.422511279583,0.32,0.79,0.9,0.19,0.44,0.88,0.9,0.92,0.93,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.32362423561237474,104.85425233840942,0.32,0.78,0.9,0.19,0.43,0.87,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.31737495751844513,102.82948623597622
0.32,0.78,0.89,0.19,0.44,0.3214766971520241,485.42981269955635,0.32,0.79,0.9,0.19,0.44,0.88,0.89,0.91,0.92,0.94,0.95,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3152420602646875,102.13842752575874,0.31,0.79,0.9,0.18,0.42,0.88,0.9,0.92,0.93,0.94,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3064815339022948,99.30001698434353
0.32,0.79,0.89,0.19,0.43,0.3160086721083186,477.17309488356113,0.32,0.8,0.9,0.19,0.43,0.88,0.9,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.32140304594312186,104.13458688557148,0.32,0.79,0.89,0.18,0.43,0.87,0.89,0.91,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.318962424211664,103.34382544457912
0.31,0.79,0.89,0.18,0.43,0.3131048554714942,472.7883317619562,0.36,0.75,0.89,0.23,0.48,0.87,0.89,0.91,0.92,0.94,0.95,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.36127514451926135,117.05314682424068,0.36,0.74,0.89,0.22,0.47,0.88,0.9,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.3596642388053882,116.53121337294579
0.31,0.79,0.89,0.18,0.43,0.31141347471649283,470.2343468219042,0.36,0.75,0.9,0.23,0.47,0.87,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.36055498813957343,116.8198161572218,0.36,0.74,0.9,0.22,0.47,0.87,0.9,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3589899894539957,116.3127565830946
0.31,0.8,0.9,0.18,0.42,0.3073063626688048,464.0326076298952,0.32,0.79,0.9,0.19,0.43,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.3149906870115686,102.05698259174824,0.31,0.79,0.9,0.18,0.42,0.88,0.9,0.91,0.93,0.94,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3074254846591272,99.60585702955723
0.3,0.8,0.9,0.18,0.42,0.30461146918353654,459.9633184671402,0.31,0.8,0.9,0.18,0.43,0.87,0.89,0.91,0.93,0.94,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.31173981160477354,101.00369895994663,0.31,0.79,0.9,0.18,0.42,0.88,0.9,0.92,0.93,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.3050034346955794,98.82111284136772
0.3,0.81,0.9,0.17,0.41,0.2987463683679404,451.10701623559,0.33,0.78,0.9,0.2,0.44,0.88,0.9,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.33207707065674996,107.59297089278698,0.33,0.78,0.9,0.19,0.44,0.88,0.9,0.92,0.93,0.95,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.32776445987415903,106.19568499922752
0.3,0.81,0.9,0.17,0.41,0.2994865183601316,452.22464272379875,0.3,0.8,0.9,0.18,0.42,0.88,0.9,0.92,0.93,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.30308973269514095,98.20107339322567,0.3,0.8,0.9,0.17,0.41,0.87,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2958186584766264,95.84524534642696
0.3,0.81,0.9,0.17,0.41,0.2954850634498312,446.1824458092451,0.37,0.76,0.9,0.22,0.47,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.36801666269699734,119.23739871382713,0.37,0.74,0.9,0.22,0.47,0.88,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.3678833324876096,119.19419972598553
0.29,0.82,0.91,0.16,0.4,0.2908656403126306,439.2071168720722,0.31,0.8,0.9,0.18,0.43,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.31073288720699005,100.67745545506477,0.31,0.8,0.9,0.17,0.42,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.30507785974093427,98.8452265560627
0.29,0.82,0.91,0.16,0.4,0.28863621749822665,435.8406884223223,0.32,0.78,0.9,0.2,0.44,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,1.0,0.3161462315898619,102.43137903511524,0.31,0.79,0.9,0.19,0.43,0.87,0.89,0.91,0.93,0.94,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.30740338149997926,99.59869560599327
0.29,0.82,0.91,0.16,0.39,0.285133754624831,430.55196948349476,0.33,0.78,0.9,0.2,0.45,0.87,0.9,0.92,0.93,0.94,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.32663955470478095,105.83121572434902,0.32,0.78,0.9,0.19,0.43,0.88,0.9,0.92,0.93,0.94,0.94,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3187481773396333,103.27440945804119
0.28,0.82,0.91,0.16,0.4,0.28466987035527136,429.85150423645973,0.31,0.8,0.9,0.19,0.43,0.89,0.9,0.92,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3091993903580271,100.18060247600079,0.3,0.8,0.9,0.17,0.42,0.88,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3006682134244913,97.41650114953518
0.28,0.83,0.91,0.15,0.39,0.2800849530377135,422.92827908694744,0.31,0.8,0.91,0.18,0.43,0.89,0.9,0.92,0.93,0.95,0.96,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3099112507001853,100.41124522686005,0.3,0.8,0.91,0.18,0.42,0.88,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.99,0.99,0.3012841798733046,97.61607427895069
0.28,0.83,0.91,0.15,0.39,0.27806254485190307,419.8744427263737,0.32,0.79,0.91,0.19,0.44,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.31698127026543205,102.70193156599998,0.31,0.79,0.91,0.18,0.43,0.88,0.9,0.92,0.93,0.95,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3089343588569282,100.09473226964474
0.28,0.84,0.92,0.15,0.38,0.2757022060305867,416.3103311061859,0.3,0.81,0.9,0.18,0.42,0.88,0.9,0.92,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.29673968016365426,96.14365637302399,0.29,0.81,0.9,0.17,0.41,0.88,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.29135832613633,94.40009766817093
0.27,0.84,0.92,0.14,0.38,0.2723121121920497,411.1912894099951,0.3,0.82,0.91,0.17,0.41,0.88,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.29532243003263886,95.68446733057499,0.29,0.81,0.91,0.16,0.4,0.88,0.9,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2897199432791015,93.8692616224289
0.27,0.84,0.92,0.14,0.38,0.26934622939651376,406.71280638873577,0.3,0.81,0.91,0.18,0.42,0.88,0.9,0.92,0.93,0.95,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.29527542027242387,95.66923616826534,0.29,0.81,0.91,0.16,0.4,0.89,0.9,0.92,0.94,0.95,0.95,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2865470345189542,92.84123918414116
0.26,0.85,0.92,0.14,0.37,0.2649947414729769,400.1420596241951,0.3,0.8,0.91,0.18,0.42,0.88,0.9,0.92,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2988917243057563,96.84091867506504,0.29,0.81,0.9,0.17,0.41,0.88,0.9,0.92,0.93,0.94,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2911423766686593,94.3301300406456
0.26,0.85,0.92,0.14,0.37,0.2631545801529821,397.363416031003,0.29,0.81,0.91,0.17,0.41,0.88,0.9,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.29251561994537895,94.77506086230278,0.29,0.81,0.91,0.16,0.41,0.89,0.91,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.98,0.99,0.99,0.99,0.28653154494585814,92.83622056245804
