train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.5,0.5,0.51,0.5,0.5,0.6998338852794512,258.2387036681175,0.5,0.5,0.47,0.48,0.5,0.7019366772969564,52.64525079727173,1712518989,,True,10,9759d9a1,2024-04-07_21-43-09,91.68120098114014,900.9460065364838,1862828,jyn,131.130.125.89,900.9460065364838,10,128,5,0.2,0.0001,9759d9a1
0.5,0.49,0.33,0.4,0.49,0.6933642640346434,255.85141342878342,0.5,0.5,0.62,0.55,0.5,0.6931704703966777,51.987785279750824,1712519348,,True,10,232566e9,2024-04-07_21-49-08,126.23641610145569,1254.7949187755585,1863011,jyn,131.130.125.89,1254.7949187755585,10,256,10,0.2,0.001,232566e9
0.5,0.5,0.5,0.5,0.5,0.6986974981742177,257.8193768262863,0.5,0.5,0.42,0.46,0.5,0.7001231177647909,52.509233832359314,1712519779,,True,10,2a2eb511,2024-04-07_21-56-19,84.69134068489075,785.22727394104,1863270,jyn,131.130.125.89,785.22727394104,10,128,5,0.2,0.0001,2a2eb511
0.49,0.49,0.49,0.49,0.49,0.7029693391587999,259.39568614959717,0.5,0.5,0.46,0.48,0.5,0.6962963589032491,52.22222691774368,1712520038,,True,10,7cf71cb5,2024-04-07_22-00-38,67.49681949615479,684.7850720882416,1863453,jyn,131.130.125.89,684.7850720882416,10,128,5,0.2,0.0001,7cf71cb5
0.5,0.5,0.52,0.51,0.5,0.7015604567398547,258.8758085370064,0.5,0.5,0.96,0.66,0.5,0.7025279037157695,52.68959277868271,1712520502,,True,10,4068b90a,2024-04-07_22-08-22,67.13527035713196,717.7420313358307,1863585,jyn,131.130.125.89,717.7420313358307,10,128,5,0.0,0.0001,4068b90a
0.49,0.5,0.76,0.6,0.49,0.6939986046090681,256.08548510074615,0.5,0.5,1.0,0.67,0.5,0.6932777007420857,51.99582755565643,1712520831,,True,10,2ab80e6e,2024-04-07_22-13-51,85.73678421974182,786.8620762825012,1866930,jyn,131.130.125.89,786.8620762825012,10,256,5,0.2,0.001,2ab80e6e
0.49,0.5,0.7,0.58,0.49,0.6932451907535232,255.80747538805008,0.5,0.5,1.0,0.67,0.5,0.6931437039375306,51.98577779531479,1712521784,,True,10,48d77998,2024-04-07_22-29-44,126.82191681861877,1275.6392786502838,1867221,jyn,131.130.125.89,1275.6392786502838,10,256,10,0.2,0.001,48d77998
0.5,0.5,0.53,0.52,0.5,0.6999704663346453,258.28910207748413,0.5,0.5,0.61,0.55,0.5,0.6978518184026082,52.33888638019562,1712522108,,True,10,0917fcd5,2024-04-07_22-35-08,126.65844082832336,1271.7202172279358,1867359,jyn,131.130.125.89,1271.7202172279358,10,256,10,0.2,0.0001,0917fcd5
0.5,0.5,0.61,0.55,0.5,0.6983798840827735,257.7021772265434,0.5,0.5,0.33,0.4,0.5,0.6953494707743327,52.15121030807495,1712523035,,True,10,be3cd279,2024-04-07_22-50-35,105.95323896408081,1246.2863445281982,1868584,jyn,131.130.125.89,1246.2863445281982,10,128,10,0.0,0.0001,be3cd279
0.49,0.49,0.51,0.5,0.49,0.7017358460723546,258.94052720069885,0.5,0.5,0.68,0.58,0.5,0.6966924571990967,52.25193428993225,1712522999,,True,10,97153b89,2024-04-07_22-49-59,87.23471784591675,885.577437877655,1868709,jyn,131.130.125.89,885.577437877655,10,256,5,0.2,0.0001,97153b89
