train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,test_accuracy-0_0,test_accuracy-0_5,test_ap,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.07743,0.55123,0.09744,0.50247,0.9034048911403207,153.57883149385452,0.07345,0.53511,0.09894,0.49063,0.9839158368110656,24.597895920276642,0.08194,0.52411,0.10352,0.47634,0.9843999573162624,48.23559790849686,1713558429,,False,1,565b61f3,2024-04-19_22-27-09,80.07651948928833,80.07651948928833,25544,AT-MB-PC-E13,127.0.0.1,80.07651948928833,1,64,0.0,3,0.0001
0.07743,0.73807,0.0947,0.50165,0.5667737655779894,96.35154014825821,0.07345,0.85534,0.10568,0.50925,0.41531767129898073,10.382941782474518,0.08194,0.83989,0.10115,0.47608,0.4552497766455825,22.307239055633545,1713558507,,False,2,565b61f3,2024-04-19_22-28-27,77.46344470977783,157.53996419906616,25544,AT-MB-PC-E13,127.0.0.1,157.53996419906616,2,64,0.0,3,0.0001
0.07743,0.89024,0.09877,0.51153,0.37536456374561084,63.811975836753845,0.07345,0.91467,0.10019,0.51741,0.31858413815498354,7.964603453874588,0.08194,0.90876,0.10355,0.49268,0.3710985572970643,18.183829307556152,1713558583,,False,3,565b61f3,2024-04-19_22-29-43,76.2650580406189,233.80502223968506,25544,AT-MB-PC-E13,127.0.0.1,233.80502223968506,3,64,0.0,3,0.0001
0.07743,0.91419,0.11163,0.53127,0.33007394382182287,56.11257044970989,0.07345,0.91685,0.10976,0.54039,0.30670256316661837,7.667564079165459,0.08194,0.91368,0.12828,0.52404,0.34623998525191324,16.96575927734375,1713558662,,False,4,565b61f3,2024-04-19_22-31-02,79.66820192337036,313.4732241630554,25544,AT-MB-PC-E13,127.0.0.1,313.4732241630554,4,64,0.0,3,0.0001
0.07743,0.91891,0.13707,0.57676,0.30438205932869633,51.74495008587837,0.07345,0.91981,0.12213,0.55022,0.2953248417377472,7.38312104344368,0.08194,0.91505,0.13447,0.56205,0.31649530450908503,15.508269920945168,1713558740,,False,5,565b61f3,2024-04-19_22-32-20,77.82457685470581,391.29780101776123,25544,AT-MB-PC-E13,127.0.0.1,391.29780101776123,5,64,0.0,3,0.0001
0.07743,0.92037,0.15132,0.60236,0.28811103237025876,48.97887550294399,0.07345,0.92122,0.14103,0.571,0.2885898464918137,7.2147461622953415,0.08194,0.91494,0.15412,0.58546,0.31209793626045695,15.29279887676239,1713558818,,False,6,565b61f3,2024-04-19_22-33-38,77.2916808128357,468.5894818305969,25544,AT-MB-PC-E13,127.0.0.1,468.5894818305969,6,64,0.0,3,0.0001
0.07743,0.9208,0.17626,0.63083,0.2736861979260164,46.52665364742279,0.07345,0.92522,0.13008,0.56402,0.3064759773015976,7.66189943253994,0.08194,0.91781,0.1245,0.56526,0.32844433492543745,16.093772411346436,1713558896,,False,7,565b61f3,2024-04-19_22-34-56,78.08001017570496,546.6694920063019,25544,AT-MB-PC-E13,127.0.0.1,546.6694920063019,7,64,0.0,3,0.0001
0.07743,0.92102,0.18452,0.64691,0.26560279411428117,45.152474999427795,0.07345,0.92498,0.16243,0.60453,0.2948549032211304,7.371372580528259,0.08194,0.91819,0.15752,0.6095,0.32462436751443513,15.906594008207321,1713558973,,False,8,565b61f3,2024-04-19_22-36-13,77.80986022949219,624.4793522357941,25544,AT-MB-PC-E13,127.0.0.1,624.4793522357941,8,64,0.0,3,0.0001
0.07743,0.92113,0.19507,0.67082,0.2565787680008832,43.61839056015015,0.07345,0.92583,0.18818,0.66123,0.2517105707526207,6.292764268815517,0.08194,0.91934,0.20152,0.66801,0.2771590014501494,13.58079107105732,1713559050,,False,9,565b61f3,2024-04-19_22-37-30,77.00071358680725,701.4800658226013,25544,AT-MB-PC-E13,127.0.0.1,701.4800658226013,9,64,0.0,3,0.0001
0.07743,0.92305,0.21284,0.68417,0.2531726512838812,43.03935071825981,0.07345,0.92724,0.20159,0.66774,0.26019127905368805,6.504781976342201,0.08194,0.91879,0.20169,0.66598,0.2806822181660302,13.753428690135479,1713559127,,False,10,565b61f3,2024-04-19_22-38-47,76.34509682655334,777.8251626491547,25544,AT-MB-PC-E13,127.0.0.1,777.8251626491547,10,64,0.0,3,0.0001
