train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,test_accuracy-0_0,test_accuracy-0_5,test_ap,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.07743,0.50101,0.10611,0.51479,0.9757036486092736,165.8696202635765,0.07345,0.49372,0.13743,0.53473,0.9725440788269043,24.313601970672607,0.08194,0.49821,0.11863,0.49627,0.9655749128789318,47.31317073106766,1713944189,,False,1,5411d840,2024-04-24_09-36-29,138.897221326828,138.897221326828,24556,AT-MB-PC-EOS,127.0.0.1,138.897221326828,1,256,0.2,6,0.001
0.07743,0.85413,0.1021,0.54198,0.3981805797885446,67.69069856405258,0.07345,0.90976,0.1379,0.57841,0.30914179742336273,7.728544935584068,0.08194,0.90351,0.137,0.55387,0.3333373933422322,16.33353227376938,1713944319,,False,2,5411d840,2024-04-24_09-38-39,130.33119750022888,269.2284188270569,24556,AT-MB-PC-EOS,127.0.0.1,269.2284188270569,2,256,0.2,6,0.001
0.07743,0.91499,0.15674,0.60126,0.29063231997630173,49.4074943959713,0.07345,0.91857,0.23523,0.69556,0.2675675684213638,6.689189210534096,0.08194,0.91334,0.23779,0.67914,0.2913453010272007,14.275919750332832,1713944450,,False,3,5411d840,2024-04-24_09-40-50,130.43810153007507,399.66652035713196,24556,AT-MB-PC-EOS,127.0.0.1,399.66652035713196,3,256,0.2,6,0.001
0.07743,0.9199,0.19925,0.6758,0.25970827884533826,44.150407403707504,0.07345,0.92112,0.24129,0.73069,0.23766639113426208,5.941659778356552,0.08194,0.91786,0.2502,0.72169,0.25387200013715394,12.439728006720543,1713944580,,False,4,5411d840,2024-04-24_09-43-00,130.2589156627655,529.9254360198975,24556,AT-MB-PC-EOS,127.0.0.1,529.9254360198975,4,256,0.2,6,0.001
0.07743,0.92288,0.22538,0.70506,0.24542007937150842,41.72141349315643,0.07345,0.91959,0.21684,0.69976,0.2589892929792404,6.47473232448101,0.08194,0.9119,0.2151,0.68518,0.26864184013434816,13.163450166583061,1713944711,,False,5,5411d840,2024-04-24_09-45-11,131.17935132980347,661.1047873497009,24556,AT-MB-PC-EOS,127.0.0.1,661.1047873497009,5,256,0.2,6,0.001
0.07743,0.92429,0.24878,0.73292,0.2365262220011038,40.209457740187645,0.07345,0.92909,0.26192,0.72235,0.22722718358039856,5.680679589509964,0.08194,0.92245,0.2987,0.72669,0.24775176312850447,12.139836393296719,1713944841,,False,6,5411d840,2024-04-24_09-47-21,130.10995602607727,791.2147433757782,24556,AT-MB-PC-EOS,127.0.0.1,791.2147433757782,6,256,0.2,6,0.001
0.07743,0.92598,0.26985,0.73948,0.2311110353206887,39.28887600451708,0.07345,0.92659,0.27315,0.74849,0.22596173167228698,5.649043291807175,0.08194,0.91785,0.28089,0.73512,0.2502755696068005,12.263502910733223,1713944972,,False,7,5411d840,2024-04-24_09-49-32,130.7219853401184,921.9367287158966,24556,AT-MB-PC-EOS,127.0.0.1,921.9367287158966,7,256,0.2,6,0.001
0.07743,0.92603,0.27927,0.75294,0.22638897115693374,38.486125096678734,0.07345,0.92753,0.24578,0.67165,0.2873949456214905,7.184873640537262,0.08194,0.92171,0.28665,0.70079,0.30694685481032546,15.040395885705948,1713945101,,False,8,5411d840,2024-04-24_09-51-41,129.11697459220886,1051.0537033081055,24556,AT-MB-PC-EOS,127.0.0.1,1051.0537033081055,8,256,0.2,6,0.001
0.07743,0.9271,0.28136,0.74958,0.22711074821212712,38.60882719606161,0.07345,0.90554,0.26816,0.73301,0.29556137800216675,7.389034450054169,0.08194,0.9028,0.27331,0.73009,0.29615469428957725,14.511580020189285,1713945231,,False,9,5411d840,2024-04-24_09-53-51,129.95149874687195,1181.0052020549774,24556,AT-MB-PC-EOS,127.0.0.1,1181.0052020549774,9,256,0.2,6,0.001
0.07743,0.92665,0.28793,0.74862,0.2259117488475407,38.40499730408192,0.07345,0.92989,0.2839,0.74709,0.24137747466564177,6.034436866641045,0.08201,0.92342,0.32115,0.76044,0.25165093157972607,12.330895647406578,1713945361,,False,10,5411d840,2024-04-24_09-56-01,130.35814881324768,1311.363350868225,24556,AT-MB-PC-EOS,127.0.0.1,1311.363350868225,10,256,0.2,6,0.001
