train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/optimizer/base_learning_rate
0.4989,0.49943,0.97236,0.65991,0.52658,0.6930285470607953,216.22490668296814,0.4984,0.49918,0.9696,0.65905,0.52729,0.6930285842654804,216.91794687509537,1715717790,,False,1,80de7614,2024-05-14_22-16-30,61.6028413772583,61.6028413772583,33880,AT-MB-PC-E13,127.0.0.1,61.6028413772583,1,256,3,0.001
0.95252,0.94857,0.95693,0.95273,0.99259,0.18891850975024937,58.942575042077806,1.0,1.0,1.0,1.0,1.0,0.0006791132830675489,0.2125624576001428,1715717827,,False,2,80de7614,2024-05-14_22-17-07,37.42346787452698,99.02630925178528,33880,AT-MB-PC-E13,127.0.0.1,99.02630925178528,2,256,3,0.001
1.0,1.0,1.0,1.0,1.0,0.00012551593698763332,0.0391609723401416,1.0,1.0,1.0,1.0,1.0,1.4481269232192788e-05,0.004532637269676343,1715717866,,False,3,80de7614,2024-05-14_22-17-46,39.09573674201965,138.12204599380493,33880,AT-MB-PC-E13,127.0.0.1,138.12204599380493,3,256,3,0.001
1.0,1.0,1.0,1.0,1.0,5.812550549367829e-06,0.0018135157714027628,1.0,1.0,1.0,1.0,1.0,2.4885491455689116e-06,0.0007789158825630693,1715717902,,False,4,80de7614,2024-05-14_22-18-22,35.64862608909607,173.770672082901,33880,AT-MB-PC-E13,127.0.0.1,173.770672082901,4,256,3,0.001
1.0,1.0,1.0,1.0,1.0,1.470080045661549e-06,0.0004586649742464033,1.0,1.0,1.0,1.0,1.0,8.947993454006147e-07,0.0002800721951103924,1715717938,,False,5,80de7614,2024-05-14_22-18-58,35.86757254600525,209.63824462890625,33880,AT-MB-PC-E13,127.0.0.1,209.63824462890625,5,256,3,0.001
1.0,1.0,1.0,1.0,1.0,6.228697946251935e-07,0.00019433537592306038,1.0,1.0,1.0,1.0,1.0,5.560278798467928e-07,0.00017403672639204615,1715717974,,False,6,80de7614,2024-05-14_22-19-34,36.429362535476685,246.06760716438293,33880,AT-MB-PC-E13,127.0.0.1,246.06760716438293,6,256,3,0.001
1.0,1.0,1.0,1.0,1.0,3.1299373227684106e-07,9.76540444703744e-05,1.0,1.0,1.0,1.0,1.0,3.445509076260596e-07,0.00010784443408695665,1715718009,,False,7,80de7614,2024-05-14_22-20-09,35.06674075126648,281.1343479156494,33880,AT-MB-PC-E13,127.0.0.1,281.1343479156494,7,256,3,0.001
1.0,1.0,1.0,1.0,1.0,1.8304884813326922e-07,5.7111240617579995e-05,1.0,1.0,1.0,1.0,1.0,1.421041434541664e-07,4.447859690115408e-05,1715718048,,False,8,80de7614,2024-05-14_22-20-48,38.024580001831055,319.15892791748047,33880,AT-MB-PC-E13,127.0.0.1,319.15892791748047,8,256,3,0.001
1.0,1.0,1.0,1.0,1.0,1.0615709881479953e-07,3.3121014830217455e-05,1.0,1.0,1.0,1.0,1.0,9.192761537081784e-08,2.8773343611065982e-05,1715718083,,False,9,80de7614,2024-05-14_22-21-23,35.28768563270569,354.44661355018616,33880,AT-MB-PC-E13,127.0.0.1,354.44661355018616,9,256,3,0.001
1.0,1.0,1.0,1.0,1.0,6.673793824198458e-08,2.082223673149919e-05,1.0,1.0,1.0,1.0,1.0,6.200738335572883e-08,1.9408310990343125e-05,1715718121,,True,10,80de7614,2024-05-14_22-22-01,38.00167441368103,392.4482879638672,33880,AT-MB-PC-E13,127.0.0.1,392.4482879638672,10,256,3,0.001
