train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/optimizer/base_learning_rate
0.4989,0.49943,0.97236,0.65991,0.52641,0.6930296199444013,216.2252414226532,0.4982,0.49907,0.9696,0.65896,0.52696,0.6930307479331288,216.9186241030693,1715717766,,False,1,e02fa70f,2024-05-14_22-16-06,62.61273789405823,62.61273789405823,54940,AT-MB-PC-E13,127.0.0.1,62.61273789405823,1,64,3,0.0001
0.77158,0.73499,0.84946,0.78809,0.88103,0.6837807691250092,213.33959996700287,0.9503,0.95883,0.941,0.94983,0.98904,0.6611453757499354,206.93850260972977,1715717803,,False,2,e02fa70f,2024-05-14_22-16-43,37.58059239387512,100.19333028793335,54940,AT-MB-PC-E13,127.0.0.1,100.19333028793335,2,64,3,0.0001
0.99579,0.9952,0.99639,0.9958,0.99994,0.3125930105765852,97.52901929989457,1.0,1.0,1.0,1.0,1.0,0.053517316000910996,16.75091990828514,1715717839,,False,3,e02fa70f,2024-05-14_22-17-19,36.05812382698059,136.25145411491394,54940,AT-MB-PC-E13,127.0.0.1,136.25145411491394,3,64,3,0.0001
1.0,1.0,1.0,1.0,1.0,0.0145483619633477,4.539088932564482,1.0,1.0,1.0,1.0,1.0,0.0025181081339407463,0.7881678459234536,1715717880,,False,4,e02fa70f,2024-05-14_22-18-00,40.19455122947693,176.44600534439087,54940,AT-MB-PC-E13,127.0.0.1,176.44600534439087,4,64,3,0.0001
1.0,1.0,1.0,1.0,1.0,0.0011503518813137466,0.35890978696988896,1.0,1.0,1.0,1.0,1.0,0.0005395913441939214,0.1688920907326974,1715717915,,False,5,e02fa70f,2024-05-14_22-18-35,35.16903328895569,211.61503863334656,54940,AT-MB-PC-E13,127.0.0.1,211.61503863334656,5,64,3,0.0001
1.0,1.0,1.0,1.0,1.0,0.0003107526786502254,0.09695483573887032,1.0,1.0,1.0,1.0,1.0,0.00018977316432746316,0.059399000434495974,1715717952,,False,6,e02fa70f,2024-05-14_22-19-12,37.176196575164795,248.79123520851135,54940,AT-MB-PC-E13,127.0.0.1,248.79123520851135,6,64,3,0.0001
1.0,1.0,1.0,1.0,1.0,0.0001227837972995379,0.03830854475745582,1.0,1.0,1.0,1.0,1.0,8.651051682075293e-05,0.027077791764895665,1715717987,,False,7,e02fa70f,2024-05-14_22-19-47,34.56824517250061,283.35948038101196,54940,AT-MB-PC-E13,127.0.0.1,283.35948038101196,7,64,3,0.0001
1.0,1.0,1.0,1.0,1.0,5.950247852454665e-05,0.018564773299658555,1.0,1.0,1.0,1.0,1.0,4.503543141109054e-05,0.014096090031671338,1715718021,,False,8,e02fa70f,2024-05-14_22-20-21,34.406763553619385,317.76624393463135,54940,AT-MB-PC-E13,127.0.0.1,317.76624393463135,8,64,3,0.0001
1.0,1.0,1.0,1.0,1.0,3.159056048983845e-05,0.009856254872829595,1.0,1.0,1.0,1.0,1.0,2.4568442275691682e-05,0.007689922432291496,1715718060,,False,9,e02fa70f,2024-05-14_22-21-00,38.586153984069824,356.3523979187012,54940,AT-MB-PC-E13,127.0.0.1,356.3523979187012,9,64,3,0.0001
1.0,1.0,1.0,1.0,1.0,1.7444054052271567e-05,0.005442544864308729,1.0,1.0,1.0,1.0,1.0,1.2484428072883357e-05,0.003907625986812491,1715718095,,True,10,e02fa70f,2024-05-14_22-21-35,35.04737710952759,391.39977502822876,54940,AT-MB-PC-E13,127.0.0.1,391.39977502822876,10,64,3,0.0001
