train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/optimizer/base_learning_rate
0.5,0.5,0.99379,0.66528,0.49819,0.6950459417242271,216.85433381795883,0.5,0.5,0.992,0.66488,0.49821,0.6950422369253141,217.5482201576233,1715718891,,False,1,2f99176f,2024-05-14_22-34-51,44.0324547290802,44.0324547290802,54940,AT-MB-PC-E13,127.0.0.1,44.0324547290802,1,128,6,0.001
0.8746,0.90991,0.83153,0.86896,0.96301,0.30446410003715313,94.99279921159177,1.0,1.0,1.0,1.0,1.0,0.00012560985564364317,0.03931588481646031,1715718918,,False,2,2f99176f,2024-05-14_22-35-18,27.067477464675903,71.0999321937561,54940,AT-MB-PC-E13,127.0.0.1,71.0999321937561,2,128,6,0.001
1.0,1.0,1.0,1.0,1.0,4.664120796513625e-05,0.01455205688512251,1.0,1.0,1.0,1.0,1.0,6.64346687833099e-06,0.0020794051329176,1715718945,,False,3,2f99176f,2024-05-14_22-35-45,27.886772871017456,98.98670506477356,54940,AT-MB-PC-E13,127.0.0.1,98.98670506477356,3,128,6,0.001
1.0,1.0,1.0,1.0,1.0,3.179632999561477e-06,0.0009920454958631808,1.0,1.0,1.0,1.0,1.0,1.0704293034946683e-06,0.0003350443719938312,1715718972,,False,4,2f99176f,2024-05-14_22-36-12,26.85506010055542,125.84176516532898,54940,AT-MB-PC-E13,127.0.0.1,125.84176516532898,4,128,6,0.001
1.0,1.0,1.0,1.0,1.0,7.894121600848791e-07,0.0002462965939464823,1.0,1.0,1.0,1.0,1.0,4.5120638740521267e-07,0.00014122759925783157,1715719000,,False,5,2f99176f,2024-05-14_22-36-40,27.285977840423584,153.12774300575256,54940,AT-MB-PC-E13,127.0.0.1,153.12774300575256,5,128,6,0.001
1.0,1.0,1.0,1.0,1.0,3.658008579519262e-07,0.00011412986768100097,1.0,1.0,1.0,1.0,1.0,2.361929978834867e-07,7.392840833753134e-05,1715719027,,False,6,2f99176f,2024-05-14_22-37-07,27.19956374168396,180.32730674743652,54940,AT-MB-PC-E13,127.0.0.1,180.32730674743652,6,128,6,0.001
1.0,1.0,1.0,1.0,1.0,1.8988070203638185e-07,5.9242779035351134e-05,1.0,1.0,1.0,1.0,1.0,1.8036720689531067e-07,5.645493575823224e-05,1715719053,,False,7,2f99176f,2024-05-14_22-37-33,26.56496500968933,206.89227175712585,54940,AT-MB-PC-E13,127.0.0.1,206.89227175712585,7,128,6,0.001
1.0,1.0,1.0,1.0,1.0,1.5260587758356077e-07,4.761303380607096e-05,1.0,1.0,1.0,1.0,1.0,1.0247220255719029e-07,3.207379940040056e-05,1715719080,,False,8,2f99176f,2024-05-14_22-38-00,26.351717233657837,233.2439889907837,54940,AT-MB-PC-E13,127.0.0.1,233.2439889907837,8,128,6,0.001
1.0,1.0,1.0,1.0,1.0,7.583502730053209e-08,2.366052851776601e-05,1.0,1.0,1.0,1.0,1.0,5.571141650243283e-08,1.7437673365261475e-05,1715719107,,False,9,2f99176f,2024-05-14_22-38-27,27.02426314353943,260.2682521343231,54940,AT-MB-PC-E13,127.0.0.1,260.2682521343231,9,128,6,0.001
1.0,1.0,1.0,1.0,1.0,5.0875591534832594e-08,1.587318455886777e-05,1.0,1.0,1.0,1.0,1.0,3.6740460548246824e-08,1.1499764151601255e-05,1715719136,,True,10,2f99176f,2024-05-14_22-38-56,28.776182413101196,289.0444345474243,54940,AT-MB-PC-E13,127.0.0.1,289.0444345474243,10,128,6,0.001
