train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/modules/1/times,logdir
0.71099,0.70581,0.72356,0.71458,0.82455,0.4700416507056126,146.65299502015114,0.6946,0.63685,0.9056,0.74781,0.8068,0.5081029738100192,159.036230802536,1716026162,,True,10,14475585,2024-05-18_11-56-02,448.39459896087646,4563.046679019928,29700,AT-MB-PC-E13,127.0.0.1,4563.046679019928,10,1,14475585
0.95533,0.95707,0.95343,0.95524,0.99365,0.10033884606374881,31.30571997188963,0.9316,0.91887,0.9468,0.93262,0.98504,0.19412982388854788,60.76263487711549,1716027309,,True,10,e2a79b57,2024-05-18_12-15-09,565.7963283061981,5703.42302441597,57164,AT-MB-PC-E13,127.0.0.1,5703.42302441597,10,3,e2a79b57
0.49995,0.49996,0.5599,0.52823,0.50003,0.6951468355762653,216.88581269979477,0.5001,0.50007,0.6914,0.58037,0.50005,0.6937534896710429,217.14484226703644,1716027121,,True,2,f56eeb0d,2024-05-18_12-12-01,455.10942578315735,958.2541670799255,29700,AT-MB-PC-E13,127.0.0.1,958.2541670799255,2,1,f56eeb0d
0.95738,0.95844,0.95623,0.95733,0.99411,0.09669816480667438,30.169827419682406,0.9542,0.95842,0.9496,0.95399,0.99397,0.09889658670292233,30.95463163801469,1716031735,,True,8,1de979f0,2024-05-18_13-28-55,600.2116508483887,4612.84742808342,29700,AT-MB-PC-E13,127.0.0.1,4612.84742808342,8,3,1de979f0
0.53761,0.53363,0.59675,0.56343,0.56348,0.6812496242614893,212.54988276958466,0.5413,0.52205,0.9776,0.68064,0.67359,0.8506820276141548,266.26347464323044,1716028393,,True,2,6e041e78,2024-05-18_12-33-13,520.6586709022522,1083.4021439552307,57164,AT-MB-PC-E13,127.0.0.1,1083.4021439552307,2,2,6e041e78
0.53761,0.53324,0.60337,0.56614,0.56297,0.6809896759879894,212.46877890825272,0.6811,0.74127,0.5564,0.63567,0.74922,0.6035455087312875,188.909744232893,1716029473,,True,2,9bf2f717,2024-05-18_12-51-13,517.6033046245575,1079.2970514297485,57164,AT-MB-PC-E13,127.0.0.1,1079.2970514297485,2,2,9bf2f717
