train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.43,0.39,0.49,0.43,0.42,0.7456211623023538,25.35111951828003,0.53,0.67,0.03,0.05,0.32,0.7652786612510681,3.8263933062553406,0.51,0.5,0.04,0.08,0.49,0.7340786457061768,7.340786457061768,1713005099,,False,1,3cc16114,2024-04-13_12-44-59,55.239126443862915,55.239126443862915,41380,AT-MB-PC-E13,127.0.0.1,55.239126443862915,1,256,0.0,10,0.0001
0.6,0.54,0.58,0.56,0.63,0.6564297544605592,22.318611651659012,0.55,0.53,0.51,0.52,0.61,0.6875075697898865,3.4375378489494324,0.62,0.61,0.61,0.61,0.66,0.6582448720932007,6.582448720932007,1713005152,,False,2,3cc16114,2024-04-13_12-45-52,52.20042872428894,107.43955516815186,41380,AT-MB-PC-E13,127.0.0.1,107.43955516815186,2,256,0.0,10,0.0001
0.73,0.71,0.67,0.69,0.8,0.5604084519778981,19.053887367248535,0.68,0.65,0.71,0.68,0.7,0.6291250705718994,3.145625352859497,0.7,0.66,0.76,0.71,0.76,0.5901121109724045,5.901121109724045,1713005203,,False,3,3cc16114,2024-04-13_12-46-43,51.31832766532898,158.75788283348083,41380,AT-MB-PC-E13,127.0.0.1,158.75788283348083,3,256,0.0,10,0.0001
0.78,0.76,0.75,0.75,0.85,0.4929419151123832,16.76002511382103,0.73,0.69,0.79,0.74,0.79,0.5543731570243835,2.7718657851219177,0.7,0.65,0.8,0.72,0.76,0.6025173306465149,6.025173306465149,1713005253,,False,4,3cc16114,2024-04-13_12-47-33,50.36555027961731,209.12343311309814,41380,AT-MB-PC-E13,127.0.0.1,209.12343311309814,4,256,0.0,10,0.0001
0.8,0.76,0.79,0.78,0.87,0.4667636769659379,15.869965016841888,0.66,0.64,0.65,0.64,0.72,0.6437345981597901,3.21867299079895,0.72,0.69,0.76,0.72,0.78,0.5730087369680404,5.730087369680405,1713005304,,False,5,3cc16114,2024-04-13_12-48-24,50.463847160339355,259.5872802734375,41380,AT-MB-PC-E13,127.0.0.1,259.5872802734375,5,256,0.0,10,0.0001
0.81,0.78,0.79,0.79,0.87,0.4589955780436011,15.605849653482437,0.68,0.65,0.68,0.67,0.73,0.6434085130691528,3.217042565345764,0.72,0.67,0.81,0.73,0.78,0.5798069983720779,5.798069983720779,1713005354,,False,6,3cc16114,2024-04-13_12-49-14,50.75075054168701,310.3380308151245,41380,AT-MB-PC-E13,127.0.0.1,310.3380308151245,6,256,0.0,10,0.0001
0.8,0.76,0.79,0.78,0.89,0.42370791645611033,14.406069159507751,0.62,0.68,0.38,0.48,0.7,0.7033087730407714,3.5165438652038574,0.65,0.69,0.52,0.59,0.73,0.6451189696788788,6.451189696788788,1713005406,,False,7,3cc16114,2024-04-13_12-50-06,51.343825340270996,361.6818561553955,41380,AT-MB-PC-E13,127.0.0.1,361.6818561553955,7,256,0.0,10,0.0001
0.82,0.79,0.82,0.8,0.9,0.3977606300922001,13.523861423134804,0.68,0.74,0.51,0.61,0.74,0.6693356275558472,3.346678137779236,0.73,0.76,0.65,0.7,0.8,0.5777997583150863,5.777997583150864,1713005456,,False,8,3cc16114,2024-04-13_12-50-56,50.6122670173645,412.29412317276,41380,AT-MB-PC-E13,127.0.0.1,412.29412317276,8,256,0.0,10,0.0001
0.82,0.8,0.81,0.8,0.9,0.40619048914488626,13.810476630926132,0.73,0.7,0.76,0.73,0.77,0.5969834685325622,2.9849173426628113,0.73,0.69,0.8,0.74,0.81,0.5547562003135681,5.547562003135681,1713005507,,False,9,3cc16114,2024-04-13_12-51-47,50.53854727745056,462.83267045021057,41380,AT-MB-PC-E13,127.0.0.1,462.83267045021057,9,256,0.0,10,0.0001
0.83,0.8,0.84,0.82,0.92,0.3749833418165936,12.749433621764183,0.72,0.68,0.76,0.72,0.77,0.6782725214958191,3.3913626074790955,0.71,0.66,0.86,0.74,0.8,0.6098516792058944,6.098516792058945,1713005557,,False,10,3cc16114,2024-04-13_12-52-37,50.449662923812866,513.2823333740234,41380,AT-MB-PC-E13,127.0.0.1,513.2823333740234,10,256,0.0,10,0.0001
