train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.46,0.45,0.97,0.61,0.57,1.7978579962954802,61.127171874046326,0.5,0.49,0.93,0.64,0.49,0.9304320812225342,4.652160406112671,0.5,0.49,0.98,0.66,0.58,0.9266626834869385,9.266626834869385,1713073174,,False,1,6f1e5b04,2024-04-14_07-39-34,77.56508040428162,77.56508040428162,25812,AT-MB-PC-E13,127.0.0.1,77.56508040428162,1,128,0.0,3,0.001
0.57,0.51,0.58,0.54,0.59,0.8405863327138564,28.579935312271118,0.5,0.48,0.4,0.44,0.5,0.7661609888076782,3.830804944038391,0.58,0.57,0.56,0.57,0.6,0.738450437784195,7.3845043778419495,1713073242,,False,2,6f1e5b04,2024-04-14_07-40-42,68.37778806686401,145.94286847114563,25812,AT-MB-PC-E13,127.0.0.1,145.94286847114563,2,128,0.0,3,0.001
0.59,0.54,0.58,0.56,0.63,0.7532612979412079,25.610884130001068,0.55,0.52,0.86,0.65,0.61,0.8084538459777832,4.042269229888916,0.59,0.55,0.89,0.68,0.7,0.7393631398677826,7.393631398677826,1713073311,,False,3,6f1e5b04,2024-04-14_07-41-51,68.97712063789368,214.9199891090393,25812,AT-MB-PC-E13,127.0.0.1,214.9199891090393,3,128,0.0,3,0.001
0.67,0.63,0.62,0.62,0.71,0.6788847463972428,23.082081377506256,0.58,0.57,0.49,0.53,0.66,0.6961400866508484,3.480700433254242,0.61,0.61,0.56,0.59,0.64,0.7677878022193909,7.677878022193909,1713073380,,False,4,6f1e5b04,2024-04-14_07-43-00,69.20725274085999,284.1272418498993,25812,AT-MB-PC-E13,127.0.0.1,284.1272418498993,4,128,0.0,3,0.001
0.65,0.6,0.64,0.62,0.69,0.7132799011819503,24.25151664018631,0.58,0.68,0.21,0.32,0.61,0.9845537900924682,4.922768950462341,0.54,0.56,0.24,0.33,0.55,1.0302362203598023,10.302362203598022,1713073449,,False,5,6f1e5b04,2024-04-14_07-44-09,68.82887554168701,352.9561173915863,25812,AT-MB-PC-E13,127.0.0.1,352.9561173915863,5,128,0.0,3,0.001
0.65,0.62,0.59,0.6,0.72,0.649233234279296,22.073929965496063,0.58,0.54,0.83,0.66,0.6,1.1434912204742431,5.717456102371216,0.61,0.57,0.81,0.67,0.65,1.1069005608558655,11.069005608558655,1713073518,,False,6,6f1e5b04,2024-04-14_07-45-18,68.85925650596619,421.8153738975525,25812,AT-MB-PC-E13,127.0.0.1,421.8153738975525,6,128,0.0,3,0.001
0.67,0.63,0.64,0.64,0.72,0.6628459113485673,22.536760985851288,0.58,0.54,0.81,0.64,0.66,0.9452546834945679,4.726273417472839,0.64,0.59,0.86,0.7,0.69,0.8416122317314148,8.416122317314148,1713073587,,False,7,6f1e5b04,2024-04-14_07-46-27,68.48571825027466,490.30109214782715,25812,AT-MB-PC-E13,127.0.0.1,490.30109214782715,7,128,0.0,3,0.001
0.67,0.64,0.62,0.63,0.72,0.6598668352645987,22.435472398996353,0.54,0.54,0.31,0.39,0.63,0.707021427154541,3.535107135772705,0.61,0.64,0.46,0.54,0.66,0.7869203865528107,7.869203865528107,1713073656,,False,8,6f1e5b04,2024-04-14_07-47-36,69.28653264045715,559.5876247882843,25812,AT-MB-PC-E13,127.0.0.1,559.5876247882843,8,128,0.0,3,0.001
0.68,0.64,0.67,0.65,0.75,0.6297628546462339,21.411937057971954,0.54,0.51,0.88,0.65,0.65,0.8918498873710632,4.459249436855316,0.61,0.56,0.93,0.7,0.75,0.7878692984580994,7.878692984580994,1713073725,,False,9,6f1e5b04,2024-04-14_07-48-45,68.58622527122498,628.1738500595093,25812,AT-MB-PC-E13,127.0.0.1,628.1738500595093,9,128,0.0,3,0.001
0.7,0.67,0.64,0.65,0.76,0.600828098023639,20.428155332803726,0.63,0.58,0.83,0.68,0.69,0.7335667133331298,3.6678335666656494,0.66,0.6,0.9,0.72,0.7,0.7362122952938079,7.36212295293808,1713073793,,False,10,6f1e5b04,2024-04-14_07-49-53,68.45915842056274,696.633008480072,25812,AT-MB-PC-E13,127.0.0.1,696.633008480072,10,128,0.0,3,0.001
0.73,0.69,0.69,0.69,0.78,0.6045934689395568,20.55617794394493,0.63,0.57,0.88,0.69,0.61,0.9362640500068664,4.681320250034332,0.62,0.57,0.9,0.7,0.7,0.8176647245883941,8.176647245883942,1713073861,,False,11,6f1e5b04,2024-04-14_07-51-01,68.03736233711243,764.6703708171844,25812,AT-MB-PC-E13,127.0.0.1,764.6703708171844,11,128,0.0,3,0.001
0.7,0.65,0.72,0.68,0.77,0.595053609679727,20.231822729110718,0.59,0.57,0.6,0.58,0.65,0.7088149785995483,3.5440748929977417,0.64,0.62,0.67,0.64,0.69,0.6668411135673523,6.668411135673523,1713073929,,False,12,6f1e5b04,2024-04-14_07-52-09,68.40851926803589,833.0788900852203,25812,AT-MB-PC-E13,127.0.0.1,833.0788900852203,12,128,0.0,3,0.001
0.73,0.7,0.68,0.69,0.8,0.5458522184806711,18.55897542834282,0.61,0.65,0.39,0.49,0.7,0.7008629441261292,3.5043147206306458,0.61,0.63,0.47,0.54,0.69,0.6777282804250717,6.777282804250717,1713073998,,False,13,6f1e5b04,2024-04-14_07-53-18,68.99778485298157,902.0766749382019,25812,AT-MB-PC-E13,127.0.0.1,902.0766749382019,13,128,0.0,3,0.001
0.74,0.7,0.73,0.72,0.79,0.5770172485533882,19.6185864508152,0.54,0.52,0.67,0.58,0.6,0.8109922528266906,4.054961264133453,0.62,0.58,0.8,0.67,0.67,0.7161761164665222,7.161761164665222,1713074067,,False,14,6f1e5b04,2024-04-14_07-54-27,68.54229736328125,970.6189723014832,25812,AT-MB-PC-E13,127.0.0.1,970.6189723014832,14,128,0.0,3,0.001
0.74,0.7,0.72,0.71,0.82,0.5401887806022868,18.366418540477753,0.58,0.57,0.44,0.5,0.65,0.752773380279541,3.763866901397705,0.63,0.68,0.44,0.54,0.72,0.6974418997764588,6.974418997764587,1713074135,,False,15,6f1e5b04,2024-04-14_07-55-35,68.43766450881958,1039.0566368103027,25812,AT-MB-PC-E13,127.0.0.1,1039.0566368103027,15,128,0.0,3,0.001
0.75,0.72,0.71,0.72,0.83,0.5016689050723525,17.056742772459984,0.73,0.67,0.85,0.75,0.72,0.6945417881011963,3.4727089405059814,0.69,0.65,0.8,0.71,0.74,0.6248059868812561,6.248059868812561,1713074205,,False,16,6f1e5b04,2024-04-14_07-56-45,69.26454615592957,1108.3211829662323,25812,AT-MB-PC-E13,127.0.0.1,1108.3211829662323,16,128,0.0,3,0.001
0.75,0.71,0.75,0.73,0.83,0.5004401180674048,17.014964014291763,0.66,0.62,0.74,0.67,0.68,0.7359840273857117,3.6799201369285583,0.71,0.69,0.73,0.71,0.76,0.6507776230573654,6.507776230573654,1713074273,,False,17,6f1e5b04,2024-04-14_07-57-53,68.27982306480408,1176.6010060310364,25812,AT-MB-PC-E13,127.0.0.1,1176.6010060310364,17,128,0.0,3,0.001
