train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.98642,0.98809,0.98474,0.98641,0.99929,0.03564981462208932,13.154781595550958,0.61837,0.56734,1.0,0.72395,0.83001,5.494012220700582,412.05091655254364,1715699314,,True,10,b147042c,2024-05-14_17-08-34,89.45143580436707,916.7462108135223,54088,AT-MB-PC-E13,127.0.0.1,916.7462108135223,10,128,5,0.2,0.0001,b147042c
0.79599,0.79207,0.80309,0.79754,0.90708,0.360965068514527,133.19611028186046,0.55013,0.5266,1.0,0.6899,0.73049,7.428159662882487,557.1119747161865,1715698741,,True,2,1c958383,2024-05-14_16-59-01,165.92789268493652,338.1420018672943,48028,AT-MB-PC-E13,127.0.0.1,338.1420018672943,2,256,10,0.2,0.001,1c958383
0.9871,0.9891,0.98507,0.98708,0.99929,0.03453675238766087,12.744061631046861,0.97388,0.95922,0.9899,0.97432,0.9947,0.20800488889707291,15.600366667280468,1715699625,,True,10,ac75ac3c,2024-05-14_17-13-45,87.50059056282043,883.6969032287598,48028,AT-MB-PC-E13,127.0.0.1,883.6969032287598,10,128,5,0.2,0.0001,ac75ac3c
0.50891,0.51159,0.40807,0.45401,0.51604,0.7411860453727123,273.4976507425308,0.55602,0.60912,0.31481,0.41509,0.59633,0.6925345651308695,51.940092384815216,1715699496,,True,2,0b58f542,2024-05-14_17-11-36,89.04834485054016,181.60900449752808,54088,AT-MB-PC-E13,127.0.0.1,181.60900449752808,2,128,5,0.2,0.0001,0b58f542
0.98693,0.98843,0.98541,0.98692,0.99921,0.03224248893432468,11.897478416765807,0.98062,0.98971,0.97138,0.98046,0.99939,0.06609114312528011,4.956835734396009,1715700031,,True,6,4d3f09c1,2024-05-14_17-20-31,94.78446888923645,535.5474886894226,54088,AT-MB-PC-E13,127.0.0.1,535.5474886894226,6,128,5,0.0,0.0001,4d3f09c1
0.98218,0.97574,0.98898,0.98231,0.99929,0.030022336628320007,11.078242215850082,0.98484,0.98,0.9899,0.98492,0.99938,0.026988067774595947,2.024105083094696,1715700587,,True,10,b61e4801,2024-05-14_17-29-47,96.10269522666931,962.0655376911163,48028,AT-MB-PC-E13,127.0.0.1,962.0655376911163,10,256,5,0.2,0.001,b61e4801
0.98159,0.98381,0.97931,0.98156,0.99912,0.03327616252312544,12.278903971033287,0.97978,1.0,0.9596,0.97938,0.99915,0.02960064159088726,2.2200481193165444,1715701832,,True,10,4d2789a1,2024-05-14_17-50-32,182.47410035133362,1800.8924298286438,54088,AT-MB-PC-E13,127.0.0.1,1800.8924298286438,10,256,10,0.2,0.001,4d2789a1
0.51519,0.5124,0.64128,0.56964,0.51523,0.7518158073670819,277.4200329184532,0.50463,0.50652,0.39226,0.44213,0.51047,0.7856692083676656,58.92519062757492,1715700951,,True,2,7f2e7591,2024-05-14_17-35-51,180.5189127922058,363.1029243469238,48028,AT-MB-PC-E13,127.0.0.1,363.1029243469238,2,256,10,0.2,0.0001,7f2e7591
0.98948,0.98998,0.98898,0.98948,0.9995,0.030054972967165302,11.090285024883997,0.97473,0.97315,0.97643,0.97479,0.99771,0.0973399873173912,7.30049904880434,1715702018,,True,6,7fe7a339,2024-05-14_17-53-38,169.03596591949463,1067.1014025211334,48028,AT-MB-PC-E13,127.0.0.1,1067.1014025211334,6,128,10,0.0,0.0001,7fe7a339
0.50866,0.5113,0.40672,0.45305,0.51619,0.7411869762712701,273.49799424409866,0.55855,0.60417,0.34175,0.43656,0.59788,0.6892855024337768,51.696412682533264,1715702031,,True,2,42490bb4,2024-05-14_17-53-51,93.79900908470154,198.4503538608551,54088,AT-MB-PC-E13,127.0.0.1,198.4503538608551,2,256,5,0.2,0.0001,42490bb4
