train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/optimizer/base_learning_rate
0.4989,0.49943,0.97236,0.65991,0.52658,0.6930285478249575,216.22490692138672,0.4984,0.49918,0.9696,0.65905,0.52729,0.6930285825516088,216.91794633865356,1715719178,,False,1,0e50083c,2024-05-14_22-39-38,42.64238739013672,42.64238739013672,54940,AT-MB-PC-E13,127.0.0.1,42.64238739013672,1,64,3,0.001
0.94947,0.9419,0.95803,0.9499,0.99148,0.18788577694645844,58.62036240729503,1.0,1.0,1.0,1.0,1.0,0.00048043010231946557,0.15037462202599272,1715719203,,False,2,0e50083c,2024-05-14_22-40-03,25.145517110824585,67.7879045009613,54940,AT-MB-PC-E13,127.0.0.1,67.7879045009613,2,64,3,0.001
1.0,1.0,1.0,1.0,1.0,0.00012719302252406077,0.03968422302750696,1.0,1.0,1.0,1.0,1.0,3.483680160652017e-05,0.010903918902840815,1715719228,,False,3,0e50083c,2024-05-14_22-40-28,24.65599012374878,92.44389462471008,54940,AT-MB-PC-E13,127.0.0.1,92.44389462471008,3,64,3,0.001
1.0,1.0,1.0,1.0,1.0,1.3586635808028637e-05,0.004239030372104935,1.0,1.0,1.0,1.0,1.0,2.8206707194779397e-06,0.0008828699351965952,1715719253,,False,4,0e50083c,2024-05-14_22-40-53,25.054181814193726,117.49807643890381,54940,AT-MB-PC-E13,127.0.0.1,117.49807643890381,4,64,3,0.001
1.0,1.0,1.0,1.0,1.0,1.4314540391998557e-06,0.000446613660230355,1.0,1.0,1.0,1.0,1.0,9.2344493368045e-07,0.00028903826424198087,1715719278,,False,5,0e50083c,2024-05-14_22-41-18,24.656913995742798,142.1549904346466,54940,AT-MB-PC-E13,127.0.0.1,142.1549904346466,5,64,3,0.001
1.0,1.0,1.0,1.0,1.0,6.642470551319855e-07,0.00020724508120117946,1.0,1.0,1.0,1.0,1.0,5.302254016905735e-07,0.0001659605507291495,1715719303,,False,6,0e50083c,2024-05-14_22-41-43,24.90935707092285,167.06434750556946,54940,AT-MB-PC-E13,127.0.0.1,167.06434750556946,6,64,3,0.001
1.0,1.0,1.0,1.0,1.0,3.8612443389090947e-07,0.00012047082337396375,1.0,1.0,1.0,1.0,1.0,3.1874280405419403e-07,9.976649766896273e-05,1715719328,,False,7,0e50083c,2024-05-14_22-42-08,24.745028734207153,191.8093762397766,54940,AT-MB-PC-E13,127.0.0.1,191.8093762397766,7,64,3,0.001
1.0,1.0,1.0,1.0,1.0,2.143406730864123e-07,6.687429000296063e-05,1.0,1.0,1.0,1.0,1.0,1.7512057944758473e-07,5.481274136709402e-05,1715719352,,False,8,0e50083c,2024-05-14_22-42-32,24.936153173446655,216.74552941322327,54940,AT-MB-PC-E13,127.0.0.1,216.74552941322327,8,64,3,0.001
1.0,1.0,1.0,1.0,1.0,1.0345063875517334e-07,3.227659929161408e-05,1.0,1.0,1.0,1.0,1.0,9.258980094095081e-08,2.89806076945176e-05,1715719377,,False,9,0e50083c,2024-05-14_22-42-57,24.953409910202026,241.6989393234253,54940,AT-MB-PC-E13,127.0.0.1,241.6989393234253,9,64,3,0.001
1.0,1.0,1.0,1.0,1.0,5.400954263560043e-08,1.6850977302307335e-05,1.0,1.0,1.0,1.0,1.0,5.180603412782375e-08,1.6215288682008833e-05,1715719404,,True,10,0e50083c,2024-05-14_22-43-24,26.791643142700195,268.4905824661255,54940,AT-MB-PC-E13,127.0.0.1,268.4905824661255,10,64,3,0.001
