train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_ranking_accuracy_0.1,val_ranking_accuracy_0.2,val_ranking_accuracy_0.3,val_ranking_accuracy_0.4,val_ranking_accuracy_0.5,val_ranking_accuracy_0.6,val_ranking_accuracy_0.7,val_ranking_accuracy_0.8,val_ranking_accuracy_0.9,val_ranking_accuracy_1.0,val_ranking_accuracy_1.1,val_ranking_accuracy_1.2,val_ranking_accuracy_1.3,val_ranking_accuracy_1.4,val_ranking_accuracy_1.5,val_ranking_accuracy_1.6,val_ranking_accuracy_1.7,val_ranking_accuracy_1.8,val_ranking_accuracy_1.9,val_ranking_accuracy_2.0,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
1.0299999713897705,-1.23,0.39,1.940000057220459,1.3899999856948853,1.0313276016177275,321.774211704731,1.059999942779541,-1.26,0.54,2.069999933242798,1.440000057220459,0.69,0.7,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.82,0.83,0.84,0.84,0.85,0.86,0.86,1.0647878109837492,333.2785848379135,1711786201,,True,15,01197e1c,2024-03-30_09-10-01,366.3190326690674,5559.390408754349,20876,AT-MB-PC-EOS,127.0.0.1,5559.390408754349,15,64,3,0.5,1e-05,01197e1c
0.33000001311302185,0.75,0.87,0.2199999988079071,0.4699999988079071,0.33367741857774746,104.10735459625721,0.38999998569488525,0.64,0.86,0.33000001311302185,0.5699999928474426,0.85,0.87,0.88,0.9,0.91,0.92,0.93,0.94,0.95,0.95,0.96,0.96,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.3919395708237974,122.67708566784859,1711846420,,True,100,4e791e60,2024-03-31_01-53-40,767.5745494365692,65770.15865111351,12276,AT-MB-PC-EOS,127.0.0.1,65770.15865111351,100,256,6,0.5,0.001,4e791e60
1.0299999713897705,-1.23,0.39,1.940000057220459,1.3899999856948853,1.0320781801755612,322.0083922147751,1.0700000524520874,-1.3,0.54,2.109999895095825,1.4500000476837158,0.69,0.71,0.72,0.73,0.74,0.75,0.76,0.78,0.79,0.8,0.8,0.81,0.82,0.82,0.83,0.84,0.84,0.85,0.85,0.86,1.072557183309866,335.710398375988,1711786201,,True,15,3eb22c11,2024-03-30_09-10-01,365.8662443161011,5545.499587774277,14792,AT-MB-PC-EOS,127.0.0.1,5545.499587774277,15,64,3,0.5,1e-05,3eb22c11
1.7699999809265137,-4.77,0.19,5.010000228881836,2.240000009536743,1.7664815936333094,551.1422572135925,1.6200000047683716,-4.02,0.16,4.610000133514404,2.1500000953674316,0.56,0.56,0.56,0.57,0.57,0.57,0.57,0.58,0.58,0.58,0.59,0.59,0.58,0.59,0.59,0.58,0.59,0.59,0.59,0.6,1.615693283347657,505.7119976878166,1711783867,,True,5,275b24b3,2024-03-30_08-31-07,590.990770816803,3203.8807163238525,10552,AT-MB-PC-EOS,127.0.0.1,3203.8807163238525,5,64,6,0.5,1e-05,275b24b3
0.3400000035762787,0.76,0.87,0.20999999344348907,0.46000000834465027,0.33613316585811287,104.87354774773121,0.3499999940395355,0.74,0.87,0.23999999463558197,0.49000000953674316,0.86,0.88,0.9,0.91,0.92,0.94,0.95,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.3499250169664907,109.52653031051159,1711796445,,True,43,3901adca,2024-03-30_12-00-45,370.51663279533386,15773.676874399185,22484,AT-MB-PC-EOS,127.0.0.1,15773.676874399185,43,64,3,0.0,0.0001,3901adca
0.36000001430511475,0.71,0.85,0.25,0.5,0.3615317090104024,112.79789321124554,0.36000001430511475,0.71,0.87,0.27000001072883606,0.5199999809265137,0.86,0.88,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.98,0.36226593662565126,113.38923816382885,1711807744,,True,65,b96fa8f1,2024-03-30_15-09-04,353.0650758743286,23866.077171325684,23916,AT-MB-PC-EOS,127.0.0.1,23866.077171325684,65,256,3,0.5,0.001,b96fa8f1
0.9399999976158142,-0.73,0.4,1.5,1.2300000190734863,0.9396588634221982,293.17356538772583,1.7999999523162842,-4.63,0.56,5.170000076293945,2.2699999809265137,0.69,0.71,0.71,0.72,0.73,0.75,0.75,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.84,0.84,0.85,0.85,0.85,1.8039512786621483,564.6367502212524,1711791471,,True,5,4568467b,2024-03-30_10-37-51,1004.3592391014099,5261.236729860306,9864,AT-MB-PC-EOS,127.0.0.1,5261.236729860306,5,256,10,0.5,0.0001,4568467b
1.2400000095367432,-2.07,0.32,2.6600000858306885,1.6299999952316284,1.2439081917206447,388.0993558168411,1.1799999475479126,-1.73,0.37,2.509999990463257,1.5800000429153442,0.63,0.64,0.65,0.65,0.66,0.67,0.68,0.69,0.7,0.71,0.71,0.72,0.73,0.74,0.74,0.76,0.76,0.75,0.75,0.75,1.1790055346945985,369.02873235940933,1711791470,,True,5,db36c4d1,2024-03-30_10-37-50,1006.9722361564636,5253.597692966461,11880,AT-MB-PC-EOS,127.0.0.1,5253.597692966461,5,256,10,0.2,1e-05,db36c4d1
0.3400000035762787,0.74,0.87,0.23000000417232513,0.4699999988079071,0.3433491264302761,107.12492744624615,0.41999998688697815,0.62,0.87,0.3499999940395355,0.5899999737739563,0.86,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.96,0.96,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.98,0.99,0.4224429568543602,132.22464549541473,1711816510,,True,38,faa587ec,2024-03-30_17-35-10,624.817022562027,25029.22662949562,24016,AT-MB-PC-EOS,127.0.0.1,25029.22662949562,38,64,6,0.2,0.0001,faa587ec
3.2100000381469727,-15.75,0.02,14.539999961853027,3.809999942779541,3.2125596419358864,1002.3186082839966,2.559999942779541,-9.78,0.09,9.899999618530273,3.1500000953674316,0.53,0.53,0.53,0.53,0.54,0.54,0.54,0.54,0.54,0.55,0.54,0.55,0.55,0.55,0.55,0.55,0.56,0.57,0.57,0.57,2.563798207444505,802.46883893013,1711793267,,True,5,4224727e,2024-03-30_11-07-47,357.9542713165283,1779.5590419769287,20288,AT-MB-PC-EOS,127.0.0.1,1779.5590419769287,5,256,3,0.5,1e-05,4224727e
