train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate,logdir
1.0,1.0,1.0,1.0,1.0,3.507212983947435e-05,0.012941615910766036,0.97725,0.97647,0.97811,0.97729,0.99445,0.3067462402343723,23.005968017577924,0.96667,0.97289,0.96131,0.96707,0.99582,0.3572972560821509,29.655672254818526,1715715603,,False,100,6ccb0b05,2024-05-14_21-40-03,74.36788988113403,9673.350320339203,45788,AT-MB-PC-E13,127.0.0.1,9673.350320339203,100,256,0.2,5,0.001,6ccb0b05
1.0,1.0,1.0,1.0,1.0,1.1773478553295082e-07,4.344413586165885e-05,0.97473,0.96689,0.98316,0.97496,0.99154,0.2712083255508858,20.340624416316437,0.96591,0.97001,0.9628,0.96639,0.9916,0.4444437312337746,36.88882969240329,1715715577,,False,100,7caeb001,2024-05-14_21-39-37,92.11591029167175,9642.330430746078,18892,AT-MB-PC-E13,127.0.0.1,9642.330430746078,100,128,0.0,5,0.0001,7caeb001
