train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.48113,0.45558,0.84746,0.59259,0.54587,0.8881679878515356,30.19771158695221,0.47682,0.47518,0.93056,0.62911,0.67133,0.8332690834999085,4.166345417499542,0.52649,0.50752,0.91837,0.65375,0.6262,0.8447394371032715,8.447394371032715,1713425233,,False,1,f6c21da9,2024-04-18_09-27-13,38.56502604484558,38.56502604484558,16332,AT-MB-PC-E13,127.0.0.1,38.56502604484558,1,128,0.0,6,0.0001
0.58585,0.5328,0.5678,0.54974,0.60386,0.7094430923461914,24.121065139770508,0.55629,0.54386,0.43056,0.48062,0.60197,0.6936195254325866,3.4680976271629333,0.60596,0.60294,0.55782,0.57951,0.66772,0.6376431226730347,6.376431226730347,1713425272,,False,2,f6c21da9,2024-04-18_09-27-52,38.816372871398926,77.3813989162445,16332,AT-MB-PC-E13,127.0.0.1,77.3813989162445,2,128,0.0,6,0.0001
0.69906,0.66242,0.66102,0.66172,0.74439,0.6122481498648139,20.81643709540367,0.5894,0.57576,0.52778,0.55072,0.59907,0.6861232280731201,3.4306161403656006,0.66887,0.65772,0.66667,0.66216,0.71556,0.6219905853271485,6.219905853271484,1713425311,,False,3,f6c21da9,2024-04-18_09-28-31,38.806286573410034,116.18768548965454,16332,AT-MB-PC-E13,127.0.0.1,116.18768548965454,3,128,0.0,6,0.0001
0.72547,0.70901,0.65042,0.67845,0.78277,0.5687194308813881,19.336460649967194,0.57616,0.53636,0.81944,0.64835,0.59828,0.8084210515022278,4.042105257511139,0.61921,0.57143,0.87075,0.69003,0.72126,0.6977025628089905,6.977025628089905,1713425349,,False,4,f6c21da9,2024-04-18_09-29-09,38.44328260421753,154.63096809387207,16332,AT-MB-PC-E13,127.0.0.1,154.63096809387207,4,128,0.0,6,0.0001
0.72264,0.68542,0.69703,0.69118,0.80692,0.5468968617565492,18.59449329972267,0.58278,0.57895,0.45833,0.51163,0.60258,0.7027852296829223,3.513926148414612,0.68212,0.66452,0.70068,0.68212,0.74075,0.598736223578453,5.987362235784531,1713425388,,False,5,f6c21da9,2024-04-18_09-29-48,38.992406368255615,193.62337446212769,16332,AT-MB-PC-E13,127.0.0.1,193.62337446212769,5,128,0.0,6,0.0001
0.74245,0.73634,0.65678,0.69429,0.82725,0.5125621723778108,17.427113860845566,0.59603,0.6,0.45833,0.51969,0.60935,0.7350620031356812,3.6753100156784058,0.68874,0.69925,0.63265,0.66429,0.74826,0.5988133132457734,5.988133132457733,1713425426,,False,6,f6c21da9,2024-04-18_09-30-26,38.20697379112244,231.83034825325012,16332,AT-MB-PC-E13,127.0.0.1,231.83034825325012,6,128,0.0,6,0.0001
0.77547,0.76835,0.70975,0.73789,0.85211,0.49556977608624625,16.849372386932373,0.66887,0.61702,0.80556,0.6988,0.66693,0.7365077018737793,3.6825385093688965,0.69536,0.66272,0.7619,0.70886,0.75787,0.620842558145523,6.208425581455231,1713425466,,False,7,f6c21da9,2024-04-18_09-31-06,39.31820869445801,271.14855694770813,16332,AT-MB-PC-E13,127.0.0.1,271.14855694770813,7,128,0.0,6,0.0001
0.7717,0.73185,0.76907,0.75,0.84299,0.49389368996900673,16.792385458946228,0.64901,0.61446,0.70833,0.65806,0.66421,0.7094499588012695,3.5472497940063477,0.69205,0.65882,0.7619,0.70662,0.76998,0.5943192124366761,5.94319212436676,1713425505,,False,8,f6c21da9,2024-04-18_09-31-45,39.43449831008911,310.58305525779724,16332,AT-MB-PC-E13,127.0.0.1,310.58305525779724,8,128,0.0,6,0.0001
0.80566,0.78419,0.77754,0.78085,0.87302,0.4550643304691595,15.472187235951424,0.68874,0.69231,0.625,0.65693,0.71132,0.7755210757255554,3.877605378627777,0.66556,0.67969,0.59184,0.63273,0.72763,0.7275045573711395,7.275045573711395,1713425544,,False,9,f6c21da9,2024-04-18_09-32-24,38.833346128463745,349.416401386261,16332,AT-MB-PC-E13,127.0.0.1,349.416401386261,9,128,0.0,6,0.0001
0.7717,0.75785,0.7161,0.73638,0.85135,0.47713453454129834,16.222574174404144,0.60265,0.55085,0.90278,0.68421,0.70658,0.9449719548225403,4.724859774112701,0.6457,0.5885,0.90476,0.71314,0.73101,0.8491639733314514,8.491639733314514,1713425583,,False,10,f6c21da9,2024-04-18_09-33-03,39.13452434539795,388.55092573165894,16332,AT-MB-PC-E13,127.0.0.1,388.55092573165894,10,128,0.0,6,0.0001
