train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_ranking_accuracy_0.1,val_ranking_accuracy_0.2,val_ranking_accuracy_0.3,val_ranking_accuracy_0.4,val_ranking_accuracy_0.5,val_ranking_accuracy_0.6,val_ranking_accuracy_0.7,val_ranking_accuracy_0.8,val_ranking_accuracy_0.9,val_ranking_accuracy_1.0,val_ranking_accuracy_1.1,val_ranking_accuracy_1.2,val_ranking_accuracy_1.3,val_ranking_accuracy_1.4,val_ranking_accuracy_1.5,val_ranking_accuracy_1.6,val_ranking_accuracy_1.7,val_ranking_accuracy_1.8,val_ranking_accuracy_1.9,val_ranking_accuracy_2.0,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate
4.510000228881836,-23.51,0.38,21.270000457763672,4.610000133514404,4.509960847023206,1407.1077842712402,4.550000190734863,-22.28,0.55,21.3700008392334,4.619999885559082,0.7,0.71,0.72,0.74,0.75,0.75,0.77,0.78,0.79,0.8,0.81,0.81,0.82,0.83,0.83,0.84,0.84,0.85,0.86,0.87,4.551829124791935,1424.7225160598755,1711781379,,False,1,4e791e60,2024-03-30_07-49-39,730.0389397144318,730.0389397144318,12276,AT-MB-PC-EOS,127.0.0.1,730.0389397144318,1,256,6,0.5,0.001
1.2999999523162842,-2.51,0.31,3.049999952316284,1.75,1.2972279066840808,404.7351068854332,2.3299999237060547,-7.1,0.49,7.429999828338623,2.7300000190734863,0.68,0.69,0.7,0.71,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.78,0.78,0.79,0.79,0.79,0.78,0.78,0.79,2.332426802038004,730.0495890378952,1711781964,,False,2,4e791e60,2024-03-30_07-59-24,585.3000507354736,1315.3389904499054,12276,AT-MB-PC-EOS,127.0.0.1,1315.3389904499054,2,256,6,0.5,0.001
0.7300000190734863,-0.04,0.55,0.9100000262260437,0.949999988079071,0.731616237320197,228.26426604390144,1.2799999713897705,-1.48,0.63,2.2699999809265137,1.5099999904632568,0.73,0.74,0.76,0.77,0.78,0.8,0.81,0.82,0.83,0.84,0.84,0.85,0.86,0.86,0.87,0.88,0.88,0.88,0.89,0.89,1.2795135856817326,400.48775231838226,1711782591,,False,3,4e791e60,2024-03-30_08-09-51,626.6530153751373,1941.9920058250427,12276,AT-MB-PC-EOS,127.0.0.1,1941.9920058250427,3,256,6,0.5,0.001
0.6000000238418579,0.29,0.64,0.6200000047683716,0.7900000214576721,0.6021790856925341,187.87987473607063,0.9100000262260437,-0.36,0.74,1.25,1.1200000047683716,0.79,0.81,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.89,0.9,0.91,0.91,0.91,0.92,0.92,0.92,0.92,0.93,0.93,0.9076571163658897,284.0966774225235,1711783276,,False,4,4e791e60,2024-03-30_08-21-16,685.5232217311859,2627.5152275562286,12276,AT-MB-PC-EOS,127.0.0.1,2627.5152275562286,4,256,6,0.5,0.001
0.550000011920929,0.39,0.68,0.5299999713897705,0.7200000286102295,0.5513899310086018,172.03365847468376,0.47999998927116394,0.48,0.8,0.47999998927116394,0.6899999976158142,0.82,0.83,0.85,0.86,0.87,0.89,0.9,0.9,0.91,0.92,0.92,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.94,0.94,0.4792892933843997,150.0175488293171,1711783869,,False,5,4e791e60,2024-03-30_08-31-09,592.3960127830505,3219.911240339279,12276,AT-MB-PC-EOS,127.0.0.1,3219.911240339279,5,256,6,0.5,0.001
0.5199999809265137,0.46,0.72,0.4699999988079071,0.6899999976158142,0.5245214148591726,163.65068143606186,0.550000011920929,0.35,0.8,0.5899999737739563,0.7699999809265137,0.81,0.83,0.84,0.86,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.94,0.94,0.94,0.95,0.95,0.95,0.95,0.95,0.95,0.5524290772482229,172.91030117869377,1711784424,,False,6,4e791e60,2024-03-30_08-40-24,555.2694218158722,3775.1806621551514,12276,AT-MB-PC-EOS,127.0.0.1,3775.1806621551514,6,256,6,0.5,0.001
0.5099999904632568,0.48,0.73,0.44999998807907104,0.6700000166893005,0.5093700592525494,158.92345848679543,0.49000000953674316,0.53,0.76,0.4300000071525574,0.6600000262260437,0.79,0.81,0.83,0.84,0.85,0.87,0.88,0.89,0.9,0.91,0.92,0.92,0.92,0.93,0.93,0.93,0.93,0.93,0.93,0.94,0.49446726349976877,154.76825347542763,1711785064,,False,7,4e791e60,2024-03-30_08-51-04,639.7906210422516,4414.971283197403,12276,AT-MB-PC-EOS,127.0.0.1,4414.971283197403,7,256,6,0.5,0.001
0.5,0.5,0.74,0.4399999976158142,0.6600000262260437,0.5005675177925673,156.17706555128098,0.7400000095367432,0.06,0.81,0.8600000143051147,0.9300000071525574,0.82,0.83,0.85,0.87,0.88,0.89,0.91,0.92,0.93,0.93,0.94,0.95,0.95,0.96,0.96,0.96,0.97,0.97,0.97,0.97,0.7402799413227045,231.7076216340065,1711785621,,False,8,4e791e60,2024-03-30_09-00-21,556.8714356422424,4971.842718839645,12276,AT-MB-PC-EOS,127.0.0.1,4971.842718839645,8,256,6,0.5,0.001
0.5199999809265137,0.45,0.71,0.47999998927116394,0.6899999976158142,0.522008626220318,162.8666913807392,0.46000000834465027,0.55,0.8,0.41999998688697815,0.6399999856948853,0.81,0.83,0.84,0.86,0.87,0.88,0.9,0.91,0.92,0.93,0.93,0.94,0.94,0.95,0.95,0.96,0.96,0.96,0.96,0.95,0.4640369251513253,145.2435575723648,1711786206,,False,9,4e791e60,2024-03-30_09-10-06,585.3935649394989,5557.236283779144,12276,AT-MB-PC-EOS,127.0.0.1,5557.236283779144,9,256,6,0.5,0.001
0.5099999904632568,0.48,0.73,0.44999998807907104,0.6700000166893005,0.5061186729715421,157.90902596712112,0.4699999988079071,0.53,0.79,0.4300000071525574,0.6600000262260437,0.81,0.83,0.84,0.86,0.87,0.88,0.9,0.91,0.92,0.92,0.93,0.93,0.94,0.95,0.95,0.95,0.95,0.96,0.96,0.96,0.4725513327331208,147.9085671454668,1711786896,,False,10,4e791e60,2024-03-30_09-21-36,689.5633878707886,6246.799671649933,12276,AT-MB-PC-EOS,127.0.0.1,6246.799671649933,10,256,6,0.5,0.001
