train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_ranking_accuracy_0.1,val_ranking_accuracy_0.2,val_ranking_accuracy_0.3,val_ranking_accuracy_0.4,val_ranking_accuracy_0.5,val_ranking_accuracy_0.6,val_ranking_accuracy_0.7,val_ranking_accuracy_0.8,val_ranking_accuracy_0.9,val_ranking_accuracy_1.0,val_ranking_accuracy_1.1,val_ranking_accuracy_1.2,val_ranking_accuracy_1.3,val_ranking_accuracy_1.4,val_ranking_accuracy_1.5,val_ranking_accuracy_1.6,val_ranking_accuracy_1.7,val_ranking_accuracy_1.8,val_ranking_accuracy_1.9,val_ranking_accuracy_2.0,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.550000011920929,0.38,0.67,0.5400000214576721,0.7400000095367432,0.5548631544105518,173.11730417609215,0.5400000214576721,0.36,0.72,0.5899999737739563,0.7699999809265137,0.78,0.79,0.8,0.82,0.83,0.85,0.86,0.87,0.88,0.89,0.9,0.9,0.9,0.91,0.91,0.91,0.92,0.92,0.92,0.93,0.538734750244945,168.62397682666779,1712343209,,True,15,1ce76284,2024-04-05_18-53-29,414.65272283554077,6150.874845743179,1013948,vader,131.130.125.97,6150.874845743179,15,256,10,0.2,0.001,1ce76284
2.6700000762939453,-10.65,0.03,10.109999656677246,3.180000066757202,2.6732237136516814,834.0457986593246,2.299999952316284,-7.94,0.07,8.199999809265137,2.859999895095825,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.52,0.52,0.51,0.51,0.52,0.51,0.51,0.51,0.52,0.52,0.52,0.52,0.51,2.3048547270198982,721.4195295572281,1712339094,,True,5,2406d779,2024-04-05_17-44-54,310.9137935638428,1552.0213539600372,1014182,vader,131.130.125.97,1552.0213539600372,5,128,6,0.5,1e-05,2406d779
0.5799999833106995,0.3,0.66,0.6100000143051147,0.7799999713897705,0.5814686921926645,181.41823196411133,0.6200000047683716,0.22,0.58,0.7200000286102295,0.8500000238418579,0.71,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.82,0.83,0.83,0.83,0.84,0.85,0.85,0.86,0.85,0.6236581172044284,195.20499068498611,1712340009,,True,5,071e5d91,2024-04-05_18-00-09,175.37182331085205,909.6027555465698,1014826,vader,131.130.125.97,909.6027555465698,5,128,3,0.0,0.001,071e5d91
0.3499999940395355,0.73,0.86,0.23999999463558197,0.49000000953674316,0.3493125327886679,108.98551023006439,0.36000001430511475,0.7,0.86,0.27000001072883606,0.5199999809265137,0.86,0.88,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.96,0.96,0.97,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.3603772736681155,112.79808665812016,1712359961,,True,47,a0aa8d87,2024-04-05_23-32-41,407.26571679115295,19946.14609003067,1015038,vader,131.130.125.97,19946.14609003067,47,128,10,0.2,0.0001,a0aa8d87
2.680000066757202,-10.77,0.1,10.210000038146973,3.200000047683716,2.679067101616126,835.8689357042313,2.2699999809265137,-7.43,0.17,7.739999771118164,2.7799999713897705,0.57,0.57,0.58,0.58,0.59,0.59,0.59,0.6,0.6,0.6,0.6,0.6,0.6,0.61,0.61,0.6,0.61,0.61,0.61,0.61,2.27011917460079,710.5473016500473,1712341445,,True,5,d2111696,2024-04-05_18-24-05,150.51408338546753,787.1930818557739,1015222,vader,131.130.125.97,787.1930818557739,5,128,3,0.2,1e-05,d2111696
0.3199999928474426,0.77,0.88,0.20000000298023224,0.44999998807907104,0.3231865988136866,100.83421882987022,0.3799999952316284,0.66,0.86,0.3100000023841858,0.5600000023841858,0.85,0.86,0.88,0.89,0.91,0.92,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.98,0.38314555656795685,119.92455920577049,1712353018,,True,45,2f6964b8,2024-04-05_21-36-58,251.33249974250793,11566.281793117523,1015507,vader,131.130.125.97,11566.281793117523,45,256,6,0.0,0.0001,2f6964b8
2.490000009536743,-9.2,0.12,8.850000381469727,2.9800000190734863,2.493322262015098,777.9165457487106,2.369999885559082,-8.23,-0.01,8.479999542236328,2.9100000858306885,0.49,0.49,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.49,0.48,0.47,0.46,2.3724070989285795,742.5634219646454,1712345564,,True,5,c6b2293a,2024-04-05_19-32-44,497.7549331188202,2350.745283603668,1015893,vader,131.130.125.97,2350.745283603668,5,64,10,0.5,1e-05,c6b2293a
2.6700000762939453,-10.65,0.03,10.109999656677246,3.180000066757202,2.6731318483750024,834.0171366930008,2.299999952316284,-7.94,0.07,8.199999809265137,2.859999895095825,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.52,0.51,0.51,0.51,0.52,0.51,0.51,0.51,0.52,0.52,0.52,0.52,0.51,2.304345738011808,721.2602159976959,1712345501,,True,5,3bec74ce,2024-04-05_19-31-41,255.96840524673462,1330.749543428421,1016207,vader,131.130.125.97,1330.749543428421,5,256,6,0.5,1e-05,3bec74ce
0.5899999737739563,0.29,0.67,0.6200000047683716,0.7900000214576721,0.5923417473259645,184.8106251657009,0.6200000047683716,0.25,0.56,0.6899999976158142,0.8299999833106995,0.7,0.71,0.72,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.82,0.83,0.83,0.85,0.85,0.86,0.86,0.86,0.6239819675207899,195.30635583400726,1712347138,,True,5,0edcd52e,2024-04-05_19-58-58,318.17108368873596,1631.9058816432953,1016495,vader,131.130.125.97,1631.9058816432953,5,128,6,0.0,0.001,0edcd52e
0.5199999809265137,0.45,0.71,0.47999998927116394,0.6899999976158142,0.5243386554603393,163.59366050362587,0.5099999904632568,0.5,0.76,0.46000000834465027,0.6800000071525574,0.8,0.81,0.83,0.84,0.85,0.87,0.88,0.89,0.9,0.91,0.92,0.92,0.93,0.93,0.94,0.94,0.94,0.94,0.94,0.94,0.5077694465938848,158.93183678388596,1712349397,,True,15,d9c2f673,2024-04-05_20-36-37,254.77234601974487,3827.132934331894,1016595,vader,131.130.125.97,3827.132934331894,15,256,6,0.2,0.001,d9c2f673
0.3400000035762787,0.74,0.87,0.2199999988079071,0.4699999988079071,0.339939500993261,106.06112430989742,0.4000000059604645,0.65,0.85,0.3199999928474426,0.5699999928474426,0.84,0.87,0.88,0.9,0.91,0.92,0.93,0.94,0.94,0.95,0.95,0.96,0.96,0.96,0.97,0.97,0.97,0.97,0.97,0.98,0.39777541070129163,124.50370354950428,1712353576,,True,45,650fbbff,2024-04-05_21-46-16,139.69575190544128,6431.705887556076,1016996,vader,131.130.125.97,6431.705887556076,45,64,3,0.0,0.0001,650fbbff
0.8500000238418579,-0.56,0.49,1.3600000143051147,1.159999966621399,0.8519359912054661,265.8040292561054,0.800000011920929,-0.22,0.68,1.1200000047683716,1.059999942779541,0.75,0.76,0.77,0.79,0.8,0.81,0.82,0.84,0.85,0.86,0.87,0.87,0.88,0.88,0.89,0.89,0.9,0.9,0.9,0.91,0.7971432220440703,249.505828499794,1712348789,,True,5,3153f2d5,2024-04-05_20-26-29,165.63725876808167,899.4155535697937,1017234,vader,131.130.125.97,899.4155535697937,5,64,3,0.0,0.0001,3153f2d5
0.6000000238418579,0.27,0.66,0.6399999856948853,0.800000011920929,0.596600436915954,186.13933631777763,0.7200000286102295,0.0,0.62,0.9200000166893005,0.9599999785423279,0.73,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.86,0.86,0.87,0.88,0.88,0.88,0.88,0.7213868200778961,225.79407468438148,1712349684,,True,5,86b07e00,2024-04-05_20-41-24,168.50235652923584,889.948769569397,1017681,vader,131.130.125.97,889.948769569397,5,64,3,0.0,0.001,86b07e00
0.25999999046325684,0.83,0.92,0.15000000596046448,0.3799999952316284,0.2583798371159878,80.61450918018818,0.3700000047683716,0.7,0.86,0.2800000011920929,0.5299999713897705,0.86,0.88,0.9,0.91,0.92,0.93,0.94,0.95,0.95,0.96,0.97,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.3666558776038904,114.7632896900177,1712361816,,True,89,b333d5a5,2024-04-06_00-03-36,140.3069953918457,12413.010107517242,1018027,vader,131.130.125.97,12413.010107517242,89,256,3,0.0,0.0001,b333d5a5
0.3700000047683716,0.7,0.85,0.25999999046325684,0.5099999904632568,0.3724348904230656,116.19968581199646,0.3700000047683716,0.7,0.86,0.2800000011920929,0.5199999809265137,0.86,0.88,0.9,0.91,0.92,0.94,0.95,0.95,0.96,0.96,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.98,0.97,0.37334345338253166,116.85650090873241,1712358285,,True,50,6c1dd0bf,2024-04-05_23-04-45,177.8577835559845,8596.653040647507,1018154,vader,131.130.125.97,8596.653040647507,50,64,3,0.0,0.001,6c1dd0bf
0.20000000298023224,0.89,0.95,0.10000000149011612,0.3100000023841858,0.20338723330925673,63.4568167924881,0.3700000047683716,0.7,0.86,0.2800000011920929,0.5299999713897705,0.85,0.87,0.89,0.9,0.92,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.36623876453779,114.63273330032825,1712376847,,True,100,37b7d56f,2024-04-06_04-14-07,205.9426805973053,23823.300948143005,1018841,vader,131.130.125.97,23823.300948143005,100,64,6,0.0,0.0001,37b7d56f
0.2199999988079071,0.87,0.94,0.10999999940395355,0.33000001311302185,0.22005161179754978,68.65610288083553,0.3700000047683716,0.7,0.86,0.2800000011920929,0.5299999713897705,0.86,0.88,0.9,0.91,0.92,0.93,0.94,0.95,0.95,0.96,0.97,0.97,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.3657410986507282,114.47696387767792,1712373681,,True,85,218dbc51,2024-04-06_03-21-21,215.32433676719666,20099.889260053635,1019091,vader,131.130.125.97,20099.889260053635,85,256,6,0.0,0.0001,218dbc51
0.33000001311302185,0.75,0.87,0.2199999988079071,0.46000000834465027,0.33474966659186745,104.44189597666264,0.36000001430511475,0.7,0.87,0.2800000011920929,0.5199999809265137,0.86,0.88,0.9,0.91,0.93,0.93,0.94,0.95,0.95,0.96,0.97,0.97,0.97,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.3567501672635825,111.66280235350132,1712368237,,True,71,aab4bfde,2024-04-06_01-50-37,127.75999879837036,9945.905365943909,1020026,vader,131.130.125.97,9945.905365943909,71,64,3,0.0,0.001,aab4bfde
0.3799999952316284,0.68,0.84,0.2800000011920929,0.5199999809265137,0.3844951736048246,119.96249416470528,0.4000000059604645,0.63,0.85,0.3400000035762787,0.5799999833106995,0.85,0.86,0.88,0.89,0.91,0.92,0.93,0.94,0.95,0.95,0.96,0.96,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.40261162308077464,126.01743802428246,1712377471,,True,45,78b12130,2024-04-06_04-24-31,400.2328677177429,17503.294617414474,1020469,vader,131.130.125.97,17503.294617414474,45,128,10,0.2,0.0001,78b12130
0.6800000071525574,0.07,0.58,0.8100000023841858,0.8999999761581421,0.6797306762100794,212.07597097754478,0.5600000023841858,0.33,0.72,0.6100000143051147,0.7799999713897705,0.77,0.78,0.78,0.8,0.81,0.82,0.84,0.85,0.86,0.87,0.88,0.88,0.89,0.89,0.89,0.9,0.9,0.91,0.91,0.91,0.5621105683878207,175.94060790538788,1712363937,,True,5,4a3b9ae6,2024-04-06_00-38-57,414.762179851532,2116.9822504520416,1020985,vader,131.130.125.97,2116.9822504520416,5,128,10,0.2,0.0001,4a3b9ae6
