train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.46,0.43,0.61,0.5,0.48,1.06717551631086,36.283967554569244,0.48,0.48,1.0,0.65,0.62,1.4530979871749878,7.265489935874939,0.5,0.49,1.0,0.66,0.53,1.4705960035324097,14.705960035324097,1713039511,,False,1,99f5469f,2024-04-13_22-18-31,32.540525913238525,32.540525913238525,22396,AT-MB-PC-E13,127.0.0.1,32.540525913238525,1,256,0.5,3,0.001
0.54,0.49,0.48,0.49,0.55,0.861922842614791,29.305376648902893,0.44,0.43,0.51,0.47,0.48,0.7863243699073792,3.9316218495368958,0.56,0.54,0.65,0.59,0.57,0.7364431202411652,7.364431202411652,1713039527,,False,2,99f5469f,2024-04-13_22-18-47,15.490667581558228,48.03119349479675,22396,AT-MB-PC-E13,127.0.0.1,48.03119349479675,2,256,0.5,3,0.001
0.56,0.5,0.54,0.52,0.59,0.7505714735564064,25.519430100917816,0.6,0.57,0.68,0.62,0.64,0.6987049460411072,3.493524730205536,0.61,0.57,0.78,0.66,0.65,0.7098563969135284,7.098563969135284,1713039543,,False,3,99f5469f,2024-04-13_22-19-03,15.892268896102905,63.92346239089966,22396,AT-MB-PC-E13,127.0.0.1,63.92346239089966,3,256,0.5,3,0.001
0.57,0.52,0.51,0.51,0.6,0.7274757798980264,24.734176516532898,0.56,0.54,0.53,0.53,0.56,0.8391431093215942,4.195715546607971,0.6,0.58,0.64,0.61,0.62,0.7299705445766449,7.299705445766449,1713039558,,False,4,99f5469f,2024-04-13_22-19-18,15.373153686523438,79.2966160774231,22396,AT-MB-PC-E13,127.0.0.1,79.2966160774231,4,256,0.5,3,0.001
0.59,0.54,0.5,0.52,0.62,0.7398939185282764,25.156393229961395,0.59,0.58,0.51,0.54,0.59,0.8175628662109375,4.0878143310546875,0.58,0.56,0.6,0.58,0.61,0.7503345906734467,7.5033459067344666,1713039573,,False,5,99f5469f,2024-04-13_22-19-33,15.457175016403198,94.7537910938263,22396,AT-MB-PC-E13,127.0.0.1,94.7537910938263,5,256,0.5,3,0.001
0.62,0.57,0.57,0.57,0.64,0.7311924801153296,24.860544323921204,0.5,0.49,0.97,0.65,0.6,1.0690543532371521,5.3452717661857605,0.54,0.51,0.96,0.67,0.62,1.1130773067474364,11.130773067474365,1713039589,,False,6,99f5469f,2024-04-13_22-19-49,15.50983476638794,110.26362586021423,22396,AT-MB-PC-E13,127.0.0.1,110.26362586021423,6,256,0.5,3,0.001
0.58,0.53,0.51,0.52,0.61,0.7477829684229458,25.424620926380157,0.56,0.52,0.86,0.65,0.6,0.8503860235214233,4.251930117607117,0.64,0.59,0.88,0.7,0.66,0.7282411485910416,7.282411485910416,1713039604,,False,7,99f5469f,2024-04-13_22-20-04,15.5665922164917,125.83021807670593,22396,AT-MB-PC-E13,127.0.0.1,125.83021807670593,7,256,0.5,3,0.001
0.61,0.56,0.6,0.58,0.66,0.6680374688961926,22.71327394247055,0.58,0.54,0.74,0.62,0.62,0.858316957950592,4.29158478975296,0.62,0.57,0.88,0.69,0.67,0.8013336300849915,8.013336300849915,1713039620,,False,8,99f5469f,2024-04-13_22-20-20,15.609987497329712,141.44020557403564,22396,AT-MB-PC-E13,127.0.0.1,141.44020557403564,8,256,0.5,3,0.001
0.6,0.55,0.56,0.55,0.63,0.7132697052815381,24.251169979572296,0.51,0.49,0.46,0.47,0.56,0.7902238488197326,3.9511192440986633,0.56,0.56,0.5,0.53,0.58,0.7567336559295654,7.567336559295654,1713039636,,False,9,99f5469f,2024-04-13_22-20-36,15.525583028793335,156.96578860282898,22396,AT-MB-PC-E13,127.0.0.1,156.96578860282898,9,256,0.5,3,0.001
0.61,0.56,0.54,0.55,0.66,0.6906599963412565,23.482439875602722,0.54,0.51,0.9,0.65,0.63,1.3022762775421142,6.511381387710571,0.58,0.54,0.88,0.67,0.61,1.15266951918602,11.526695191860199,1713039651,,False,10,99f5469f,2024-04-13_22-20-51,15.718053340911865,172.68384194374084,22396,AT-MB-PC-E13,127.0.0.1,172.68384194374084,10,256,0.5,3,0.001
