train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.47059,0.47942,0.81469,0.60363,0.50824,0.8743837287551478,16.61329084634781,0.5,0.5,0.95455,0.65625,0.53048,1.0559758345286052,3.1679275035858154,0.50299,0.50602,0.98824,0.66932,0.46614,0.9743159512678782,5.845895707607269,1714051582,,False,1,fdedc533,2024-04-25_15-26-22,5.672050952911377,5.672050952911377,8432,AT-MB-PC-E13,127.0.0.1,5.672050952911377,1,256,0.5,3,1e-05
0.48789,0.48936,0.8042,0.60847,0.47543,0.9461697622349388,17.977225482463837,0.51136,0.50602,0.95455,0.66142,0.46126,0.9857881466547648,2.9573644399642944,0.50299,0.50649,0.91765,0.65272,0.48465,0.930284341176351,5.5817060470581055,1714051593,,False,2,fdedc533,2024-04-25_15-26-33,10.95433759689331,16.626388549804688,8432,AT-MB-PC-E13,127.0.0.1,16.626388549804688,2,256,0.5,3,1e-05
0.51557,0.5062,0.85664,0.63636,0.53798,0.8644347379082128,16.424260020256042,0.53409,0.52113,0.84091,0.64348,0.49535,0.9153171181678772,2.7459513545036316,0.48503,0.49624,0.77647,0.6055,0.47604,0.8516529003779093,5.109917402267456,1714051605,,False,3,fdedc533,2024-04-25_15-26-45,12.316068649291992,28.94245719909668,8432,AT-MB-PC-E13,127.0.0.1,28.94245719909668,3,256,0.5,3,1e-05
0.52941,0.51502,0.83916,0.6383,0.52879,0.8364955406439932,15.89341527223587,0.55682,0.53333,0.90909,0.67227,0.52014,0.8477931022644043,2.543379306793213,0.50898,0.51049,0.85882,0.64035,0.46614,0.8549334406852722,5.129600644111633,1714051618,,False,4,fdedc533,2024-04-25_15-26-58,12.87980604171753,41.82226324081421,8432,AT-MB-PC-E13,127.0.0.1,41.82226324081421,4,256,0.5,3,1e-05
0.51038,0.50323,0.81818,0.62317,0.5347,0.8500315076426456,16.150598645210266,0.5,0.5,0.88636,0.63934,0.50258,0.8687410751978556,2.606223225593567,0.49701,0.5036,0.82353,0.625,0.46628,0.8333788712819418,5.00027322769165,1714051631,,False,5,fdedc533,2024-04-25_15-27-11,12.65336275100708,54.47562599182129,8432,AT-MB-PC-E13,127.0.0.1,54.47562599182129,5,256,0.5,3,1e-05
0.47405,0.48009,0.75874,0.58808,0.50038,0.8769707334669012,16.662443935871124,0.5,0.5,0.79545,0.61404,0.54339,0.8251781860987345,2.4755345582962036,0.49102,0.5,0.78824,0.61187,0.49225,0.824288527170817,4.945731163024902,1714051643,,False,6,fdedc533,2024-04-25_15-27-23,12.478921175003052,66.95454716682434,8432,AT-MB-PC-E13,127.0.0.1,66.95454716682434,6,256,0.5,3,1e-05
0.48789,0.48899,0.77622,0.6,0.50649,0.8109582192019412,15.408206164836884,0.48864,0.49153,0.65909,0.56311,0.47004,0.8259953459103903,2.4779860377311707,0.51497,0.51515,0.8,0.62673,0.48824,0.8385932246843973,5.031559348106384,1714051656,,False,7,fdedc533,2024-04-25_15-27-36,12.96130084991455,79.91584801673889,8432,AT-MB-PC-E13,127.0.0.1,79.91584801673889,7,256,0.5,3,1e-05
0.51557,0.50721,0.73776,0.60114,0.5214,0.7852002727357965,14.918805181980133,0.46591,0.47692,0.70455,0.56881,0.46126,0.8008381326993307,2.402514398097992,0.49701,0.5037,0.8,0.61818,0.5066,0.7802667319774628,4.681600391864777,1714051669,,False,8,fdedc533,2024-04-25_15-27-49,12.4402015209198,92.35604953765869,8432,AT-MB-PC-E13,127.0.0.1,92.35604953765869,8,256,0.5,3,1e-05
0.48097,0.48284,0.68881,0.56772,0.50432,0.7939424671624836,15.084906876087189,0.5,0.5,0.63636,0.56,0.51653,0.7409383257230123,2.222814977169037,0.47305,0.4876,0.69412,0.57282,0.499,0.7585026323795319,4.551015794277191,1714051681,,False,9,fdedc533,2024-04-25_15-28-01,12.778078556060791,105.13412809371948,8432,AT-MB-PC-E13,127.0.0.1,105.13412809371948,9,256,0.5,3,1e-05
0.47578,0.47815,0.65035,0.55111,0.49874,0.7898533532493993,15.007213711738586,0.51136,0.50794,0.72727,0.59813,0.47779,0.7592326402664185,2.2776979207992554,0.52096,0.52066,0.74118,0.61165,0.48838,0.7548207441965739,4.528924465179443,1714051694,,False,10,fdedc533,2024-04-25_15-28-14,12.839866161346436,117.97399425506592,8432,AT-MB-PC-E13,127.0.0.1,117.97399425506592,10,256,0.5,3,1e-05
0.47924,0.47967,0.61888,0.54046,0.48176,0.7813096297414679,14.84488296508789,0.48864,0.4902,0.56818,0.52632,0.44628,0.770520031452179,2.311560094356537,0.50898,0.51351,0.67059,0.58163,0.49096,0.7347961862881979,4.408777117729187,1714051707,,False,11,fdedc533,2024-04-25_15-28-27,12.415671825408936,130.38966608047485,8432,AT-MB-PC-E13,127.0.0.1,130.38966608047485,11,256,0.5,3,1e-05
0.45502,0.46049,0.59091,0.51761,0.45559,0.7761576834477877,14.746995985507965,0.46591,0.4717,0.56818,0.51546,0.4561,0.7485180099805196,2.245554029941559,0.48503,0.49587,0.70588,0.58252,0.49878,0.7529047330220541,4.517428398132324,1714051719,,False,12,fdedc533,2024-04-25_15-28-39,12.622888088226318,143.01255416870117,8432,AT-MB-PC-E13,127.0.0.1,143.01255416870117,12,256,0.5,3,1e-05
0.50346,0.49858,0.61538,0.55086,0.49987,0.747234655053992,14.197458446025848,0.48864,0.4898,0.54545,0.51613,0.47469,0.7500041524569193,2.250012457370758,0.50299,0.50794,0.75294,0.60664,0.48953,0.7321385542551676,4.392831325531006,1714051732,,False,13,fdedc533,2024-04-25_15-28-52,12.821196556091309,155.83375072479248,8432,AT-MB-PC-E13,127.0.0.1,155.83375072479248,13,256,0.5,3,1e-05
0.47751,0.47701,0.58042,0.52366,0.45854,0.7706154082950792,14.641692757606506,0.48864,0.4878,0.45455,0.47059,0.52479,0.7285695274670919,2.1857085824012756,0.49102,0.5,0.54118,0.51977,0.49182,0.7211002111434937,4.326601266860962,1714051745,,False,14,fdedc533,2024-04-25_15-29-05,12.547597169876099,168.38134789466858,8432,AT-MB-PC-E13,127.0.0.1,168.38134789466858,14,256,0.5,3,1e-05
0.45848,0.45741,0.50699,0.48093,0.45457,0.7658379862183019,14.550921738147736,0.45455,0.45238,0.43182,0.44186,0.47727,0.7379985451698303,2.213995635509491,0.49102,0.5,0.61176,0.55026,0.49928,0.7147493263085684,4.28849595785141,1714051757,,False,15,fdedc533,2024-04-25_15-29-17,12.815451860427856,181.19679975509644,8432,AT-MB-PC-E13,127.0.0.1,181.19679975509644,15,256,0.5,3,1e-05
0.49135,0.4881,0.57343,0.52733,0.48551,0.7433211991661474,14.1231027841568,0.43182,0.44444,0.54545,0.4898,0.42872,0.7378783027331034,2.2136349081993103,0.48503,0.49541,0.63529,0.5567,0.49555,0.7108902335166931,4.265341401100159,1714051770,,False,16,fdedc533,2024-04-25_15-29-30,12.394030094146729,193.59082984924316,8432,AT-MB-PC-E13,127.0.0.1,193.59082984924316,16,256,0.5,3,1e-05
0.47578,0.47368,0.53497,0.50246,0.48646,0.7453201820975855,14.161083459854126,0.42045,0.42553,0.45455,0.43956,0.45351,0.74117644627889,2.22352933883667,0.53293,0.52846,0.76471,0.625,0.50301,0.7206788162390391,4.324072897434235,1714051783,,False,17,fdedc533,2024-04-25_15-29-43,12.77131724357605,206.3621470928192,8432,AT-MB-PC-E13,127.0.0.1,206.3621470928192,17,256,0.5,3,1e-05
0.53979,0.53145,0.59091,0.5596,0.53107,0.7274992309118572,13.822485387325287,0.46591,0.46809,0.5,0.48352,0.47986,0.7465986212094625,2.2397958636283875,0.49701,0.5045,0.65882,0.57143,0.47145,0.7466727793216705,4.480036675930023,1714051796,,False,18,fdedc533,2024-04-25_15-29-56,12.883685827255249,219.24583292007446,8432,AT-MB-PC-E13,127.0.0.1,219.24583292007446,18,256,0.5,3,1e-05
