train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_ranking_accuracy_0.1,val_ranking_accuracy_0.2,val_ranking_accuracy_0.3,val_ranking_accuracy_0.4,val_ranking_accuracy_0.5,val_ranking_accuracy_0.6,val_ranking_accuracy_0.7,val_ranking_accuracy_0.8,val_ranking_accuracy_0.9,val_ranking_accuracy_1.0,val_ranking_accuracy_1.1,val_ranking_accuracy_1.2,val_ranking_accuracy_1.3,val_ranking_accuracy_1.4,val_ranking_accuracy_1.5,val_ranking_accuracy_1.6,val_ranking_accuracy_1.7,val_ranking_accuracy_1.8,val_ranking_accuracy_1.9,val_ranking_accuracy_2.0,val_mean_loss,val_sum_loss,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,test_ranking_accuracy_0.1,test_ranking_accuracy_0.2,test_ranking_accuracy_0.3,test_ranking_accuracy_0.4,test_ranking_accuracy_0.5,test_ranking_accuracy_0.6,test_ranking_accuracy_0.7,test_ranking_accuracy_0.8,test_ranking_accuracy_0.9,test_ranking_accuracy_1.0,test_ranking_accuracy_1.1,test_ranking_accuracy_1.2,test_ranking_accuracy_1.3,test_ranking_accuracy_1.4,test_ranking_accuracy_1.5,test_ranking_accuracy_1.6,test_ranking_accuracy_1.7,test_ranking_accuracy_1.8,test_ranking_accuracy_1.9,test_ranking_accuracy_2.0,test_mean_loss,test_sum_loss
0.38,0.7,0.85,0.27,0.52,0.3779335521112215,570.6796636879444,0.36,0.73,0.88,0.25,0.5,0.86,0.88,0.89,0.91,0.92,0.93,0.94,0.96,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.3605909126776236,116.83145570755005,0.36,0.73,0.87,0.23,0.48,0.86,0.88,0.9,0.92,0.93,0.94,0.95,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.3573350754600984,115.77656444907188
0.37,0.71,0.85,0.26,0.51,0.3727636741881339,562.8731480240822,0.39,0.67,0.86,0.31,0.55,0.85,0.87,0.89,0.9,0.92,0.93,0.94,0.95,0.96,0.96,0.96,0.97,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.3894002815639531,126.16569122672081,0.38,0.66,0.86,0.29,0.54,0.85,0.87,0.89,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.3824965719271589,123.92888930439949
0.36,0.73,0.87,0.24,0.49,0.3559958280613091,537.5537003725767,0.37,0.7,0.89,0.28,0.53,0.87,0.89,0.91,0.92,0.93,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.3741256876124276,121.21672278642654,0.36,0.71,0.89,0.25,0.5,0.87,0.88,0.91,0.92,0.93,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.3587242544249252,116.22665843367577
0.35,0.75,0.87,0.23,0.48,0.3459458737578613,522.3782693743706,0.32,0.76,0.89,0.22,0.47,0.87,0.89,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.3233458726310436,104.76406273245811,0.32,0.77,0.89,0.2,0.45,0.87,0.89,0.91,0.92,0.94,0.95,0.96,0.96,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.31667839896715716,102.60380126535892
0.34,0.75,0.88,0.22,0.47,0.34159678431930923,515.8111443221569,0.32,0.77,0.89,0.21,0.46,0.87,0.89,0.91,0.92,0.94,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.32118572018764635,104.06417334079742,0.31,0.77,0.89,0.2,0.45,0.88,0.9,0.91,0.92,0.94,0.95,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.3148988914434557,102.02724082767963
0.33,0.77,0.88,0.21,0.46,0.33101502127994764,499.83268213272095,0.39,0.71,0.87,0.26,0.51,0.86,0.88,0.9,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.39140878107260774,126.81644506752491,0.39,0.7,0.87,0.26,0.51,0.85,0.87,0.89,0.91,0.93,0.94,0.95,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.3915494375942666,126.86201778054237
0.32,0.77,0.89,0.2,0.45,0.32483472289233806,490.5004315674305,0.41,0.69,0.87,0.28,0.53,0.85,0.87,0.89,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.4057523453677142,131.4637598991394,0.4,0.68,0.87,0.27,0.52,0.86,0.88,0.9,0.91,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.4009159727964872,129.89677518606186
0.32,0.78,0.89,0.19,0.44,0.3210268103918492,484.75048369169235,0.31,0.78,0.9,0.2,0.45,0.88,0.9,0.92,0.93,0.94,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.3144209252003534,101.87237976491451,0.31,0.78,0.89,0.19,0.44,0.88,0.9,0.91,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.3086922235878897,100.01628044247627
0.31,0.79,0.9,0.19,0.43,0.31466806120430396,475.148772418499,0.32,0.78,0.89,0.2,0.45,0.87,0.89,0.91,0.93,0.94,0.95,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.3167899180157685,102.639933437109,0.31,0.79,0.9,0.18,0.43,0.88,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.30771433332084136,99.6994439959526
0.3,0.8,0.9,0.18,0.42,0.303773069727105,458.6973352879286,0.32,0.77,0.9,0.21,0.46,0.87,0.89,0.91,0.92,0.93,0.95,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.32342745023377145,104.79049387574196,0.31,0.77,0.89,0.2,0.44,0.87,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.31460958084574453,101.93350419402122
0.3,0.81,0.91,0.17,0.41,0.29586611167089827,446.7578286230564,0.31,0.79,0.9,0.19,0.44,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.3097498057709064,100.35893706977367,0.3,0.79,0.9,0.18,0.42,0.87,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2997675340760637,97.12468104064465
0.29,0.82,0.91,0.16,0.4,0.290131520928926,438.0985966026783,0.32,0.78,0.91,0.2,0.45,0.89,0.9,0.92,0.93,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3176630073123508,102.92281436920166,0.31,0.78,0.91,0.19,0.44,0.88,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.30842809806819316,99.93070377409458
0.28,0.82,0.91,0.16,0.39,0.2846099334836796,429.76099956035614,0.31,0.79,0.9,0.19,0.44,0.88,0.9,0.92,0.93,0.94,0.95,0.97,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.31065824200157766,100.65327040851116,0.3,0.79,0.9,0.18,0.43,0.87,0.89,0.91,0.92,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3046104960879426,98.6938007324934
0.27,0.84,0.92,0.15,0.38,0.2744775939856144,414.46116691827774,0.3,0.8,0.91,0.18,0.43,0.88,0.9,0.92,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.29930888387708016,96.97607837617397,0.29,0.8,0.9,0.17,0.42,0.88,0.9,0.92,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2949457270219738,95.56241555511951
0.26,0.85,0.92,0.14,0.37,0.26453614578341805,399.4495801329613,0.31,0.8,0.9,0.18,0.43,0.89,0.9,0.92,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.3092954641231048,100.21173037588596,0.3,0.79,0.9,0.18,0.42,0.88,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.3029034589819702,98.14072071015835
0.26,0.85,0.93,0.13,0.37,0.2627605259911904,396.7683942466974,0.29,0.82,0.91,0.17,0.41,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.2851355256581748,92.38391031324863,0.28,0.81,0.91,0.16,0.4,0.89,0.9,0.92,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.27928689062411405,90.48895256221294
0.25,0.86,0.93,0.13,0.35,0.25307727399843416,382.1466837376356,0.29,0.81,0.91,0.17,0.41,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.2902663047023026,94.04628272354603,0.28,0.81,0.91,0.16,0.4,0.88,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2813360170909652,91.15286953747272
0.25,0.86,0.93,0.12,0.35,0.24685020293818405,372.7438064366579,0.31,0.8,0.9,0.19,0.43,0.88,0.9,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.3079699371240021,99.78225962817669,0.3,0.79,0.9,0.18,0.42,0.87,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.30128381635855744,97.61595650017262
0.24,0.87,0.94,0.12,0.34,0.2433588712025952,367.47189551591873,0.3,0.8,0.9,0.18,0.43,0.88,0.9,0.92,0.93,0.95,0.96,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.29906087971211953,96.89572502672672,0.29,0.8,0.9,0.17,0.42,0.88,0.9,0.92,0.93,0.94,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.29332895103244133,95.038580134511
0.24,0.88,0.94,0.11,0.33,0.23640180553821538,356.96672636270523,0.28,0.81,0.91,0.17,0.41,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,1.0,0.28425244660473165,92.09779269993305,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.2752046262224515,89.1662988960743
0.23,0.88,0.94,0.11,0.33,0.2315495843030759,349.6398722976446,0.29,0.82,0.91,0.17,0.41,0.88,0.91,0.92,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,0.99,1.0,1.0,0.2861896365605019,92.72544224560261,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.2769631335488808,89.73605526983738
0.23,0.89,0.94,0.1,0.32,0.22565625686913926,340.7409478724003,0.3,0.81,0.91,0.18,0.42,0.89,0.9,0.92,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2967010558479362,96.13114209473133,0.29,0.81,0.91,0.17,0.41,0.88,0.9,0.92,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,1.0,0.99,1.0,1.0,0.99,0.99,0.99,0.2888256257146965,93.57950273156166
0.22,0.89,0.95,0.1,0.31,0.22001269021571077,332.21916222572327,0.29,0.81,0.91,0.18,0.42,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.29419309015811224,95.31856121122837,0.29,0.81,0.91,0.17,0.41,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.28536670471047176,92.45881232619286
0.21,0.9,0.95,0.09,0.3,0.21378468422108138,322.8148731738329,0.28,0.83,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.2799269683015199,90.69633772969246,0.27,0.82,0.91,0.15,0.39,0.88,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.2720706901156608,88.1509035974741
0.21,0.9,0.95,0.09,0.3,0.21097633058069556,318.5742591768503,0.28,0.82,0.92,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.27548681420308574,89.25772780179977,0.27,0.83,0.91,0.15,0.39,0.89,0.91,0.93,0.95,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.26761115172211036,86.70601315796375
0.21,0.91,0.95,0.08,0.29,0.20500679499660895,309.56026044487953,0.29,0.81,0.91,0.18,0.42,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.2921333450961996,94.65120381116867,0.28,0.81,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.28234076743692527,91.47840864956379
0.2,0.91,0.95,0.08,0.29,0.2021493054383638,305.2454512119293,0.28,0.83,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.96,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,1.0,0.2796312357632466,90.60052038729191,0.27,0.82,0.91,0.15,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.27182331800828746,88.07075503468513
0.2,0.91,0.96,0.08,0.28,0.19687675487324102,297.28389985859394,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.92,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2776184863422388,89.94838957488537,0.27,0.83,0.91,0.15,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2695297381300249,87.32763515412807
0.2,0.91,0.96,0.08,0.28,0.19542279695438233,295.0884234011173,0.32,0.79,0.9,0.2,0.44,0.88,0.9,0.92,0.93,0.94,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.3225533229149418,104.50727662444115,0.32,0.77,0.9,0.2,0.44,0.87,0.9,0.92,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.3216918164657222,104.22814853489399
0.19,0.92,0.96,0.07,0.27,0.18895114631151522,285.316230930388,0.29,0.82,0.91,0.17,0.41,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.29181967413535825,94.54957441985607,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.28346271964686887,91.84192116558552
0.18,0.92,0.96,0.07,0.26,0.18320262907751347,276.63596990704536,0.28,0.83,0.91,0.16,0.4,0.89,0.91,0.92,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.27869902174046013,90.29848304390907,0.27,0.82,0.91,0.15,0.39,0.89,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.2701645403824471,87.53331108391285
0.18,0.93,0.96,0.06,0.25,0.17933937381237547,270.802454456687,0.29,0.81,0.91,0.17,0.41,0.88,0.9,0.92,0.93,0.94,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.29005657435383325,93.97833009064198,0.28,0.81,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2809055597509867,91.01340135931969
0.18,0.93,0.96,0.06,0.25,0.17631196788209952,266.2310715019703,0.28,0.83,0.91,0.16,0.4,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2771212135752042,89.78727319836617,0.27,0.83,0.91,0.15,0.39,0.89,0.91,0.93,0.95,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.26913543693997244,87.19988156855106
0.17,0.93,0.97,0.06,0.25,0.17246216716651885,260.41787242144346,0.28,0.82,0.92,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.28140366114216087,91.17478621006012,0.28,0.82,0.91,0.16,0.4,0.89,0.9,0.92,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.2755933858362245,89.29225701093674
0.17,0.94,0.97,0.06,0.24,0.1682027159838487,253.98610113561153,0.28,0.83,0.92,0.16,0.4,0.88,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.28047161765488576,90.87280412018299,0.27,0.82,0.92,0.15,0.39,0.89,0.92,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.99,1.0,1.0,0.27157225441417576,87.98941043019295
0.16,0.94,0.97,0.06,0.24,0.16440639684334496,248.2536592334509,0.28,0.83,0.92,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.28101882724850263,91.05010002851486,0.27,0.82,0.92,0.15,0.39,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2725079171819451,88.29256516695023
